ocid,id,tender/id,tender/documents/0/id,tender/documents/0/documentType,tender/documents/0/description,tender/documents/0/datePublished,tender/documents/0/format,tender/documents/0/url,tender/documents/0/title
ocds-lcuori-2LAakL-33-2014-2,ocds-lcuori-2LAakL-33-2014-2/4,2LAakL-33-2014-2,50611,biddingDocuments,Pliego o Terminos de Referencia,2014-08-18T15:06:56.950000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8133-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-2LAakL-33-2014-2,ocds-lcuori-2LAakL-33-2014-2/4,2LAakL-33-2014-2,54821,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-12-03T15:43:56.400000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8133-2014602-ActadeRecepcionyAperturadeOfertas.docx,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-7rBxpG-LPública No.16-2014-2,ocds-lcuori-7rBxpG-LPública No.16-2014-2/3,7rBxpG-LPública No.16-2014-2,48596,tenderNotice,Aviso de Prensa,2014-07-08T15:33:01.830000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.16-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-7rBxpG-LPública No.16-2014-2,ocds-lcuori-7rBxpG-LPública No.16-2014-2/3,7rBxpG-LPública No.16-2014-2,48597,biddingDocuments,Pliego o Terminos de Referencia,2014-07-08T15:36:46.263000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.16-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-7rBxpG-LPública No.16-2014-2,ocds-lcuori-7rBxpG-LPública No.16-2014-2/3,7rBxpG-LPública No.16-2014-2,54284,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-11-19T09:19:33.123000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.16-2014602-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-2LAakL-34-2014-2,ocds-lcuori-2LAakL-34-2014-2/4,2LAakL-34-2014-2,50617,tenderNotice,Aviso de Prensa,2014-08-18T15:12:59.360000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8134-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-2LAakL-34-2014-2,ocds-lcuori-2LAakL-34-2014-2/4,2LAakL-34-2014-2,50618,biddingDocuments,Pliego o Terminos de Referencia,2014-08-18T15:13:14.687000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8134-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-2LAakL-34-2014-2,ocds-lcuori-2LAakL-34-2014-2/4,2LAakL-34-2014-2,54658,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-11-28T09:10:41.437000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8134-2014602-ActadeRecepcionyAperturadeOfertas.docx,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-PLe6mG-HSR- LP-1700-2014-2,ocds-lcuori-PLe6mG-HSR- LP-1700-2014-2/3,PLe6mG-HSR- LP-1700-2014-2,47679,biddingDocuments,Pliego o Terminos de Referencia,2014-06-18T11:38:04.373000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-1700-2014200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-PLe6mG-HSR- LP-1700-2014-2,ocds-lcuori-PLe6mG-HSR- LP-1700-2014-2/3,PLe6mG-HSR- LP-1700-2014-2,47682,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-06-18T11:46:22.243000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-1700-2014601-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-vGZWNR-003-2014-2,ocds-lcuori-vGZWNR-003-2014-2/3,vGZWNR-003-2014-2,45238,biddingDocuments,Pliego o Terminos de Referencia,2014-04-09T15:18:57.433000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic117003-2014200-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-vGZWNR-003-2014-2,ocds-lcuori-vGZWNR-003-2014-2/3,vGZWNR-003-2014-2,45587,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-04-24T14:01:35.170000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic117003-2014601-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-MLQY8L-LPUNO-01-SEDIS-2014-2,ocds-lcuori-MLQY8L-LPUNO-01-SEDIS-2014-2/3,MLQY8L-LPUNO-01-SEDIS-2014-2,45774,tenderNotice,Aviso de Prensa,2014-04-29T11:29:06.640000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic649LPUNO-01-SEDIS-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-MLQY8L-LPUNO-01-SEDIS-2014-2,ocds-lcuori-MLQY8L-LPUNO-01-SEDIS-2014-2/3,MLQY8L-LPUNO-01-SEDIS-2014-2,46074,biddingDocuments,Pliego o Terminos de Referencia,2014-05-09T18:33:14.643000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic649LPUNO-01-SEDIS-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-MLQY8L-LPUNO-01-SEDIS-2014-2,ocds-lcuori-MLQY8L-LPUNO-01-SEDIS-2014-2/3,MLQY8L-LPUNO-01-SEDIS-2014-2,46075,biddingDocuments,Pliego o Terminos de Referencia,2014-05-09T18:34:25.493000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic649LPUNO-01-SEDIS-2014202-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-8L4j7R-EI-PAR-12-2014-2,ocds-lcuori-8L4j7R-EI-PAR-12-2014-2/4,8L4j7R-EI-PAR-12-2014-2,48608,tenderNotice,Aviso de Prensa,2014-07-09T09:12:43.850000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic706EI-PAR-12-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-MLQW8R-06-2014-2,ocds-lcuori-MLQW8R-06-2014-2/3,MLQW8R-06-2014-2,48989,tenderNotice,Aviso de Prensa,2014-07-15T16:41:46.887000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic60506-2014100-AvisodePrensa.jpg,Aviso de Prensa
ocds-lcuori-MLQW8R-06-2014-2,ocds-lcuori-MLQW8R-06-2014-2/3,MLQW8R-06-2014-2,52044,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-09-29T13:42:57.700000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic60506-2014601-ActadeRecepcionyAperturadeOfertas.jpg,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-1RaMPR-EOI-02-2014-2,ocds-lcuori-1RaMPR-EOI-02-2014-2/4,1RaMPR-EOI-02-2014-2,48627,tenderNotice,Aviso de Prensa,2014-07-09T10:11:31.400000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic703EOI-02-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-1RaMPR-EOI-02-2014-2,ocds-lcuori-1RaMPR-EOI-02-2014-2/4,1RaMPR-EOI-02-2014-2,49380,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-07-23T16:45:54.660000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic703EOI-02-2014601-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-jRDkQG-271-2014-2,ocds-lcuori-jRDkQG-271-2014-2/3,jRDkQG-271-2014-2,48628,tenderNotice,Aviso de Prensa,2014-07-09T10:15:08.193000-06:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,http://h1.honducompras.gob.hn/Docs/Lic104271-2014100-AvisodePrensa.xlsx,Aviso de Prensa
ocds-lcuori-jRDkQG-271-2014-2,ocds-lcuori-jRDkQG-271-2014-2/3,jRDkQG-271-2014-2,48629,biddingDocuments,Pliego o Terminos de Referencia,2014-07-09T10:15:33.367000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic104271-2014201-PliegooTerminosdeReferencia.docx,Pliego o Terminos de Referencia
ocds-lcuori-0rw5YG-23-2014-2,ocds-lcuori-0rw5YG-23-2014-2/3,0rw5YG-23-2014-2,50267,biddingDocuments,Pliego o Terminos de Referencia,2014-08-11T13:58:11.030000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic7823-2014200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-0rw5YG-23-2014-2,ocds-lcuori-0rw5YG-23-2014-2/3,0rw5YG-23-2014-2,50362,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-08-12T15:03:21.880000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic7823-2014601-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-8L4j7R-EI-PAR-06-2014 -2,ocds-lcuori-8L4j7R-EI-PAR-06-2014 -2/3,8L4j7R-EI-PAR-06-2014 -2,45243,tenderNotice,Aviso de Prensa,2014-04-09T21:10:28.020000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic706EI-PAR-06-2014%20100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-8L4j7R-EI-PAR-08-2014-2,ocds-lcuori-8L4j7R-EI-PAR-08-2014-2/3,8L4j7R-EI-PAR-08-2014-2,45244,tenderNotice,Aviso de Prensa,2014-04-09T21:19:52.930000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic706EI-PAR-08-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-mrY1dr-SS-PICSC-SNC-089-2014-2,ocds-lcuori-mrY1dr-SS-PICSC-SNC-089-2014-2/3,mrY1dr-SS-PICSC-SNC-089-2014-2,48630,tenderNotice,Aviso de Prensa,2014-07-09T11:21:47.333000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic160SS-PICSC-SNC-089-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-mrY1dr-SS-PICSC-SNC-089-2014-2,ocds-lcuori-mrY1dr-SS-PICSC-SNC-089-2014-2/3,mrY1dr-SS-PICSC-SNC-089-2014-2,48631,biddingDocuments,Pliego o Terminos de Referencia,2014-07-09T11:22:07.603000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic160SS-PICSC-SNC-089-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-vGZVoG-SS-PICSC-CI-051-2014-2,ocds-lcuori-vGZVoG-SS-PICSC-CI-051-2014-2/3,vGZVoG-SS-PICSC-CI-051-2014-2,47085,tenderNotice,Aviso de Prensa,2014-06-03T19:06:07.130000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic717SS-PICSC-CI-051-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-vGZVoG-SS-PICSC-CI-051-2014-2,ocds-lcuori-vGZVoG-SS-PICSC-CI-051-2014-2/3,vGZVoG-SS-PICSC-CI-051-2014-2,47086,tenderNotice,Aviso de Prensa,2014-06-03T19:06:21.923000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic717SS-PICSC-CI-051-2014101-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2,ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2/4,4LOk7L-PACPV-SIEHH-001-2014-2,45246,tenderNotice,Aviso de Prensa,2014-04-10T08:57:04.573000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic683PACPV-SIEHH-001-2014100-AvisodePrensa.jpg,Aviso de Prensa
ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2,ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2/4,4LOk7L-PACPV-SIEHH-001-2014-2,45247,biddingDocuments,Pliego o Terminos de Referencia,2014-04-10T08:59:04.237000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic683PACPV-SIEHH-001-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2,ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2/4,4LOk7L-PACPV-SIEHH-001-2014-2,46475,x_amendment,Enmienda o Adendum,2014-05-20T14:24:03.643000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic683PACPV-SIEHH-001-2014405-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2,ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2/4,4LOk7L-PACPV-SIEHH-001-2014-2,46208,clarifications,Aclaratoria,2014-05-12T12:26:27.887000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic683PACPV-SIEHH-001-2014503-Aclaratoria.pdf,Aclaratoria
ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2,ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2/4,4LOk7L-PACPV-SIEHH-001-2014-2,46472,clarifications,Aclaratoria,2014-05-20T14:22:45.760000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic683PACPV-SIEHH-001-2014504-Aclaratoria.pdf,Aclaratoria
ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2,ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2/4,4LOk7L-PACPV-SIEHH-001-2014-2,46664,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-05-26T12:08:07.753000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic683PACPV-SIEHH-001-2014606-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2,ocds-lcuori-4LOk7L-PACPV-SIEHH-001-2014-2/4,4LOk7L-PACPV-SIEHH-001-2014-2,45250,x_solicitationDocumentAnnexe,Anexos al Pliego ,2014-04-10T09:18:56.207000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic683PACPV-SIEHH-001-20141402-AnexosalPliego.docx,Anexos al Pliego 
ocds-lcuori-MLQ18L-HBCBH-002-2014-2,ocds-lcuori-MLQ18L-HBCBH-002-2014-2/3,MLQ18L-HBCBH-002-2014-2,47212,tenderNotice,Aviso de Prensa,2014-06-06T15:49:20.110000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic693HBCBH-002-2014101-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-MLQ18L-HBCBH-002-2014-2,ocds-lcuori-MLQ18L-HBCBH-002-2014-2/3,MLQ18L-HBCBH-002-2014-2,47102,biddingDocuments,Pliego o Terminos de Referencia,2014-06-04T08:58:37.887000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic693HBCBH-002-2014200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-MLQ18L-HBCBH-002-2014-2,ocds-lcuori-MLQ18L-HBCBH-002-2014-2/3,MLQ18L-HBCBH-002-2014-2,49389,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-07-24T09:59:32.433000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic693HBCBH-002-2014602-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2,ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2/3,Er6dMG-PROMEF-FN-LPN-001-2014-2,47105,tenderNotice,Aviso de Prensa,2014-06-04T10:01:42.650000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic663PROMEF-FN-LPN-001-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2,ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2/3,Er6dMG-PROMEF-FN-LPN-001-2014-2,47106,biddingDocuments,Pliego o Terminos de Referencia,2014-06-04T10:01:54.440000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic663PROMEF-FN-LPN-001-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2,ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2/3,Er6dMG-PROMEF-FN-LPN-001-2014-2,48367,x_amendment,Enmienda o Adendum,2014-07-03T14:30:14.073000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic663PROMEF-FN-LPN-001-2014402-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2,ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2/3,Er6dMG-PROMEF-FN-LPN-001-2014-2,48885,x_amendment,Enmienda o Adendum,2014-07-14T15:48:51.643000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic663PROMEF-FN-LPN-001-2014404-EnmiendaoAdendum.pdf,Enmienda o Adendum
ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2,ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2/3,Er6dMG-PROMEF-FN-LPN-001-2014-2,48368,clarifications,Aclaratoria,2014-07-03T14:31:14.943000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic663PROMEF-FN-LPN-001-2014503-Aclaratoria.pdf,Aclaratoria
ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2,ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2/3,Er6dMG-PROMEF-FN-LPN-001-2014-2,48886,clarifications,Aclaratoria,2014-07-14T15:49:58.610000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic663PROMEF-FN-LPN-001-2014505-Aclaratoria.pdf,Aclaratoria
ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2,ocds-lcuori-Er6dMG-PROMEF-FN-LPN-001-2014-2/3,Er6dMG-PROMEF-FN-LPN-001-2014-2,49698,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-07-31T09:23:20.590000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic663PROMEF-FN-LPN-001-2014606-ActadeRecepcionyAperturadeOfertas.pdf,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-MrMagr-LP-063-2014-2,ocds-lcuori-MrMagr-LP-063-2014-2/3,MrMagr-LP-063-2014-2,48389,biddingDocuments,Pliego o Terminos de Referencia,2014-07-04T11:25:59.597000-06:00,application/vnd.oasis.opendocument.text,http://h1.honducompras.gob.hn/Docs/Lic84LP-063-2014200-PliegooTerminosdeReferencia.odt,Pliego o Terminos de Referencia
ocds-lcuori-MrMagr-LP-063-2014-2,ocds-lcuori-MrMagr-LP-063-2014-2/3,MrMagr-LP-063-2014-2,48390,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-07-04T11:47:37.493000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-063-2014601-ActadeRecepcionyAperturadeOfertas.PDF,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-2LAakL-13-2014-2,ocds-lcuori-2LAakL-13-2014-2/3,2LAakL-13-2014-2,48632,tenderNotice,Aviso de Prensa,2014-07-09T11:52:46.783000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8113-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-2LAakL-13-2014-2,ocds-lcuori-2LAakL-13-2014-2/3,2LAakL-13-2014-2,48633,biddingDocuments,Pliego o Terminos de Referencia,2014-07-09T11:53:06.360000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8113-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-2LAakL-13-2014-2,ocds-lcuori-2LAakL-13-2014-2/3,2LAakL-13-2014-2,50433,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-08-13T16:19:01.160000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8113-2014602-ActadeRecepcionyAperturadeOfertas.docx,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-WRzbRe-014-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-014-DGC-UATSV-2014-2/3,WRzbRe-014-DGC-UATSV-2014-2,45251,tenderNotice,Aviso de Prensa,2014-04-10T10:11:38.720000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10014-DGC-UATSV-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-WRzbRe-014-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-014-DGC-UATSV-2014-2/3,WRzbRe-014-DGC-UATSV-2014-2,45252,biddingDocuments,Pliego o Terminos de Referencia,2014-04-10T10:16:14.040000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10014-DGC-UATSV-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-013-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-013-DGC-UATSV-2014-2/3,WRzbRe-013-DGC-UATSV-2014-2,45257,tenderNotice,Aviso de Prensa,2014-04-10T11:30:47.530000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10013-DGC-UATSV-2014100-AvisodePrensa.pdf,Aviso de Prensa
ocds-lcuori-WRzbRe-013-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-013-DGC-UATSV-2014-2/3,WRzbRe-013-DGC-UATSV-2014-2,45258,biddingDocuments,Pliego o Terminos de Referencia,2014-04-10T11:31:55.023000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10013-DGC-UATSV-2014201-PliegooTerminosdeReferencia.pdf,Pliego o Terminos de Referencia
ocds-lcuori-WRzbRe-013-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-013-DGC-UATSV-2014-2/3,WRzbRe-013-DGC-UATSV-2014-2,46310,cancellationDetails,Declaratoria de Proceso Desierto,2014-05-14T16:07:00.063000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic10013-DGC-UATSV-20141102-DeclaratoriadeProcesoDesierto.pdf,Declaratoria de Proceso Desierto
ocds-lcuori-PLe6mG-HSR-LP-001-2014-2,ocds-lcuori-PLe6mG-HSR-LP-001-2014-2/3,PLe6mG-HSR-LP-001-2014-2,45851,biddingDocuments,Pliego o Terminos de Referencia,2014-05-05T10:23:49.403000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-001-2014200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-PLe6mG-HSR-LP-001-2014-2,ocds-lcuori-PLe6mG-HSR-LP-001-2014-2/3,PLe6mG-HSR-LP-001-2014-2,47065,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-06-03T11:14:01.483000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-001-2014601-ActadeRecepcionyAperturadeOfertas.jpg,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-PLe6mG-HSR- LP-002-2014-2,ocds-lcuori-PLe6mG-HSR- LP-002-2014-2/3,PLe6mG-HSR- LP-002-2014-2,45849,biddingDocuments,Pliego o Terminos de Referencia,2014-05-05T10:13:07.213000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-002-2014200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-PLe6mG-HSR- LP-002-2014-2,ocds-lcuori-PLe6mG-HSR- LP-002-2014-2/3,PLe6mG-HSR- LP-002-2014-2,47067,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-06-03T11:20:11.533000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-002-2014601-ActadeRecepcionyAperturadeOfertas.jpg,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-PLe6mG-HSR- LP-002-2014-2,ocds-lcuori-PLe6mG-HSR- LP-002-2014-2/3,PLe6mG-HSR- LP-002-2014-2,47068,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-06-03T11:21:02.697000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-002-2014601-ActadeRecepcionyAperturadeOfertas.jpg,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-2LAakL-14-2014-2,ocds-lcuori-2LAakL-14-2014-2/3,2LAakL-14-2014-2,48635,tenderNotice,Aviso de Prensa,2014-07-09T12:05:04.097000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8114-2014100-AvisodePrensa.docx,Aviso de Prensa
ocds-lcuori-2LAakL-14-2014-2,ocds-lcuori-2LAakL-14-2014-2/3,2LAakL-14-2014-2,48636,biddingDocuments,Pliego o Terminos de Referencia,2014-07-09T12:07:02.647000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8114-2014201-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
ocds-lcuori-2LAakL-14-2014-2,ocds-lcuori-2LAakL-14-2014-2/3,2LAakL-14-2014-2,50438,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,2014-08-13T16:23:56.540000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8114-2014602-ActadeRecepcionyAperturadeOfertas.docx,Acta de Recepcion y Apertura de Ofertas
ocds-lcuori-ERpaDr-LP 34-14-2,ocds-lcuori-ERpaDr-LP 34-14-2/3,ERpaDr-LP 34-14-2,49637,biddingDocuments,Pliego o Terminos de Referencia,2014-07-30T10:28:34.307000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic100LP%2034-14200-PliegooTerminosdeReferencia.doc,Pliego o Terminos de Referencia
