ocid,id,awards/0/id,awards/0/value/amount,awards/0/value/currency,awards/0/description
ocds-lcuori-215080,ocds-lcuori-215080/2-contract,215080,1437.5,HNL,Compra de 120 botellas de agua de 750 ml
ocds-lcuori-221530,ocds-lcuori-221530/2-contract,221530,12471.658,HNL,SE HACE ORDEN DE COMPRA DE PRODUCTOS DE PAPEL Y CARTON A USARSE EN DIFERENTES ACTIVIDADES EN EL HOSPITAL DR SALVADOR PAREDES
ocds-lcuori-221531,ocds-lcuori-221531/2-contract,221531,3443.0,HNL,COMESTIBLES CCPCSO 15071 DNEP 15240 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VIGENTE POR 15 DIAS HABILES DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-221532,ocds-lcuori-221532/2-contract,221532,69633.42,HNL,ORDEN DE COMPRA INTERNA N1 CORRESPONDIENTE AL PRIMER TRIMESTRE DEL A?O 2020
ocds-lcuori-215093,ocds-lcuori-215093/2-contract,215093,1759.605,HNL,COMPRA DE MATERIALES PARA EL USO DEL DEPARTAMENTO PREVISION SOCIAL
ocds-lcuori-221533,ocds-lcuori-221533/2-contract,221533,70252.6835,HNL,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA PROVVEDURIA DE LA INSTITUCION APROBADO POR FRANCIS CACERES SEGUN MEMORANDO IHCIETI SA 006 2020
ocds-lcuori-221534,ocds-lcuori-221534/2-contract,221534,8906.106,HNL,COMPRA QUE SERA UTILIZADA EN LA DIRECCION NACIONAL DE SEGURIDAD 
ocds-lcuori-221535,ocds-lcuori-221535/3-contract,221535,1045.08,HNL,Utiles de Oficina
ocds-lcuori-215104,ocds-lcuori-215104/2-contract,215104,11293.460000000001,HNL,COMPRA DE PAPEL DE OFICINA PARA SER UTILIZADO EN LAS DIFERENTES SALAS Y DEPARTAMENTO DE ESTA UNIDAD HOSPITALARIA
ocds-lcuori-221536,ocds-lcuori-221536/2-contract,221536,42.09,HNL,Insumos requeridos para atenciones de reuniones
ocds-lcuori-221537,ocds-lcuori-221537/2-contract,221537,8406.5,HNL,ORDEN DE COMPRA INTERNA N2 CORRESPONDIENTE AL PRIMER TRIMESTRE DEL 2020
ocds-lcuori-221538,ocds-lcuori-221538/2-contract,221538,39558.344,HNL,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA PROVVEDURIA DE LA INSTITUCION APROBADO POR FRANCIS CACERES SEGUN MEMORANDO IHCIETI SA 006 2020
ocds-lcuori-221539,ocds-lcuori-221539/2-contract,221539,8960.9,HNL,COMESTIBLES CCPCSO 15071 DNEP 15240 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VIGENTE POR 15 DIAS HABILES DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-221540,ocds-lcuori-221540/2-contract,221540,8142.0,HNL,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA PROVVEDURIA DE LA INSTITUCION APROBADO POR FRANCIS CACERES SEGUN MEMORANDO IHCIETI SA 006 2020
ocds-lcuori-215137,ocds-lcuori-215137/2-contract,215137,13041.0,HNL,lapiz tinta color negro
ocds-lcuori-215138,ocds-lcuori-215138/2-contract,215138,11340.0,HNL,LAPIZ TINTA
ocds-lcuori-221541,ocds-lcuori-221541/2-contract,221541,391.23,HNL,Platos Desechables
ocds-lcuori-215139,ocds-lcuori-215139/2-contract,215139,576.0,HNL,LAPIZ TINTA ROJO
ocds-lcuori-215148,ocds-lcuori-215148/2-contract,215148,51.2325,HNL,compra de material de oficina para la dependecia 
ocds-lcuori-221542,ocds-lcuori-221542/2-contract,221542,200.60600000000002,HNL,Suministros a ser utilizados en la CICESCT
ocds-lcuori-221543,ocds-lcuori-221543/2-contract,221543,5642.89,HNL,Material y Equipo para Oficina
ocds-lcuori-215161,ocds-lcuori-215161/2-contract,215161,1989.96,HNL,MARCADORES
ocds-lcuori-215171,ocds-lcuori-215171/2-contract,215171,540000.0,HNL,compra de agua para ser utilizada por los privados de libertad del centro penal de Siria el Porvenir  francisco morazan
ocds-lcuori-221544,ocds-lcuori-221544/2-contract,221544,8252.4,HNL,Estas llantas seran para la ambulancia Hyundai del Hospital Tela
ocds-lcuori-221545,ocds-lcuori-221545/2-contract,221545,94534.876,HNL,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA PROVVEDURIA DE LA INSTITUCION APROBADO POR FRANCIS CACERES SEGUN MEMORANDO IHCIETI SA 006 2020
ocds-lcuori-215173,ocds-lcuori-215173/2-contract,215173,6932.2,HNL,PAPEL CARBON TAMA?O CARTA
ocds-lcuori-221546,ocds-lcuori-221546/2-contract,221546,,,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA PROVVEDURIA DE LA INSTITUCION APROBADO POR FRANCIS CACERES SEGUN MEMORANDO IHCIETI SA 006 2020
ocds-lcuori-215192,ocds-lcuori-215192/2-contract,215192,102203.91,HNL,uso DEGT
ocds-lcuori-221547,ocds-lcuori-221547/2-contract,221547,,,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA PROVVEDURIA DE LA INSTITUCION APROBADO POR FRANCIS CACERES SEGUN MEMORANDO IHCIETI SA 006 2020
ocds-lcuori-221548,ocds-lcuori-221548/3-contract,221548,649.5,HNL,MATERIALES DE OFICINA
ocds-lcuori-215193,ocds-lcuori-215193/2-contract,215193,6959.8,HNL,sobres de manila tama?o carta
ocds-lcuori-215203,ocds-lcuori-215203/2-contract,215203,1503.0,HNL,uso degt
ocds-lcuori-215204,ocds-lcuori-215204/2-contract,215204,4996.3820000000005,HNL,SOBRE MANILA TAMA?O 12 X 15 PAQUETE DE 50 UNIDADES ALTA CALIDAD ZONA 1   
ocds-lcuori-221550,ocds-lcuori-221550/2-contract,221550,25943.8275,HNL,COMPRA DE TONER PARA LA INSTITUCION
ocds-lcuori-221551,ocds-lcuori-221551/2-contract,221551,24432.12,HNL,MATERIALES DE OFICINA
ocds-lcuori-221552,ocds-lcuori-221552/2-contract,221552,2442.6,HNL,TINTA EPSON BK 664
ocds-lcuori-221553,ocds-lcuori-221553/2-contract,221553,4336.903,HNL,TONER PARA LA INSTITUCION
ocds-lcuori-221554,ocds-lcuori-221554/2-contract,221554,504.55100000000004,HNL,COMPRA QUE SERA UTILIZADA EN LA SECCION DE COMBUSTIBLE
ocds-lcuori-215216,ocds-lcuori-215216/2-contract,215216,900.0,HNL,CMA 131 A 1 2020 COMPRA DE 4 QUINTALES DE SAL PARA SER UTILIZADOS EN LA ELABORACION DE ALFOMBRAS EN SEMANA SANTA 2020 GERENCIA DE TURISMO
ocds-lcuori-215225,ocds-lcuori-215225/2-contract,215225,32250.0,HNL,COMPRA DE BOTELLONES DE AGUA PARA SER UTILIZDA POR EL PERSONAL DEL INSTITUTO NACIONAL PENITENCIARIO
ocds-lcuori-221556,ocds-lcuori-221556/2-contract,221556,23983.8,HNL,COMESTIBLES DRRHH 15074 LOGISTICA 15200 DAFPN 15244 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VIGENTE POR 15 DIAS HABILES DESPUES DE RECIBIDA POR EL PROVEEDOR ESTO CONFORME A LO ESTABLECIDO EN LA CIRCULAR No 004 ONCAE 2018
ocds-lcuori-221557,ocds-lcuori-221557/2-contract,221557,4225.5,HNL,COMPRA DE COMIDA 
ocds-lcuori-215236,ocds-lcuori-215236/2-contract,215236,229476.75,HNL,SE SOLICITA ESTE MATERIAL EN VISTA QUE NO HAY EXISTENCIA EN ALMACEN GENERAL Y LOS MISMOS SERAN DISTRIBUIDOS A NIVEL NACIONAL
ocds-lcuori-215237,ocds-lcuori-215237/2-contract,215237,1670.835,HNL,COMPRA PARA PROTOCOLO DE LA UPNFM SEGUN SOLICITUD DE COMPRAS
ocds-lcuori-221559,ocds-lcuori-221559/2-contract,221559,2533.3,HNL,PAPEL TOALLA Y CAFE 
ocds-lcuori-221560,ocds-lcuori-221560/3-contract,221560,446.40000000000003,HNL,MOUSE DE ALTA CALIDAD
ocds-lcuori-221561,ocds-lcuori-221561/2-contract,221561,38604.0,HNL,COMESTIBLES DRRHH 15074 LOGISTICA 15200 DAFPN 15244 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VIGENTE POR 15 DIAS HABILES DESPUES DE RECIBIDA POR EL PROVEEDOR ESTO CONFORME A LO ESTABLECIDO EN LA CIRCULAR No 004 ONCAE 2018 
ocds-lcuori-215248,ocds-lcuori-215248/3-contract,215248,31635.350000000002,HNL,COMPRA PARA EL DEPARTAMENTO DE CONTROL Y EJECUCION PRESUPUESTARIA DE LA UPNFM SEGUN SOLICITUD DE COMPRAS
ocds-lcuori-221562,ocds-lcuori-221562/2-contract,221562,4341.8135,HNL,compra de tintas para impresora compra de calculadora para oficina de administracion del cuerpo de bomberos de yoro
ocds-lcuori-221563,ocds-lcuori-221563/2-contract,221563,346058.0,HNL,COMPRA AUTORIZADA MEDIANTE MEMORANDO No 2146 GAYF 2020 FIRMADO POR EL LIC EDWIN ORLANDO MEDINA GERENTE FINANCIERO DE FECHA 13 DE FEBRERO DE 2020 MEMORANDO DISPONIBILIDAD PRESUPUESTARIA 296 SGP IHSS 2020 FIRMADO POR EL LIC JOSE LORENZO COTO SUBGERENTE DE PRESUPUESTO DE 23 DE ENERO DE 2020 COMPRA SOLICITADA MEDIANTE MEMORANDO 461 GTIC IHSS 2020 FIRMADO POR EL ING FRANCISCO FRANCO GERENTE DE TIC DE FECHA 18 DE FEBRERO DE 2020 REMISION DE CODIGO MEDIANTE MEMORANDO No 0122 DCB 2020 FIRMADO POR EL LIC CARLOS RUFINO GODOY JEFE DEPARTAMENTO DE CONTROL DE BIENES DE FECHA 05 DE FEBRERO DE 2020
ocds-lcuori-215258,ocds-lcuori-215258/3-contract,215258,364.0095,HNL,compra de material para uso de del departamento 
ocds-lcuori-221564,ocds-lcuori-221564/2-contract,221564,98670.0,HNL,COMPRA AUTORIZADA MEDIANTE MEMORANDO No 2146 GAYF 2020 FIRMADO POR EL LIC EDWIN ORLANDO MEDINA GERENTE FINANCIERO DE FECHA 13 DE FEBRERO DE 2020 MEMORANDO DISPONIBILIDAD PRESUPUESTARIA 296 SGP IHSS 2020 FIRMADO POR EL LIC JOSE LORENZO COTO SUBGERENTE DE PRESUPUESTO DE 23 DE ENERO DE 2020 COMPRA SOLICITADA MEDIANTE MEMORANDO 461 GTIC IHSS 2020 FIRMADO POR EL ING FRANCISCO FRANCO GERENTE DE TIC DE FECHA 18 DE FEBRERO DE 2020 REMISION DE CODIGO MEDIANTE MEMORANDO No 0122 DCB 2020 FIRMADO POR EL LIC CARLOS RUFINO GODOY JEFE DEPARTAMENTO DE CONTROL DE BIENES DE FECHA 05 DE FEBRERO DE 2020
ocds-lcuori-215259,ocds-lcuori-215259/2-contract,215259,119091.7,HNL,DISCO DURO EXTERNO 
ocds-lcuori-221565,ocds-lcuori-221565/2-contract,221565,26159.510000000002,HNL,ADQUISICION DE TINTAS Y TONER PARA PROHECO
ocds-lcuori-215260,ocds-lcuori-215260/2-contract,215260,16100.0,HNL,PARA USO DE LAS DIFERENTES UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS
ocds-lcuori-221566,ocds-lcuori-221566/2-contract,221566,342.125,HNL,CMA 0187 B 2020 COMPRA DE 50 BOTELLITAS CON AGUA PARA SER UTILIZADAS PARA EL ENCUENTRODE REDES DE NEGOCIOS CON EL COMPONENTE SISTEMA DE MERCADO DEL PROYECTO BARRIOS RESILIENTES DE GOAL GERENCIA DE DESARROLLO HUMANO
ocds-lcuori-215261,ocds-lcuori-215261/2-contract,215261,483.78000000000003,HNL,CMA 131 A 2 2020 COMPRA DE LAPIZ GRAFITO Y MARCADORES PERMANENTES PARA SER UTILIZADOS EN LA ELABORACION DE ALFOMBRAS EN SEMANA SANTA 2020 GERENCIA DE TURISMO
ocds-lcuori-221567,ocds-lcuori-221567/2-contract,221567,255.20000000000002,HNL,Compra para actividad de Buenas Relaciones Laborales mes de Febrero 2020
ocds-lcuori-215262,ocds-lcuori-215262/2-contract,215262,12095.775,HNL,CMA 131 A 3 2020 COMPRA DE MATERIALES PARA SER UTILIZADOS EN LA ELABORACION DE ALFOMBRAS EN SEMANA SANTA 2020 GERENCIA DE TURISMO
ocds-lcuori-221569,ocds-lcuori-221569/2-contract,221569,26353.86,HNL,ADQUISICION DE TINTAS Y TONER PARA PROHECO
ocds-lcuori-221570,ocds-lcuori-221570/2-contract,221570,6843.121,HNL,ADQUISICION DE TINTAS Y TONER PARA PROHECO
ocds-lcuori-221571,ocds-lcuori-221571/2-contract,221571,53164.5,HNL,Pago Complemento Orden de compra 703 1 1 1035 2019 por la adquisicion de computadoras de escritorio para diferentes dependencias de la UNAG Campus catacamas
ocds-lcuori-221572,ocds-lcuori-221572/2-contract,221572,4069.965,HNL,EN ATENCION DEL AREA DE ATENCION Y LIMPIEZA PARA EL SUMINISTRO DE AGUA PARA VISITAS DEL PROGRAMA DE BECAS HONDURAS 
ocds-lcuori-221573,ocds-lcuori-221573/2-contract,221573,43.194,HNL,Insumos requeridos para atenciones en reuniones
ocds-lcuori-221574,ocds-lcuori-221574/2-contract,221574,31.004,HNL,Insumos requeridos para atenciones de reuniones
ocds-lcuori-221575,ocds-lcuori-221575/2-contract,221575,20792.25,HNL,ORDEN DE COMPRA N3 CORRESPONDIENTE AL PRIMER TRIMESTRE DEL A?O 2020
ocds-lcuori-221576,ocds-lcuori-221576/2-contract,221576,25200.0,HNL,ORDEN DE COMPRA CORRESPONDIENTE AL PRIMER TRIMESTRE DEL A?O 2020
ocds-lcuori-221578,ocds-lcuori-221578/2-contract,221578,1548.5,HNL,Insumos requeridos para actividades del Programa Honduras para la Juventud
ocds-lcuori-221579,ocds-lcuori-221579/2-contract,221579,4984.836,HNL,dfgdfgsdgsdg
ocds-lcuori-221584,ocds-lcuori-221584/2-contract,221584,107250.0,HNL,COMPRA DE CINCO MIL QUINIENTOS BOTELLONES DE AGUA PURIFICADA PARA SER DISTRIBUIDAS EN LOS EDIFICIOS Y OFICINAS DE HONDUTEL EN TEGUCIGALPA COMYAGUELA Y AMARATECA DURANTE LOS MESES DE ENERO FEBRERO Y MARZO  
ocds-lcuori-221585,ocds-lcuori-221585/2-contract,221585,24000.0,HNL,COMPRA POR FONDO ROTATORIO DE AGUA PURIFICADA PARA USO EN DIFERENTES AREAS DE LA EMPRESA
ocds-lcuori-221587,ocds-lcuori-221587/2-contract,221587,24000.0,HNL,COMPRA POR FONDO ROTATORIO DE AGUA PURIFICADA PARA USO EN DIFERENTES AREAS DE LA EMPRESA
ocds-lcuori-221588,ocds-lcuori-221588/2-contract,221588,10890.5,HNL,EN ATENCION A SOLICITUD DE LA GERENCIA DE COMUNICACIONES PARA EL SUMINISTRO DE IMPRESORA PARA USO DEL DEPARTAMENTO
ocds-lcuori-221589,ocds-lcuori-221589/2-contract,221589,10936.5,HNL,COMPRA DE UTILES DE ESCRITORIO OFICINA Y ENSE?ANZA PARA SER UTILIZADOS Y DISTRIBUIDOS EN LAS DIFERENTES OFICINAS ADMINISTRATIVAS Y UNIDADES DE SALUD QUE DEPENDEN DE ESTA REGION DEPARTAMENTAL No15 
ocds-lcuori-221590,ocds-lcuori-221590/2-contract,221590,778.32,HNL,EN ATENCION A SOLICITUD DE LA GERENCIA DE COMUNICACIONES PARA LA COMPRA DE MOUSE INALAMBRICO PARA USO DEL DEPARTAMENTO
ocds-lcuori-221591,ocds-lcuori-221591/2-contract,221591,17480.0,HNL,solicitadas por la Fiscalia para la Defensa de la Constitucion
ocds-lcuori-221592,ocds-lcuori-221592/2-contract,221592,2975.05,HNL,EN ATENCION A SOLICITUD DE LA GERENCIA DE COMUNICACIONES PARA LA ADQUISICION DE DISCO DURO
ocds-lcuori-221594,ocds-lcuori-221594/2-contract,221594,1603.0425,HNL,COMPRA POR FONDO ROTATORIO DE UN TONER CANON GPR 54 1435IF PARA USO EN SUB GERENCIA
ocds-lcuori-221596,ocds-lcuori-221596/2-contract,221596,32315.8,HNL,Para ser utilizada por el personal del CURC en  actividades oficiales 
ocds-lcuori-221597,ocds-lcuori-221597/2-contract,221597,154750.9,HNL,compra por cartuchos y toner solicitados por la unidad de proveeduria interna 
ocds-lcuori-221598,ocds-lcuori-221598/2-contract,221598,239274.75,HNL,EMSULA COMPRA DE 6500 BOTELLONES DE AGUA PURIFICADA DE 5 GALONES LOS CUALES SERAN UTLIZADOS EN LAS DIFERENTES GERENCIAS Y UNIDADES DE LA INSTITUCION DURANTE EL A?O 2020 
ocds-lcuori-221599,ocds-lcuori-221599/2-contract,221599,3763.9500000000003,HNL,EN ATENCION A SOLICITUD DE LA GERENCIA DE COMUNICACIONES
ocds-lcuori-221600,ocds-lcuori-221600/2-contract,221600,7295.508000000001,HNL,COMPRA POR FONDO ROTATORIO DE TRES TONER HP CF226A INVENTARIO 11908703 PARA USO EN JEFATURA DE LA SUG GERENCIA  RNO
ocds-lcuori-221602,ocds-lcuori-221602/2-contract,221602,814.2,HNL,TINTA EPSON 664 NEGRA Y COLOR
ocds-lcuori-221605,ocds-lcuori-221605/2-contract,221605,2803.01,HNL,Solicitadas por la Fiscalia de Proteccion a la Ni?ez
ocds-lcuori-221607,ocds-lcuori-221607/2-contract,221607,4578.058,HNL,COMPRA POR FONDO ROTATORIO DE DOS TONER HP CF226XC INVENTARIOO 11908702 PARA USO EN DIRECCION DE OPERACIONES  DE LA SUBGERENCIA RNO
ocds-lcuori-221610,ocds-lcuori-221610/2-contract,221610,668.15,HNL,COMPRA POR FONDO ROTATORIO DE 25 CARPETAS ARCHIVADORAS PARA USO EN LA AREA DE OPERACIONES
ocds-lcuori-221613,ocds-lcuori-221613/2-contract,221613,1268.1855,HNL,COMPRA POR FONDO ROTATORIO DE CARTUCHOS TINTA CANON PG 210 2974B001 Y CL 211 2976B001 INVENTARIO 11904481
ocds-lcuori-221615,ocds-lcuori-221615/2-contract,221615,482.793,HNL,SERAN USADAS PARA EL FUNCIONAMIENTO DE LA SEDE REGIONAL DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA EN TOMALA LEMPIRA
ocds-lcuori-221616,ocds-lcuori-221616/2-contract,221616,5950.1,HNL,COMPRA POR FONDO ROTATORIO DE UN DISCO DURO 3TB INVENTARIO 11907069 11900807 PARA USO EN PRESUPUESTO DE LA DIRECCION DE OPERACIONES DE SUB GERENCIA RNO
ocds-lcuori-221619,ocds-lcuori-221619/2-contract,221619,1343.6000000000001,HNL,DESECHABLES
ocds-lcuori-221620,ocds-lcuori-221620/2-contract,221620,70886.0,HNL,PARA SER UTILIZADAS EN EL LABORATORIO DE COMPUTO DE LA SEDE REGIONAL DE MISTRUCK DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-221621,ocds-lcuori-221621/2-contract,221621,3139.75,HNL,DESECHABLES
ocds-lcuori-221623,ocds-lcuori-221623/2-contract,221623,1847.1200000000001,HNL,ALIMENTOS 
ocds-lcuori-221624,ocds-lcuori-221624/2-contract,221624,10879.0,HNL,PARA SER UTILIZADO EN EL AREA DE SETIC U OTRAS ACTIVIDADES DE LA SEDE REGIONAL DE MISTRUCK DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-221626,ocds-lcuori-221626/2-contract,221626,2735.0,HNL,ALIMENTOS
ocds-lcuori-221627,ocds-lcuori-221627/2-contract,221627,3956.4,HNL,PRODUCTOS DE OFICINA
ocds-lcuori-221628,ocds-lcuori-221628/2-contract,221628,235.45000000000002,HNL,COMPRA POR FONDO ROTATORIO DE CINCO LIBRAS AZUCAR PARA ATENCION AL CLIENTE EXTERNO Y INTERNO Y REUNIONES
ocds-lcuori-221629,ocds-lcuori-221629/2-contract,221629,2994113.55,HNL,SUMINISTRO PARA CAMBIO DE EQUIPO CON ESPECIFICACIONES REQUERIDAS POR EL CENTRO CIVICO GUBERNAMENTAL 
ocds-lcuori-221630,ocds-lcuori-221630/2-contract,221630,235862.7,HNL,RENOVACION DE ANTIVIRUS INSTITUCIONAL 300 LICENCIAS DE ANTIVIRUS SOLICITADAS POR LESTER CARIAS DIRECTOR DE TECNOLOGIA DE INFORMACION Y COMUNICACIONES  
ocds-lcuori-221631,ocds-lcuori-221631/2-contract,221631,1290.3,HNL,50 CARPETA ARCHIVADORA
ocds-lcuori-221633,ocds-lcuori-221633/2-contract,221633,18755.58,HNL,OC
ocds-lcuori-221634,ocds-lcuori-221634/2-contract,221634,220627.49,HNL,Insumos requeridos para conformar kit estudiantil
ocds-lcuori-221635,ocds-lcuori-221635/2-contract,221635,1010.1370000000001,HNL,COMPRA POR FONDO ROTATORIO DE CINTAS EPSON LQ 2090 SO15335 PARA USO EN COBRANZAS
ocds-lcuori-221637,ocds-lcuori-221637/2-contract,221637,8079.21,HNL,OC
ocds-lcuori-221638,ocds-lcuori-221638/2-contract,221638,21409.350000000002,HNL,tintas para los departamentos
ocds-lcuori-221639,ocds-lcuori-221639/2-contract,221639,2218.35,HNL,BATERIA 
ocds-lcuori-221640,ocds-lcuori-221640/2-contract,221640,4422.99,HNL,desechables y boligrafos para los departamentos de la FHHAA
ocds-lcuori-221641,ocds-lcuori-221641/2-contract,221641,2646.6330000000003,HNL,PARA SER UTILIZADOS EN LAS OFICINAS DE LA SEDE REGIONAL DE MISTRUCK DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-221642,ocds-lcuori-221642/2-contract,221642,1284.0,HNL,alimentos y bebidas
ocds-lcuori-221643,ocds-lcuori-221643/2-contract,221643,1368.8,HNL,alimentos y bebidas
ocds-lcuori-221644,ocds-lcuori-221644/2-contract,221644,2978.5,HNL,Compra de Separadores para uso de DIDADPO
ocds-lcuori-221649,ocds-lcuori-221649/2-contract,221649,2737.5750000000003,HNL,COMPRA DE PRODUCTOS DESECHABLES PARA SER UTILIZADOS EN LAS OFICINAS PRINCIPALES DE PRONADERS
ocds-lcuori-221650,ocds-lcuori-221650/2-contract,221650,1322.5,HNL,pegamento
ocds-lcuori-221651,ocds-lcuori-221651/2-contract,221651,90664.344,HNL,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA PROVEEDURIA DE LA INSTITUCION APROBADA POR FRANCIS CACERES SEGUN MEMORANDO IHCIETI SA 006 2020
ocds-lcuori-221652,ocds-lcuori-221652/2-contract,221652,3576.5,HNL,COMPRA DE PRODUCTOS DESECHABLES PARA SER UTILIZADOS EN LAS OFICINAS PRINCIPALES DE PRONADERS
ocds-lcuori-221654,ocds-lcuori-221654/2-contract,221654,5212.95,HNL,COMPRA DE PRODUCTOS DESECHABLES PARA SER UTILIZADOS EN LAS OFICINAS PRINCIPALES DE PRONADERS
ocds-lcuori-221656,ocds-lcuori-221656/2-contract,221656,140875.0,HNL,COMPRA DE LLANTAS RADIALES SEMITRACTORAS PARA SER UTILIZADAS EN LOS VEHICULOS DE LA EMPRESA SAN PEDRO SULA REGION NOR OCCIDENTAL
ocds-lcuori-221658,ocds-lcuori-221658/2-contract,221658,277.15000000000003,HNL,COMPRA POR FONDO ROTATORIO DE MATERIALES DE OFICINA PARA USO EN SUB COCOIN
ocds-lcuori-221659,ocds-lcuori-221659/2-contract,221659,12298.503,HNL,COMPRA UTILES OFICINA PARA CCPCSO 15070 CCOP 15248 CETEP 15262 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA OC Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VIGENTE POR 15 DIAS HABILES DESPUES DE RECIBIDA POR EL PROVEEDOR CONFORME A LO ESTABLECIDO EN LA CIRCULAR No 005 ONCAE 2018
ocds-lcuori-221664,ocds-lcuori-221664/2-contract,221664,322.92,HNL,SUMINISTRO DE 24 TINTA PARA SELLOS FECHADORES EN GOTERO COLOR NEGRO ALTA CALIDAD
ocds-lcuori-221665,ocds-lcuori-221665/2-contract,221665,231.955,HNL,compra de cuatro cajas de marcadores color negro azul y verde
ocds-lcuori-221666,ocds-lcuori-221666/2-contract,221666,4350.887000000001,HNL,PARA SER UTILIZADAS EN LA COORDINACION DE LA CARRERA DE TECNOLOGIA ALIMENTARIA DE LA FACULTAD DE CIENCIAS TECNOLOGICAS DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-221668,ocds-lcuori-221668/2-contract,221668,483.0,HNL,SOLICITUD DE COMPRA DE VASOS PLASTICOS DESECHABLES MEDIANTE MEMORANDO UAG 006 2020
ocds-lcuori-221669,ocds-lcuori-221669/2-contract,221669,638.7560000000001,HNL,PARA SER UTILIZADO EN LA OFICINA DE LA DECANATURA DE LA FACULTAD DE CIENCIAS TECNOLOGICAS DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-221670,ocds-lcuori-221670/2-contract,221670,38287.0,HNL,desechables
ocds-lcuori-221671,ocds-lcuori-221671/2-contract,221671,6856.0,HNL,compra de insumos para atenciones
ocds-lcuori-221673,ocds-lcuori-221673/2-contract,221673,804.61,HNL,compra de alimentos y bebidas para la CNSSP
ocds-lcuori-221677,ocds-lcuori-221677/2-contract,221677,7290.0,HNL,COMPRA DE TONER PARA USO DE LA CINEMATECA UNIVERSITARIA
ocds-lcuori-221678,ocds-lcuori-221678/2-contract,221678,804.61,HNL,COMPRA DE ALIMENTOS Y BEBIDAS DE LA CNSSP
ocds-lcuori-221679,ocds-lcuori-221679/2-contract,221679,1159.2,HNL,SE SOLICITA 120 PAQUETES DE VASOS DESECHABLES PARA MERIENDA DE PACIENTES HOSPITALIZADOS  
ocds-lcuori-221680,ocds-lcuori-221680/2-contract,221680,5352.008,HNL,COMPRA DE 02 TINTAS NEGRAS 950XL 02 TINTAS AMARILLAS 951XL 02 TINTAS AZUL 951XL Y DOS TINTAS MAGENTA 951XL SOLICITADAS POR KARLA NARVAEZ ENCARGADA DEL ARCHIVO FISICO
ocds-lcuori-221682,ocds-lcuori-221682/2-contract,221682,14093.31,HNL,COMPRA UTILES OFICINA PARA CCPCSO 15070 CCOP 15248 CETEP 15262 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA OC Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VIGENTE POR 15 DIAS HABILES DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-221683,ocds-lcuori-221683/2-contract,221683,8712.4,HNL,compra de tintas para impresoras
ocds-lcuori-221684,ocds-lcuori-221684/2-contract,221684,2978.5,HNL,COMPRA DE SEPARADORES TAMA?O CARTA PARA USO DE OFICINAS DE DIDADPOL
ocds-lcuori-221685,ocds-lcuori-221685/2-contract,221685,110917.5,HNL,compra de ups para computadoras de la institucion
