ocid,id,publisher/name,tag,tender/id,tender/localProcurementCategory,tender/procurementMethod,tender/procurementMethodDetails,language,initiationType,date,buyer/id,buyer/name
ocds-lcuori-221888,ocds-lcuori-221888/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221888,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:34:23-06:00,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-221889,ocds-lcuori-221889/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221889,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:39:06-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221890,ocds-lcuori-221890/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221890,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:41:16-06:00,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-221891,ocds-lcuori-221891/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221891,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:41:35-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-214224,ocds-lcuori-214224/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,214224,goodsOrServices,open,Convenio Marco,es,tender,2020-01-30T08:01:53-06:00,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-221892,ocds-lcuori-221892/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221892,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:45:28-06:00,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-214494,ocds-lcuori-214494/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,214494,goodsOrServices,open,Convenio Marco,es,tender,2020-02-04T10:41:48-06:00,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-221893,ocds-lcuori-221893/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221893,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:51:58-06:00,RyYlqz-byP1K8-5zp8zA,SISTEMAS DE CENTROS DE INNOVACION TECNOLOGICA Y AGRICOLA
ocds-lcuori-214544,ocds-lcuori-214544/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,214544,goodsOrServices,open,Convenio Marco,es,tender,2020-02-04T14:03:52-06:00,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-221894,ocds-lcuori-221894/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221894,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:53:30-06:00,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-214646,ocds-lcuori-214646/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,214646,goodsOrServices,open,Convenio Marco,es,tender,2020-02-05T11:19:22-06:00,BzXX7z-byP1K8-ArxkKR,DIRECCION GENERAL DE INVERSIONES PUBLICAS
ocds-lcuori-221895,ocds-lcuori-221895/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221895,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:53:47-06:00,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-214790,ocds-lcuori-214790/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,214790,goodsOrServices,open,Convenio Marco,es,tender,2020-02-06T11:39:06-06:00,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-214906,ocds-lcuori-214906/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,214906,goodsOrServices,open,Convenio Marco,es,tender,2020-02-06T16:59:50-06:00,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-221896,ocds-lcuori-221896/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221896,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:54:10-06:00,lzlBXK-NzBWyw-byP1K8,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-214973,ocds-lcuori-214973/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,214973,goodsOrServices,open,Convenio Marco,es,tender,2020-02-07T08:57:15-06:00,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-221897,ocds-lcuori-221897/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221897,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T13:58:02-06:00,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-221902,ocds-lcuori-221902/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221902,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:03:31-06:00,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-215359,ocds-lcuori-215359/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215359,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T08:49:33-06:00,ero6KM-byP1K8-byP1K8,DIRECCION DE ADMINISTRACION
ocds-lcuori-221903,ocds-lcuori-221903/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221903,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:07:05-06:00,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-215360,ocds-lcuori-215360/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215360,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T08:54:15-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221913,ocds-lcuori-221913/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221913,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:23:32-06:00,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-215361,ocds-lcuori-215361/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215361,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T08:57:28-06:00,OzGxvy-byP1K8-byP1K8,OFICINA  PRINCIPAL
ocds-lcuori-221914,ocds-lcuori-221914/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221914,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:26:10-06:00,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-215362,ocds-lcuori-215362/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215362,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T08:59:51-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221915,ocds-lcuori-221915/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221915,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:27:06-06:00,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-215369,ocds-lcuori-215369/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215369,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T09:14:56-06:00,OzGxvy-byP1K8-byP1K8,OFICINA  PRINCIPAL
ocds-lcuori-221916,ocds-lcuori-221916/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221916,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:35:03-06:00,rNxn0y-byP1K8-byP1K8,Unidad de Compras
ocds-lcuori-221917,ocds-lcuori-221917/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221917,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:37:12-06:00,6KdEbr-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-215371,ocds-lcuori-215371/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215371,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T09:17:21-06:00,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-221924,ocds-lcuori-221924/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221924,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:46:04-06:00,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-215372,ocds-lcuori-215372/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215372,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T09:19:40-06:00,by46gr-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-221925,ocds-lcuori-221925/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221925,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:50:45-06:00,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-221926,ocds-lcuori-221926/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221926,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:54:08-06:00,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-215383,ocds-lcuori-215383/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215383,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T09:37:55-06:00,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-221927,ocds-lcuori-221927/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221927,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:55:37-06:00,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-221928,ocds-lcuori-221928/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221928,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:56:10-06:00,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-215385,ocds-lcuori-215385/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215385,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T09:43:57-06:00,by46gr-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-221929,ocds-lcuori-221929/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221929,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T14:58:33-06:00,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-215386,ocds-lcuori-215386/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215386,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T09:45:21-06:00,by46gr-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-221930,ocds-lcuori-221930/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221930,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:00:03-06:00,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-221935,ocds-lcuori-221935/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221935,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:10:57-06:00,K3X17r-byP1K8-byP1K8,Unidad de Adquisiciones
ocds-lcuori-221936,ocds-lcuori-221936/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221936,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:13:04-06:00,K3X17r-byP1K8-byP1K8,Unidad de Adquisiciones
ocds-lcuori-221937,ocds-lcuori-221937/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221937,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:16:44-06:00,K3X17r-byP1K8-byP1K8,Unidad de Adquisiciones
ocds-lcuori-215392,ocds-lcuori-215392/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215392,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:00:19-06:00,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-215401,ocds-lcuori-215401/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215401,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:02:31-06:00,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-215402,ocds-lcuori-215402/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215402,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:04:41-06:00,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-215403,ocds-lcuori-215403/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215403,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:06:22-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221940,ocds-lcuori-221940/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221940,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:24:31-06:00,byP0Ey-byP1K8-7zv2zR,DIVISION DE ADMINISTRACION
ocds-lcuori-215404,ocds-lcuori-215404/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215404,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:09:45-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221941,ocds-lcuori-221941/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221941,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:30:04-06:00,K3X17r-byP1K8-byP1K8,Unidad de Adquisiciones
ocds-lcuori-215405,ocds-lcuori-215405/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215405,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:14:16-06:00,lzlBXK-az8Qyd-ArxkKR,DIRECCION HOSPITAL DE ATLANTIDA
ocds-lcuori-221946,ocds-lcuori-221946/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221946,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:46:04-06:00,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-215406,ocds-lcuori-215406/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215406,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:20:30-06:00,7zvqGr-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-221947,ocds-lcuori-221947/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221947,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:51:18-06:00,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-215407,ocds-lcuori-215407/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215407,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:26:30-06:00,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-221948,ocds-lcuori-221948/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221948,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T15:58:04-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-215408,ocds-lcuori-215408/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215408,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:29:50-06:00,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-221957,ocds-lcuori-221957/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221957,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T16:02:17-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-215409,ocds-lcuori-215409/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215409,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:32:21-06:00,rq1aJr-byP1K8-byP1K8,CICESCT
ocds-lcuori-221968,ocds-lcuori-221968/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221968,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T16:10:38-06:00,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-215413,ocds-lcuori-215413/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215413,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:40:51-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-215414,ocds-lcuori-215414/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215414,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:44:23-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221980,ocds-lcuori-221980/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221980,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T16:20:00-06:00,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-215416,ocds-lcuori-215416/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215416,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:53:23-06:00,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-221981,ocds-lcuori-221981/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,221981,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T16:29:37-06:00,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-215417,ocds-lcuori-215417/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215417,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:53:35-06:00,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-215418,ocds-lcuori-215418/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215418,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:54:11-06:00,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-215419,ocds-lcuori-215419/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215419,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:54:48-06:00,BzXX7z-byP1K8-ArxkKR,DIRECCION GENERAL DE INVERSIONES PUBLICAS
ocds-lcuori-222001,ocds-lcuori-222001/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,222001,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T19:33:11-06:00,7zv12r-xK3qzP-PKJ7rO,DIRECCION DEPARTAMENTAL DE EDUCACION DE CHOLUTECA
ocds-lcuori-215423,ocds-lcuori-215423/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215423,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:57:56-06:00,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-222002,ocds-lcuori-222002/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,222002,goodsOrServices,open,Convenio Marco,es,tender,2020-02-26T19:41:17-06:00,7zv12r-xK3qzP-PKJ7rO,DIRECCION DEPARTAMENTAL DE EDUCACION DE CHOLUTECA
ocds-lcuori-215424,ocds-lcuori-215424/3-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215424,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:58:47-06:00,byQwDr-xK3qzP-ero6KM,OFICINA DEL DIRECTOR DE LA CNSSP
ocds-lcuori-222012,ocds-lcuori-222012/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,222012,goodsOrServices,open,Convenio Marco,es,tender,2020-02-27T08:26:40-06:00,wrLQmz-byP1K8-byP1K8,RECTORIA
ocds-lcuori-215425,ocds-lcuori-215425/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215425,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T10:59:18-06:00,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-222013,ocds-lcuori-222013/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,222013,goodsOrServices,open,Convenio Marco,es,tender,2020-02-27T08:29:25-06:00,wrLQmz-byP1K8-byP1K8,RECTORIA
ocds-lcuori-215434,ocds-lcuori-215434/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,215434,goodsOrServices,open,Convenio Marco,es,tender,2020-02-10T11:04:26-06:00,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-222014,ocds-lcuori-222014/2-contract,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,contract,222014,goodsOrServices,open,Convenio Marco,es,tender,2020-02-27T08:31:43-06:00,wrLQmz-byP1K8-byP1K8,RECTORIA
