ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/description,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description,contracts/0/items/0/quantity
ocds-lcuori-215035,ocds-lcuori-215035/2-contract,215035,506158,"REGLA DE ALUMINIO GRIS DE12 , GRADUADA EN CENTIMETROS, MILIMETROS Y PULGADAS ALTA CALIDAD (ZONA 1)",Unidad,6.85,HNL,41111604,UNSPSC,Reglas,15.0
ocds-lcuori-215035,ocds-lcuori-215035/2-contract,215035,506159,QUITAGRAPAS METALICO DE U?AS ALTA CALIDAD (ZONA 1),Unidad,6.5895,HNL,44121613,UNSPSC,U?as o quitagrapas,20.0
ocds-lcuori-215035,ocds-lcuori-215035/2-contract,215035,506160,GRAPAS DE ESTANDAR CAJA DE 5000 UNIDADES ALTA CALIDAD (ZONA 1),Caja,11.339,HNL,44122107,UNSPSC,Grapas,25.0
ocds-lcuori-215035,ocds-lcuori-215035/2-contract,215035,506161,CERA PARA CONTAR DE 52 ML ALTA CALIDAD (ZONA 1),Unidad,12.696,HNL,44121622,UNSPSC,Humedecedores de dedos,10.0
ocds-lcuori-215035,ocds-lcuori-215035/2-contract,215035,506162,MASKING TAPE DE 2  X HASTA 75 YARDAS DE LARGO  ALTA CALIDAD (ZONA 1),Unidad,34.27,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,15.0
ocds-lcuori-221506,ocds-lcuori-221506/2-contract,221506,518492,GOMAS ELASTICAS O HULES GRUESOS NO.33(BOLSA) ALTA CALIDAD (ZONA 1),Bolsa,15.2375,HNL,44122101,UNSPSC,Gomas el?sticas o hules,20.0
ocds-lcuori-215036,ocds-lcuori-215036/2-contract,215036,506163,"TONER HP (CF210A) NEGRO, ZONA 1   ",Unidad,1488.1,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-221508,ocds-lcuori-221508/2-contract,221508,518494,PAPEL BOND BASE 20 TAMA?O 26  X 34  COLOR BLANCO RESMA DE 500 PLIEGO ALTA CALIDAD (ZONA 1),Resma,891.25,HNL,14111511,UNSPSC,Papel bond o de escribir,35.0
ocds-lcuori-215039,ocds-lcuori-215039/2-contract,215039,506179,REFRESCO CARBONATADO MARCA PEPSI LIGHT EN ENVASE LATA 355 ML PAQUETE 24 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,276.0,HNL,50202306,UNSPSC,Refrescos,1.0
ocds-lcuori-215039,ocds-lcuori-215039/2-contract,215039,506180,REFRESCO CARBONATADO MARCA MIRINDA EN ENVASE LATA 355 ML PAQUETE 24 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,276.0,HNL,50202306,UNSPSC,Refrescos,1.0
ocds-lcuori-215049,ocds-lcuori-215049/2-contract,215049,506198,"TONER HP (Q2612A) NEGRO, ZONA 1 ",Unidad,1685.9,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-221509,ocds-lcuori-221509/2-contract,221509,518495,VEHICULO (1.1) TIPO PICK UP 4X4,Unidad,566579.999,HNL,25101504,UNSPSC,Rancheras o camionetas,5.0
ocds-lcuori-215050,ocds-lcuori-215050/2-contract,215050,506199,VASO DE FOAM DE 7 ONZAS PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,16.951,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,25.0
ocds-lcuori-215050,ocds-lcuori-215050/2-contract,215050,506200,VASO PLASTICO DESECHABLE DE 6 ONZ PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,11.9485,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,25.0
ocds-lcuori-221510,ocds-lcuori-221510/2-contract,221510,518496,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 5),Unidad,30.0,HNL,50202301,UNSPSC,Agua purificada,48.0
ocds-lcuori-221511,ocds-lcuori-221511/2-contract,221511,518497,CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O OFICIO ALTA CALIDAD (ZONA 1),Unidad,28.106,HNL,44122011,UNSPSC,Carpetas para archivos o folder,10.0
ocds-lcuori-221511,ocds-lcuori-221511/2-contract,221511,518498,CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O CARTA TIPO LEITZ (ORGANIZAR VARIOS) ALTA CALIDAD (ZONA 1),Unidad,25.806,HNL,44122011,UNSPSC,Carpetas para archivos o folder,40.0
ocds-lcuori-215053,ocds-lcuori-215053/2-contract,215053,506203,AGUA PURIFICADA EMBOTELLADA EN ENVASE DE 100 ML A 499 ML ALTA CALIDAD (ZONA 1),Unidad,5.0025,HNL,50202301,UNSPSC,Agua purificada,400.0
ocds-lcuori-215053,ocds-lcuori-215053/2-contract,215053,506204,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,36.0,HNL,50202301,UNSPSC,Agua purificada,700.0
ocds-lcuori-221512,ocds-lcuori-221512/2-contract,221512,518499,VEHICULO (1.1) TIPO PICK UP 4X4,Unidad,566579.999,HNL,25101504,UNSPSC,Rancheras o camionetas,1.0
ocds-lcuori-215054,ocds-lcuori-215054/2-contract,215054,506205,CD-R  CAJA ALTA CALIDAD (ZONA 1),Unidad,6.256,HNL,43202001,UNSPSC,Discos compactos (CD),50.0
ocds-lcuori-215054,ocds-lcuori-215054/2-contract,215054,506206,ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS ALTA CALIDAD (ZONA 1),Unidad,39.951,HNL,44121615,UNSPSC,Grapadoras  de escritorio,15.0
ocds-lcuori-215054,ocds-lcuori-215054/2-contract,215054,506207,"NOTAS ADHESIVAS 3X3 CMS, CUATRO COLORES DE 100 PAGINAS PAQUETE ALTA CALIDAD (ZONA 1)",Paquete,5.796,HNL,14111530,UNSPSC,Notas de papel autoadhesivo,30.0
ocds-lcuori-215054,ocds-lcuori-215054/2-contract,215054,506208,"BANDEJA METALICA PARA CORRESPONDENCIA DE 3 DEPOSITOS, TAMA?O OFICIO, ALTA CALIDAD (ZONA 1)",Unidad,281.106,HNL,44101723,UNSPSC,Bandejas de varios dep?sitos,5.0
ocds-lcuori-221513,ocds-lcuori-221513/2-contract,221513,518500,CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O CARTA TIPO LEITZ (ORGANIZAR VARIOS) ALTA CALIDAD (ZONA 1),Unidad,25.806,HNL,44122011,UNSPSC,Carpetas para archivos o folder,24.0
ocds-lcuori-215055,ocds-lcuori-215055/2-contract,215055,506209,CUADERNO UNICO GRANDE PLASTIFICADO  DE 400 PAGINAS CON FORRO ALTA CALIDAD (ZONA 1),Unidad,63.54,HNL,14111531,UNSPSC,Libros o cuadernos de registro,230.0
ocds-lcuori-221514,ocds-lcuori-221514/2-contract,221514,518501,"CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR AMARILLO, ALTA CALIDAD (ZONA 3)",Resma,206.356,HNL,44122011,UNSPSC,Carpetas para archivos o folder,100.0
ocds-lcuori-215056,ocds-lcuori-215056/2-contract,215056,506210,SERVILLETA DE PAPEL DE DOBLE HOJA CUADRADA 100 UNIDADES ALTA CALIDAD (ZONA 1) ,Unidad,10.0855,HNL,14111705,UNSPSC,Servilletas de papel,50.0
ocds-lcuori-221515,ocds-lcuori-221515/2-contract,221515,518502,"TONER MAGENTA CANON GPR-53, ZONA 1",Unidad,2365.297,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-221515,ocds-lcuori-221515/2-contract,221515,518503,"TONER CYAN CANON GPR-53, ZONA 1",Unidad,2365.297,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-221515,ocds-lcuori-221515/2-contract,221515,518504,"TONER AMARILLO CANON GPR-53, ZONA 1",Unidad,2365.297,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-221515,ocds-lcuori-221515/2-contract,221515,518505,"TONER NEGRO CANON GPR-53, ZONA 1",Unidad,1486.49,HNL,44103103,UNSPSC,Toner,5.0
ocds-lcuori-215060,ocds-lcuori-215060/2-contract,215060,506218,CLIP ESTANDAR PEQUE?O COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,3.91,HNL,44122104,UNSPSC,Clips para papel,12.0
ocds-lcuori-215060,ocds-lcuori-215060/2-contract,215060,506219,RESALTADORES FLUORESCENTES GRUESOS NARANJA (3MM - 5MM)CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,56.9825,HNL,44121716,UNSPSC,Resaltadores fluorescentes,2.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518507,CLIP ESTANDAR PEQUE?O COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,4.416,HNL,44122104,UNSPSC,Clips para papel,100.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518508,CLIP JUMBO COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,10.281,HNL,44122104,UNSPSC,Clips para papel,100.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518509,PEGAMENTO EN BARRA DE  40 GRAMOS EN ADELANTE ALTA CALIDAD (ZONA 1),Unidad,10.281,HNL,31201610,UNSPSC,Colas o pegamentos,100.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518510,MARCADOR PARA PIZARRA ROJO PUNTA GRUESA (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,4.876,HNL,44121711,UNSPSC,Marcadores no permanentes,300.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518511,MARCADOR PARA PIZARRA AZUL PUNTA GRUESA (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,4.876,HNL,44121711,UNSPSC,Marcadores no permanentes,300.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518512,"BANDEJA METALICA PARA CORRESPONDENCIA DE 3 DEPOSITOS, TAMA?O OFICIO, ALTA CALIDAD (ZONA 1)",Unidad,281.106,HNL,44101723,UNSPSC,Bandejas de varios dep?sitos,30.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518513,TINTA PARA SELLOS EN BOTE ROLL-ON COLOR NEGRO DE 60CC ALTA CALIDAD (ZONA 1),Unidad,17.641,HNL,44121902,UNSPSC,Tinta china,24.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518514,TIJERA DE ACERO INOXIDABLE DE 8  DE LARGO ALTA CALIDAD (ZONA 1),Unidad,12.351,HNL,44121618,UNSPSC,Tijeras,75.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518515,LIBRETA DE TAQUIGRAFIA MINIMO 70 HOJAS ALTA CALIDAD (ZONA 1),Unidad,6.8885,HNL,14111531,UNSPSC,Libros o cuadernos de registro,150.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518516,PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO RESMA DE 500 HOJAS  ALTA CALIDAD (ZONA 1),Resma,68.701,HNL,14111511,UNSPSC,Papel bond o de escribir,1500.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518517,ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS ALTA CALIDAD (ZONA 1),Unidad,37.306,HNL,44121615,UNSPSC,Grapadoras  de escritorio,100.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518518,RESALTADORES FLUORESCENTES GRUESOS AMARILLO (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,4.301,HNL,44121716,UNSPSC,Resaltadores fluorescentes,300.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518519,TABLA SUJETAPAPEL TAMA?O OFICIO DE FIBRACEL ALTA CALIDAD (ZONA 1),Unidad,21.781,HNL,44122003,UNSPSC,Tablas para sujetar,50.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518520,"BANDERILLAS AUTOADHESIVAS  5 COLORES,  125 HOJITAS ALTA CALIDAD (ZONA 1)",Paquete,11.201,HNL,55121616,UNSPSC,Banderitas autoadhesivas,100.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518521,PERFORADORA DE DOS ORIFICIOS METALICA CAPACIDAD HASTA 25 HOJAS ALTA CALIDAD (ZONA 1),Unidad,39.606,HNL,44121611,UNSPSC,Perforadora  de escritorio,100.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518522,PAPEL BOND BASE 20 TAMA?O OFICIO COLOR BLANCO RESMA DE 500 HOJAS  ALTA CALIDAD (ZONA 1),Resma,83.306,HNL,14111511,UNSPSC,Papel bond o de escribir,1500.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518523,"CUADERNO DE ESPIRAL A5, MINIMO 70 PAGINAS RAYADAS ALTA CALIDAD (ZONA 1)",Unidad,9.1885,HNL,14111531,UNSPSC,Libros o cuadernos de registro,100.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518524,"CUADERNO DE ESPIRAL A4, MINIMO 70 PAGINAS RAYADAS ALTA CALIDAD (ZONA 1)",Unidad,10.9135,HNL,14111531,UNSPSC,Libros o cuadernos de registro,150.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518525,CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O OFICIO ALTA CALIDAD (ZONA 1),Unidad,28.106,HNL,44122011,UNSPSC,Carpetas para archivos o folder,600.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518526,CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O CARTA  ALTA CALIDAD (ZONA 1),Unidad,25.806,HNL,44122011,UNSPSC,Carpetas para archivos o folder,1000.0
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,518527,PAPEL BOND BASE 20 TAMA?O LEGAL COLOR BLANCO RESMA DE 500 HOJAS ALTA CALIDAD (ZONA 1),Resma,89.631,HNL,14111511,UNSPSC,Papel bond o de escribir,800.0
ocds-lcuori-221518,ocds-lcuori-221518/2-contract,221518,518528,"TONER PARA IMPRESORA EPSON LQ 590 NUMERO DE PARTE S015337 COLOR NEGRO, ZONA 1
",Unidad,246.0425,HNL,44103103,UNSPSC,Toner,4.0
ocds-lcuori-215064,ocds-lcuori-215064/3-contract,215064,506221,CLIP ESTANDAR PEQUE?O COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,3.91,HNL,44122104,UNSPSC,Clips para papel,65.0
ocds-lcuori-215064,ocds-lcuori-215064/3-contract,215064,506222,GOMAS ELASTICAS O HULES GRUESOS NO.33(BOLSA) ALTA CALIDAD (ZONA 1),Bolsa,15.2375,HNL,44122101,UNSPSC,Gomas el?sticas o hules,30.0
ocds-lcuori-215064,ocds-lcuori-215064/3-contract,215064,506223,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR NEGRO  (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,4.255,HNL,44121708,UNSPSC,Marcadores permanentes,25.0
ocds-lcuori-221519,ocds-lcuori-221519/2-contract,221519,518529,MULTIFUNCIONAL DE TANQUE DE TINTA A COLOR TIPO 1 (Garantia de 3 a?o) ZONA 1,Unidad,10211.7355,HNL,43212110,UNSPSC,Impresoras multifunci?n,1.0
ocds-lcuori-215065,ocds-lcuori-215065/2-contract,215065,506224,AZUCAR QUINTAL ALTA CALIDAD (ZONA 1),Unidad,1125.0,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,1.0
ocds-lcuori-221520,ocds-lcuori-221520/2-contract,221520,518530,CARPETA COLGANTE TAMA?O OFICIO COLOR VERDE TRADICIONAL CAJA DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Caja,143.75,HNL,44122017,UNSPSC,Carpetas colgantes,100.0
ocds-lcuori-221520,ocds-lcuori-221520/2-contract,221520,518531,CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR MANILA RESMA 100 UNIDADES ALTA CALIDAD (ZONA 1),Resma,84.065,HNL,44122011,UNSPSC,Carpetas para archivos o folder,200.0
ocds-lcuori-221520,ocds-lcuori-221520/2-contract,221520,518532,GOMAS ELASTICAS O HULES GRUESOS NO.33(BOLSA) ALTA CALIDAD (ZONA 1),Bolsa,15.2375,HNL,44122101,UNSPSC,Gomas el?sticas o hules,500.0
ocds-lcuori-221520,ocds-lcuori-221520/2-contract,221520,518533,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR NEGRO  (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,4.255,HNL,44121708,UNSPSC,Marcadores permanentes,500.0
ocds-lcuori-221520,ocds-lcuori-221520/2-contract,221520,518534,MARCADOR PARA PIZARRA NEGROPUNTA GRUESA (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,4.7725,HNL,44121711,UNSPSC,Marcadores no permanentes,300.0
ocds-lcuori-221520,ocds-lcuori-221520/2-contract,221520,518535,CINTA DUCK TAPE TRANSPARENTE DE 2  HASTA 100 YARDAS DE LARGO PARA SELLAR ALTA CALIDAD (ZONA 1),Unidad,14.6395,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,300.0
ocds-lcuori-215066,ocds-lcuori-215066/2-contract,215066,506225,CLIP ESTANDAR PEQUE?O COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,3.91,HNL,44122104,UNSPSC,Clips para papel,150.0
ocds-lcuori-221521,ocds-lcuori-221521/2-contract,221521,518536,GUILLOTINA CAPACIDAD DE CORTE DE 10 HOJAS ALTA CALIDAD (ZONA 1),Unidad,504.551,HNL,44101605,UNSPSC,Igualadoras de papel o guillotinas,1.0
ocds-lcuori-221522,ocds-lcuori-221522/2-contract,221522,518537,AZUCAR MORENA DE 1800 GRAMOS ALTA CALIDAD (ZONA 1),Bolsa,41.5,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,2.0
ocds-lcuori-221522,ocds-lcuori-221522/2-contract,221522,518538,GALLETAS SALADAS PAQUETE DE 8 UNIDADES 192GR ALTA CALIDAD (ZONA 1) ,Paquete,17.825,HNL,50181907,UNSPSC,Masa de galletas congelada,3.0
ocds-lcuori-221522,ocds-lcuori-221522/2-contract,221522,518539,GALLETAS DE MANTEQUILLA  RIVIANA POZUELO 312GR ALTA CALIDAD (ZONA 1),Paquete,47.0,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,5.0
ocds-lcuori-221522,ocds-lcuori-221522/2-contract,221522,518540,GALLETAS AVENY BRAND CAJA DE 5 PAQUETES 339GR ALTA CALIDAD (ZONA 1) ,Caja,38.0,HNL,50181906,UNSPSC,Pan en conserva,1.0
ocds-lcuori-221522,ocds-lcuori-221522/2-contract,221522,518541,YUM MIX 180-220 GRAMOS PAQUETE 6 UNIDADES ALTA CALIDAD (ZONA 1) ,Paquete,193.2,HNL,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados,1.0
ocds-lcuori-221522,ocds-lcuori-221522/2-contract,221522,518542,TE DE JENGIBRE LIMON CAJA DE 20 SOBRES(20GR)ALTA CALIDAD (ZONA 1),Caja,55.89,HNL,50201711,UNSPSC,T? Instantaneo,1.0
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,506228,CINTA DUCK TAPE CAFE DE 2  HASTA 100 YARDAS DE LARGO PARA SELLAR ALTA CALIDAD (ZONA 1),Unidad,14.651,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,15.0
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,506229,CLIP JUMBO COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,10.281,HNL,44122104,UNSPSC,Clips para papel,12.0
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,506230,MINAS 0.7 HBBLISTER 12 TUBOS ALTA CALIDAD (ZONA 1),Paquete,3.956,HNL,44121916,UNSPSC,Repuestos para l?pices portaminas,12.0
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,506231,RESALTADORES FLUORESCENTES PUNTA FINA AMARILLO (1MM - 2MM) CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,57.431,HNL,44121716,UNSPSC,Resaltadores fluorescentes,2.0
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,506232,RESALTADORES FLUORESCENTES PUNTA FINA ROSADO  (1MM - 2MM) CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Caja,57.431,HNL,44121716,UNSPSC,Resaltadores fluorescentes,2.0
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,506233,RESALTADORES FLUORESCENTES PUNTA FINA AZUL  (1MM - 2MM)CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Caja,57.431,HNL,44121716,UNSPSC,Resaltadores fluorescentes,2.0
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,506234,RESALTADORES FLUORESCENTES PUNTA FINA VERDE  (1MM - 2MM) CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Caja,57.431,HNL,44121716,UNSPSC,Resaltadores fluorescentes,2.0
ocds-lcuori-221524,ocds-lcuori-221524/2-contract,221524,518544,SOBRE MANILA TAMA?O OFICIO ALTA CALIDAD (ZONA 1),Paquete,4.3125,HNL,44121506,UNSPSC,Sobres est?ndar,500.0
ocds-lcuori-215075,ocds-lcuori-215075/2-contract,215075,506239,LAPIZ PARA DIBUJO HB  PAQUETE 12 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,24.49,HNL,44121706,UNSPSC,L?pices grafito normal,3.0
ocds-lcuori-215076,ocds-lcuori-215076/2-contract,215076,506240,MARCADOR PERMANENTE ULTRA FINO (0.3MM - 0.9MM)COLOR DORADO CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Caja,541.65,HNL,44121708,UNSPSC,Marcadores permanentes,1.0
ocds-lcuori-215076,ocds-lcuori-215076/2-contract,215076,506241,PEGAMENTO EN BARRA DE  40 GRAMOS EN ADELANTE ALTA CALIDAD (ZONA 1),Unidad,15.8125,HNL,31201610,UNSPSC,Colas o pegamentos,12.0
ocds-lcuori-215076,ocds-lcuori-215076/2-contract,215076,506242,RESALTADORES FLUORESCENTES GRUESOS AZUL (3MM - 5MM) CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Caja,57.2125,HNL,44121716,UNSPSC,Resaltadores fluorescentes,2.0
ocds-lcuori-215076,ocds-lcuori-215076/2-contract,215076,506243,MINAS 0.5 HB BLISTER 12 TUBOS ALTA CALIDAD (ZONA 1),Unidad,3.565,HNL,44121916,UNSPSC,Repuestos para l?pices portaminas,25.0
ocds-lcuori-221527,ocds-lcuori-221527/2-contract,221527,518546,ANILLO PLASTICO DE ENCUADERNACION 7/16  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,17.02,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-221527,ocds-lcuori-221527/2-contract,221527,518547,ANILLO PLASTICO DE ENCUADERNACION 5/16  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,15.4675,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-221527,ocds-lcuori-221527/2-contract,221527,518548,ANILLO PLASTICO DE ENCUADERNACION 1/4  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,13.57,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-221527,ocds-lcuori-221527/2-contract,221527,518549,ANILLO PLASTICO DE ENCUADERNACION 3/8  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,18.4,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-221527,ocds-lcuori-221527/2-contract,221527,518550,ANILLO PLASTICO DE ENCUADERNACION 7/8 PAQUETE DE 25 UNIDADESALTA CALIDAD (ZONA 1),Paquete,61.64,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-221527,ocds-lcuori-221527/2-contract,221527,518551,ANILLO PLASTICO DE ENCUADERNACION 5/8  PAQUETE DE 25 UNIDADESALTA CALIDAD (ZONA 1),Paquete,42.55,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-215078,ocds-lcuori-215078/2-contract,215078,506245,ANILLO PLASTICO DE ENCUADERNACION 1  ALTA CALIDAD (ZONA 1),Paquete,94.3,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-215078,ocds-lcuori-215078/2-contract,215078,506246,GOMAS ELASTICAS O HULES DELGADOS  NO. 18 (BOLSA) ALTA CALIDAD (ZONA 1),Bolsa,14.95,HNL,44122101,UNSPSC,Gomas el?sticas o hules,10.0
ocds-lcuori-215078,ocds-lcuori-215078/2-contract,215078,506247,ANILLO PLASTICO DE ENCUADERNACION 7/16  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,17.02,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-215078,ocds-lcuori-215078/2-contract,215078,506248,ANILLO PLASTICO DE ENCUADERNACION 5/16  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,15.4675,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-215078,ocds-lcuori-215078/2-contract,215078,506249,ANILLO PLASTICO DE ENCUADERNACION 1/4  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,13.57,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-215078,ocds-lcuori-215078/2-contract,215078,506250,ANILLO PLASTICO DE ENCUADERNACION 3/8  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,18.4,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,2.0
ocds-lcuori-215079,ocds-lcuori-215079/2-contract,215079,506251,"NOTAS ADHESIVAS 4X6 CMS, CINCO COLORES DE 100 PAGINAS  PAQUETE ALTA CALIDAD (ZONA 1)",Paquete,8.2225,HNL,14111530,UNSPSC,Notas de papel autoadhesivo,30.0
ocds-lcuori-215079,ocds-lcuori-215079/2-contract,215079,506252,CUADERNO UNICO GRANDE PLASTIFICADO  DE 400 PAGINAS CON FORRO ALTA CALIDAD (ZONA 1),Unidad,73.071,HNL,14111531,UNSPSC,Libros o cuadernos de registro,10.0
ocds-lcuori-215079,ocds-lcuori-215079/2-contract,215079,506253,"BANDERILLAS AUTOADHESIVAS  5 COLORES,  125 HOJITAS ALTA CALIDAD (ZONA 1)",Paquete,11.385,HNL,55121616,UNSPSC,Banderitas autoadhesivas,20.0
ocds-lcuori-221529,ocds-lcuori-221529/2-contract,221529,518552,ANILLO PLASTICO DE ENCUADERNACION 1/2  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,20.7,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,20.0
ocds-lcuori-221529,ocds-lcuori-221529/2-contract,221529,518553,ANILLO PLASTICO DE ENCUADERNACION 5/16  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,15.4675,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,20.0
