ocid,id,contracts/0/id,contracts/0/title,contracts/0/description,contracts/0/status,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/period/startDate,contracts/0/awardID,contracts/0/localProcurementCategory,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-214972,ocds-lcuori-214972/2-contract,214972,60-17-16-0199-2020,SE GENERA ORDEN DE COMPRA A FAVOR DE HOSPITAL EL PROGRESO POR CONCEPTO DE RESMAS DE PAPEL BOND TAMANO CARTA BASE 20 QUE SERA UTILIZADO EN ESTE MISMO CENTRO ASISTENCIAL SEGUN ORDEN DE COMPRA INTERNA 16 001 2020 ESTA ORDEN DE COMPRA SERA CANCELADA POR PRESUPUESTO MEDIANTE F01,pending,Impreso,20205.5,HNL,2020-02-07T08:52:43-06:00,214972,goodsOrServices,lzlBXK-xzkQKd-lzlXz1,DIRECCION HOSPITAL DE EL PROGRESO
ocds-lcuori-221473,ocds-lcuori-221473/2-contract,221473,9069-1-1-0406-2020,CAJA DE CARTON PARA USO DE LA UNIDAD DE ARCHIVO CENTRAL DE ESTA SECRETARIA DE ESTADO ,cancelled,Anulado,28854.0,HNL,2020-02-24T10:22:25-06:00,221473,goodsOrServices,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-221474,ocds-lcuori-221474/2-contract,221474,9078-1-1-0044-2020,Suministros a ser utilizados en la CICESCT,pending,Impreso,466.8,HNL,2020-02-24T10:22:40-06:00,221474,goodsOrServices,rq1aJr-byP1K8-byP1K8,CICESCT
ocds-lcuori-221475,ocds-lcuori-221475/2-contract,221475,9069-1-1-0407-2020,CAJAS DE CARTON PARA USO DE LA UNIDAD DE ARCHIVO CENTRAL DE ESTA SECRETARIA DE ESTADO ,pending,Impreso,33182.1,HNL,2020-02-24T10:27:55-06:00,221475,goodsOrServices,rNxg0y-byP1K8-byP1K8,Unidad Central
ocds-lcuori-214984,ocds-lcuori-214984/2-contract,214984,702-1-1-1088-2020,COMPRA PARA LA DIRECCION DEL INSTITUTO DE INVESTIGACION Y EVALUACION EDUCATIVAS Y SOCIALES DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,4912.8,HNL,2020-02-07T09:08:57-06:00,214984,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-214985,ocds-lcuori-214985/2-contract,214985,503-1-36-1324-2020,UNIDAD DE CAJA COT 009,pending,Impreso,481.64500000000004,HNL,2020-02-07T09:13:55-06:00,214985,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-214987,ocds-lcuori-214987/2-contract,214987,503-1-36-1325-2020,UNIDAD DE CAJA COT 009 ACT 2002,pending,Impreso,442.6,HNL,2020-02-07T09:16:08-06:00,214987,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-221477,ocds-lcuori-221477/2-contract,221477,144-1-1-0538-2020,COMPRA DE CAJAS ARCHIVADORAS PARA USO DE LAS OFICINAS PRINCIPALES DE PRONADERS,pending,Impreso,2041.25,HNL,2020-02-24T10:39:47-06:00,221477,goodsOrServices,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-214988,ocds-lcuori-214988/2-contract,214988,702-1-1-1090-2020,COMPRA PARA LA DIRECCION DE SERVICIOS ESTUDIANTILES DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,1923.1680000000001,HNL,2020-02-07T09:18:02-06:00,214988,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-214989,ocds-lcuori-214989/2-contract,214989,702-1-1-1091-2020,COMPRA PARA LA DIRECCION DE SERVICIOS ESTUDIANTILES DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,4872.044,HNL,2020-02-07T09:20:37-06:00,214989,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221478,ocds-lcuori-221478/2-contract,221478,9078-1-1-0046-2020,Suministros a ser utilizados en la CICESCT,cancelled,Anulado,204.70000000000002,HNL,2020-02-24T10:41:34-06:00,221478,goodsOrServices,rq1aJr-byP1K8-byP1K8,CICESCT
ocds-lcuori-221479,ocds-lcuori-221479/2-contract,221479,9078-1-1-0047-2020,Suministros a ser utilizados en la CICESCT,cancelled,Anulado,401.21200000000005,HNL,2020-02-24T10:47:13-06:00,221479,goodsOrServices,rq1aJr-byP1K8-byP1K8,CICESCT
ocds-lcuori-221480,ocds-lcuori-221480/2-contract,221480,9004-1-1-0450-2020,MATERIALES DE OFICINA,pending,Impreso,145.705,HNL,2020-02-24T10:54:05-06:00,221480,goodsOrServices,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-214992,ocds-lcuori-214992/3-contract,214992,805-1-25-1589-2020,SAC 1984 2020 COMPRA DE LLANTAS PARA USO EN EL VEHICULO CON REGISTRO 647 ASIGNADO AL DEPARTAMENTO DE OPTIMIZACION OPERATIVA,pending,Impreso,9770.4,HNL,2020-02-07T09:27:26-06:00,214992,goodsOrServices,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-214994,ocds-lcuori-214994/2-contract,214994,150-1-5-1470-2020,IMSUMOS GERENCIA ,pending,Impreso,2261.0,HNL,2020-02-07T09:42:36-06:00,214994,goodsOrServices,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-221483,ocds-lcuori-221483/2-contract,221483,144-1-1-0539-2020,COMPRA DE PAPEL BOND PARA USO DE LAS OFICINAS PRINCIPALES DE PRONADERS,pending,Impreso,19669.094,HNL,2020-02-24T10:58:50-06:00,221483,goodsOrServices,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-214997,ocds-lcuori-214997/3-contract,214997,100-1-5-0858-2020,Compra de suministros de alimentos y bebidas solicitadas por la DPMF,cancelled,Anulado,1637.739,HNL,2020-02-07T09:49:08-06:00,214997,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-214998,ocds-lcuori-214998/2-contract,214998,,COMPRA DE UTILES DE OFICINA PARA SER UTILIZADOS EN LAS DIFERENTES DEPARTAMENTOS ADMINISTRATIVOS Y ACADEMICOS CURA,pending,Elaboracion OC,13577.64,HNL,2020-02-07T09:52:15-06:00,214998,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-221484,ocds-lcuori-221484/2-contract,221484,9004-1-1-0451-2020,MATERIAL DE OFICINA,pending,Impreso,380.9375,HNL,2020-02-24T11:00:52-06:00,221484,goodsOrServices,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-221485,ocds-lcuori-221485/2-contract,221485,70-1-2-2281-2020,COMPRA UTILES OFICINA PARA CCPCSO 15070 CCOP 15248 CETEP 15262 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VALIDA POR 15 DIAS HABILES DESPUES DE RECIBIDA POR EL PROVEEDOR ESTO CONFORME A LO ESTABLECIDO EN LA CIRCULAR No 005 ONCAE 2018,pending,Impreso,32741.253,HNL,2020-02-24T11:05:34-06:00,221485,goodsOrServices,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-221486,ocds-lcuori-221486/2-contract,221486,50-9-30-0232-2020,COMPRA DE COMPUTADORAS DE ESCRITORIO CANTIDAD DOS PARA SER UTILIZADOS EN LAS UNIDAD DE ACUERDOS Y LA SUB DIRECCION DE TALENTO HUMANO DE LA DDEFM,pending,Impreso,35443.0,HNL,2020-02-24T11:08:22-06:00,221486,goodsOrServices,7zv12r-OzGAKn-gywern,DIRECCION DEPARTAMENTAL DE EDUCACION DE FRANCISCO MORAZAN
ocds-lcuori-221487,ocds-lcuori-221487/2-contract,221487,9004-1-1-0452-2020,MATERIALES DE OFICINA,pending,Impreso,2637.0075,HNL,2020-02-24T11:11:12-06:00,221487,goodsOrServices,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-215005,ocds-lcuori-215005/2-contract,215005,100-1-5-0859-2020,COMPRA DE ALIMENTOS Y BEBIDAS PARA USO DE LA DPMF,pending,Impreso,1000.065,HNL,2020-02-07T09:58:21-06:00,215005,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-221488,ocds-lcuori-221488/2-contract,221488,503-1-36-1341-2020,STOCK ALMACEN COT 0015,pending,Impreso,24462.8,HNL,2020-02-24T11:12:29-06:00,221488,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-215006,ocds-lcuori-215006/2-contract,215006,701-1-26-0125-2020,COMPRA DE GALLETAS PARA USO EN LOAS DIFERENTES REUNIONES DEL CURLA,pending,Impreso,4450.5,HNL,2020-02-07T09:58:56-06:00,215006,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-215007,ocds-lcuori-215007/2-contract,215007,604-1-1-0374-2020,PAPEL SPS ,pending,Impreso,32821.0,HNL,2020-02-07T09:59:22-06:00,215007,goodsOrServices,RyYD0z-byP1K8-byP1K8,GERENCIA IPM
ocds-lcuori-221489,ocds-lcuori-221489/2-contract,221489,9004-1-1-0453-2020,CUCHARAS PLASTICAS,pending,Impreso,101.775,HNL,2020-02-24T11:15:18-06:00,221489,goodsOrServices,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-215017,ocds-lcuori-215017/2-contract,215017,701-1-26-0126-2020,COMPRA DE UTILES PARA USO DE LAS DIFERENTES DEPARTAMENTOS ADMINISTRATIVOS Y ACADEMICOS,pending,Impreso,32043.8,HNL,2020-02-07T10:03:05-06:00,215017,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-221490,ocds-lcuori-221490/2-contract,221490,503-1-36-1342-2020,STOCK ALMACEN COT 0015 ACT 2121,pending,Impreso,9686.050000000001,HNL,2020-02-24T11:20:41-06:00,221490,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-215018,ocds-lcuori-215018/2-contract,215018,902-1-5-1771-2020,COMPRA DE MATERIALES PARA EL USO DEL DEPARTAMENTO PREVISION SOCIAL,pending,Impreso,658.98,HNL,2020-02-07T10:06:40-06:00,215018,goodsOrServices,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-221491,ocds-lcuori-221491/2-contract,221491,30-1-61-0021-2020,Insumos requeridos para atenciones en reuniones,pending,Impreso,567.0095,HNL,2020-02-24T11:22:52-06:00,221491,goodsOrServices,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-221492,ocds-lcuori-221492/2-contract,221492,120-1-45-0499-2020,INSUMOS DE OFICINA PARA EL IHTT,pending,Impreso,552.0,HNL,2020-02-24T11:22:54-06:00,221492,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-215020,ocds-lcuori-215020/3-contract,215020,701-1-26-0127-2020,COMPRAS PARA TODAS LAS OFICINAS DEL CURLA,cancelled,Anulado,13150.0,HNL,2020-02-07T10:11:26-06:00,215020,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-215022,ocds-lcuori-215022/2-contract,215022,200-1-1-0863-2020,Compra de insumos necesarios para atencion de visitas en el Despacho para el mes de febrero,pending,Impreso,10522.065,HNL,2020-02-07T10:17:54-06:00,215022,goodsOrServices,BzX9ny-byP1K8-byP1K8,PROCURADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-221494,ocds-lcuori-221494/2-contract,221494,9004-1-1-0454-2020,MATERIAL DE OFICINA,pending,Impreso,750.7775,HNL,2020-02-24T11:25:24-06:00,221494,goodsOrServices,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-215023,ocds-lcuori-215023/2-contract,215023,701-1-26-0128-2020,MATERIAL QUE SE UTILIZARA EN LA OFICINAS DEL CURLA,pending,Impreso,9595.75,HNL,2020-02-07T10:19:38-06:00,215023,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-221495,ocds-lcuori-221495/2-contract,221495,503-1-36-1343-2020,STOCK ALMACEN COT 0015 ACT 2121,pending,Impreso,12282.0,HNL,2020-02-24T11:26:35-06:00,221495,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-215024,ocds-lcuori-215024/2-contract,215024,701-1-26-0129-2020,MATERIAL QUE UTILIZARA PARA TODAS LAS OFICINAS DEL CURLA,pending,Impreso,2610.5,HNL,2020-02-07T10:23:23-06:00,215024,goodsOrServices,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-221496,ocds-lcuori-221496/2-contract,221496,42-1-37-0035-2020,compra de materiales de oficina para el cuerpo de bomberos de yoro,pending,Elaboracion OC,1626.0885,HNL,2020-02-24T11:27:32-06:00,221496,goodsOrServices,7rEMr2-byP1K8-2rRMKL,Estacion Local Yoro
ocds-lcuori-215025,ocds-lcuori-215025/2-contract,215025,100-1-5-0862-2020,COMPRA DE PLASTICOS PARA USO DE LA DPMF,pending,Impreso,257.255,HNL,2020-02-07T10:24:57-06:00,215025,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-215026,ocds-lcuori-215026/2-contract,215026,902-1-5-1772-2020,COMPRA DE MATERIALES PARA EL USO DEL DEPARTAMENTO PREVISION SOCIAL,pending,Impreso,1067.775,HNL,2020-02-07T10:27:50-06:00,215026,goodsOrServices,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-215027,ocds-lcuori-215027/2-contract,215027,702-1-1-1092-2020,COMPRA PARA LA DIRECCION DE SERVICIOS ESTUDIANTILES DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,7608.492,HNL,2020-02-07T10:29:47-06:00,215027,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221499,ocds-lcuori-221499/2-contract,221499,9080-1-1-0119-2020,COMPRA DE COMPUTADORAS PORTATILES PARA USO DE DIRECTOR GERENTES JEFE DE UNIDAD DE TECNOLOGIA DE LA INFORMACION Y UNIDAD DE COMUNICACION INSTITUCIONAL,pending,Impreso,182459.0,HNL,2020-02-24T11:36:20-06:00,221499,goodsOrServices,z02jYK-byP1K8-byP1K8,Unidad de Compras
ocds-lcuori-221500,ocds-lcuori-221500/2-contract,221500,120-1-45-0502-2020,INSUMOS DE OFICINA PARA EL IHTT,pending,Impreso,17141.325,HNL,2020-02-24T11:40:37-06:00,221500,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-221501,ocds-lcuori-221501/2-contract,221501,120-1-45-0500-2020,INSUMOS DE OFICINA PARA EL IHTT,pending,Impreso,1285.125,HNL,2020-02-24T11:42:27-06:00,221501,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-221502,ocds-lcuori-221502/2-contract,221502,9080-1-1-0120-2020,Compra de proyecto para uso de la Unidad de Tecnologia de la Informacion el la sala de juntas de DIDADPOL,pending,Impreso,15197.25,HNL,2020-02-24T11:45:03-06:00,221502,goodsOrServices,z02jYK-byP1K8-byP1K8,Unidad de Compras
ocds-lcuori-221503,ocds-lcuori-221503/2-contract,221503,120-1-45-0501-2020,INSUMOS DE OFICINA PARA EL IHTT,pending,Impreso,133503.615,HNL,2020-02-24T11:45:26-06:00,221503,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-215033,ocds-lcuori-215033/2-contract,215033,42-1-6-0126-2020,compra de tinta para impresoras ,pending,Impreso,7399.284000000001,HNL,2020-02-07T10:48:56-06:00,215033,goodsOrServices,7rEMr2-byP1K8-7zv2zR,Cuerpo de Bomberos Choluteca
ocds-lcuori-221504,ocds-lcuori-221504/2-contract,221504,503-1-36-1344-2020,STOCK ALMACEN COT 0016,pending,Impreso,169933.2,HNL,2020-02-24T11:45:50-06:00,221504,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-215034,ocds-lcuori-215034/2-contract,215034,509-1-1-0654-2020,6 RESMAS PAPEL BOND TAMA?O OFOCIO COLOR BLANACO,pending,Impreso,513.015,HNL,2020-02-07T10:49:44-06:00,215034,goodsOrServices,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-221505,ocds-lcuori-221505/2-contract,221505,1801-1-2-1279-2020,CMA 101 2020 COMPRA DE 04 COMPUTADORAS DEPARTAMENTO DE COMUNICACION INSTITUCIONAL,cancelled,Anulado,108157.5,HNL,2020-02-24T11:46:23-06:00,221505,goodsOrServices,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-215035,ocds-lcuori-215035/2-contract,215035,100-2-12-0161-2020,Suministros para escritorio solicitados por la Unidad Administradora de Proyectos,pending,Impreso,2239.107,HNL,2020-02-07T10:51:02-06:00,215035,goodsOrServices,BzXX7z-NzBWyw-az8Qyd,UNIDAD ADMINISTRADORA DE PROYECTOS
ocds-lcuori-221506,ocds-lcuori-221506/2-contract,221506,10-1-1-1813-2020,SUMINISTRO DE 20 GOMAS ELASTICAS O HULES GRUESOS NO 33 BOLSA ALTA CALIDAD,pending,Impreso,304.75,HNL,2020-02-24T11:48:29-06:00,221506,goodsOrServices,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-215036,ocds-lcuori-215036/2-contract,215036,702-1-1-1093-2020,COMPRA PARA LA DIRECCION DE SERVICIOS ESTUDIANTILES DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,1488.1000000000001,HNL,2020-02-07T10:51:35-06:00,215036,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221508,ocds-lcuori-221508/2-contract,221508,503-1-36-1345-2020,STOCK ALMACEN COT 0016,pending,Impreso,31193.75,HNL,2020-02-24T11:58:19-06:00,221508,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-215039,ocds-lcuori-215039/2-contract,215039,100-1-5-0863-2020,COMPRA DE REFRESCOS PARA USO DE LA DPMF,pending,Impreso,552.0,HNL,2020-02-07T10:57:43-06:00,215039,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-215049,ocds-lcuori-215049/2-contract,215049,702-1-1-1094-2020,COMPRA PARA EL INSTITUTO DE INSTIGACION Y EVALUACION EDUCATIVAS SOCIALES DE LA UPNFM SEGUN SOLICITUD DE COMPRAS,pending,Impreso,1685.9,HNL,2020-02-07T11:09:08-06:00,215049,goodsOrServices,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-221509,ocds-lcuori-221509/2-contract,221509,9007-1-20-0203-2020,Compra de 5 vehiculos pickup para uso de la Municipalidad de Puerto Cortes,pending,Impreso,2832899.995,HNL,2020-02-24T11:59:17-06:00,221509,goodsOrServices,K3Xo7r-byP1K8-byQqyG,Unidad Central
ocds-lcuori-215050,ocds-lcuori-215050/2-contract,215050,100-1-5-0864-2020,COMPRA DE DESECHABLES PARA USO DE LA DPMF,pending,Impreso,722.4875000000001,HNL,2020-02-07T11:09:18-06:00,215050,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-221510,ocds-lcuori-221510/2-contract,221510,701-6-29-0259-2020,COMPRA DE 48 BOTELLONES DE AGUA PURIFICADA,pending,Impreso,1440.0,HNL,2020-02-24T12:03:56-06:00,221510,goodsOrServices,byPeXK-7zv2zR-OK94yQ,DIRECCION CURLP
ocds-lcuori-221511,ocds-lcuori-221511/2-contract,221511,9078-1-1-0049-2020,Suministros a ser utilizados en la CICESCT,pending,Impreso,1313.3,HNL,2020-02-24T12:06:04-06:00,221511,goodsOrServices,rq1aJr-byP1K8-byP1K8,CICESCT
ocds-lcuori-215053,ocds-lcuori-215053/2-contract,215053,9016-1-1-1032-2020,COMPRA BOTECITOS 355 ML Y BOTELLONES CON AGUA PURIFICADA,pending,Impreso,27201.0,HNL,2020-02-07T11:17:09-06:00,215053,goodsOrServices,zloEAr-byP1K8-byP1K8,Direccion y Coordinacion
ocds-lcuori-221512,ocds-lcuori-221512/2-contract,221512,9007-1-20-0204-2020,Para ser utilizado en trabajos de desarrollo del Plan Manejo de la Cuenca del Rio Tulian y actividades de la seccion de proteccion y manejo de recursos naturales Fondo Ambiental,pending,Impreso,566579.999,HNL,2020-02-24T12:08:29-06:00,221512,goodsOrServices,K3Xo7r-byP1K8-byQqyG,Unidad Central
ocds-lcuori-215054,ocds-lcuori-215054/2-contract,215054,9004-1-1-0444-2020,MATERIAL DE OFICINA,pending,Impreso,2491.475,HNL,2020-02-07T11:18:19-06:00,215054,goodsOrServices,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-221513,ocds-lcuori-221513/2-contract,221513,30-1-61-0022-2020,Insumos requeridos para el Programa Honduras para la Juventud,pending,Impreso,619.344,HNL,2020-02-24T12:10:59-06:00,221513,goodsOrServices,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-215055,ocds-lcuori-215055/2-contract,215055,809-1-1-0285-2020,CUADERNO UNICO PEQUE?O PLASTIFICADO DE 400 PAGINAS ALTA CALIDAD ZONA 1,pending,Impreso,14614.2,HNL,2020-02-07T11:19:58-06:00,215055,goodsOrServices,OzGxvy-byP1K8-byP1K8,OFICINA  PRINCIPAL
ocds-lcuori-221514,ocds-lcuori-221514/2-contract,221514,60-23-22-0206-2020,COMPRA DE FOLDER TAMA?O CARTA  PARA USO EN EL DEPARTAMENTO ADMISION Y ARCHIVO DE ACUERDO A SOLICITUD NUMERO 067 2020 ,pending,Impreso,20635.600000000002,HNL,2020-02-24T12:22:50-06:00,221514,goodsOrServices,lzlBXK-6zmxro-NrAEr4,DIRECCION HOSPITAL MARIO CATARINO RIVAS
ocds-lcuori-215056,ocds-lcuori-215056/2-contract,215056,902-1-5-1775-2020,compra de servilletas para reuinioes del departamneto ,pending,Impreso,504.27500000000003,HNL,2020-02-07T11:20:37-06:00,215056,goodsOrServices,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-221515,ocds-lcuori-221515/2-contract,221515,902-1-5-1828-2020,COMPRA DE TONERS PARA EL USO DEL DEPARTAMENTO GESTION DE RIESGOS,pending,Impreso,23989.529,HNL,2020-02-24T13:16:13-06:00,221515,goodsOrServices,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-215060,ocds-lcuori-215060/2-contract,215060,100-2-12-0163-2020,suministro de utiles de escritorio Oficina y ense?anza para la Unidad Administradora de Proyectos ,pending,Impreso,160.88500000000002,HNL,2020-02-07T11:26:17-06:00,215060,goodsOrServices,BzXX7z-NzBWyw-az8Qyd,UNIDAD ADMINISTRADORA DE PROYECTOS
ocds-lcuori-215061,ocds-lcuori-215061/2-contract,215061,,suministro de utiles de escritorio Oficina y ense?anza para la unidad Administradora de Proyectos ,pending,Elaboracion OC,,,2020-02-07T11:28:51-06:00,215061,goodsOrServices,BzXX7z-NzBWyw-az8Qyd,UNIDAD ADMINISTRADORA DE PROYECTOS
ocds-lcuori-221517,ocds-lcuori-221517/2-contract,221517,120-1-45-0503-2020,INSUMOS DE OFICINA PARA EL IHTT,pending,Impreso,372370.989,HNL,2020-02-24T13:31:39-06:00,221517,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-221518,ocds-lcuori-221518/2-contract,221518,503-1-36-1346-2020,UNIDAD DE ALMACEN COT 0017,pending,Impreso,984.1700000000001,HNL,2020-02-24T13:34:02-06:00,221518,goodsOrServices,wrL8Jr-byP1K8-nz0RKj,Unidad Central
ocds-lcuori-215064,ocds-lcuori-215064/3-contract,215064,902-1-5-1776-2020,COMPRA DE MATERIALES PARA EL USO DEL DEPARTAMENTO PREVISION SOCIAL,pending,Impreso,817.65,HNL,2020-02-07T11:29:53-06:00,215064,goodsOrServices,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-221519,ocds-lcuori-221519/2-contract,221519,44-1-5-0994-2020,COMPRA QUE SERA UTILIZADA EN LA OFICINA DE ADQUISICIONES,pending,Impreso,10211.7355,HNL,2020-02-24T13:35:15-06:00,221519,goodsOrServices,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-215065,ocds-lcuori-215065/2-contract,215065,503-1-2-1001-2020,TURISMO,pending,Impreso,1125.0,HNL,2020-02-07T11:33:11-06:00,215065,goodsOrServices,wrL8Jr-byP1K8-NzBWyw,DIVISION ADMINISTRATIVA
ocds-lcuori-221520,ocds-lcuori-221520/2-contract,221520,120-1-45-0504-2020,INSUMOS DE OFICINA PARA EL IHTT,pending,Impreso,46757.85,HNL,2020-02-24T13:37:48-06:00,221520,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
ocds-lcuori-215066,ocds-lcuori-215066/2-contract,215066,809-1-1-0287-2020,CLIPS PEQUE?O,pending,Impreso,586.5,HNL,2020-02-07T11:34:55-06:00,215066,goodsOrServices,OzGxvy-byP1K8-byP1K8,OFICINA  PRINCIPAL
ocds-lcuori-221521,ocds-lcuori-221521/2-contract,221521,44-1-5-0995-2020,COMPRA QUE SERA UTILIZADA EN LA OFICINA DE ADQUISICIONES,pending,Impreso,504.55100000000004,HNL,2020-02-24T13:38:39-06:00,221521,goodsOrServices,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-221522,ocds-lcuori-221522/2-contract,221522,30-1-61-0023-2020,INSUMOS REQUERIDOS PARA ATENCION DE REUNIONES,pending,Impreso,658.565,HNL,2020-02-24T13:40:05-06:00,221522,goodsOrServices,gywern-byP1K8-xzkmQK,Programa Presidencial Honduras para la Juventud
ocds-lcuori-215073,ocds-lcuori-215073/2-contract,215073,100-2-12-0164-2020,Suministros de escritorio solicitados por la Unidad Administradora de Proyectos 7mo piso de la Secretaria de Finanzas,pending,Impreso,850.057,HNL,2020-02-07T11:42:16-06:00,215073,goodsOrServices,BzXX7z-NzBWyw-az8Qyd,UNIDAD ADMINISTRADORA DE PROYECTOS
ocds-lcuori-221524,ocds-lcuori-221524/2-contract,221524,120-1-45-0505-2020,INSUMOS DE OFICINA PARA EL IHTT,pending,Impreso,2156.25,HNL,2020-02-24T13:43:49-06:00,221524,goodsOrServices,byQwDr-byP1K8-byP11K,INSTITUTO HONDURE?O DEL TRANSPORTE TERRESTRE
