ocid,id,parties/0/id,parties/0/name,parties/0/identifier/id,parties/0/identifier/scheme,parties/0/roles,parties/0/address/countryName,parties/0/address/streetAddress,parties/0/identifier/legalName,parties/0/contactPoint/name,parties/0/contactPoint/telephone,parties/0/contactPoint/email,parties/0/contactPoint/faxNumber
ocds-lcuori-222309,ocds-lcuori-222309/2-contract,Dzn3Py-byP1K8,GERENCIA CENTRAL,Dzn3Py-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222309,ocds-lcuori-222309/2-contract,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA,Dzn3Py-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222309,ocds-lcuori-222309/2-contract,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA,17071984005643,HN-RTN,supplier,Honduras,"Colonia Santa Fe,Boulevar del Norte ,Casa 3461,Frente A Banco DaviviendaFrancisco Morazan, Distrito Central",DISTRIBUIDORA CHOROTEGA,Adolfo  Brizuela Velasquez / Jose Luis Benda?a Barahona,2223-6940,chorotega11@gmail.com,-
ocds-lcuori-222310,ocds-lcuori-222310/2-contract,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible,BzX17y,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222310,ocds-lcuori-222310/2-contract,BzX17y-byP1K8,GERENCIA_CENTRAL,BzX17y-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222310,ocds-lcuori-222310/2-contract,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS,BzX17y-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222310,ocds-lcuori-222310/2-contract,HN-RTN-08019995383067,Supermercado Canton S de RL.,08019995383067,HN-RTN,supplier,Honduras,"barrio abajo avenidapaulino valladares calle el telegrafo fte coperativa elgaFrancisco Morazan, Distrito Central",Supermercado Canton S de RL.,Miguel Angel  Ham Chi ,2238-3032,bcanton@cablecolor.hn,-
ocds-lcuori-222311,ocds-lcuori-222311/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222311,ocds-lcuori-222311/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222311,ocds-lcuori-222311/2-contract,byPeXK-byP1K8-5zp8zA,DIRECCION DE GESTION DE TECNOLOGIA,byPeXK-byP1K8-5zp8zA,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222311,ocds-lcuori-222311/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-215863,ocds-lcuori-215863/2-contract,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan,NzBkRy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215863,ocds-lcuori-215863/2-contract,NzBkRy-byP1K8,GERENCIA CENTRAL,NzBkRy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215863,ocds-lcuori-215863/2-contract,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA,NzBkRy-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215863,ocds-lcuori-215863/2-contract,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA,08011986138652,HN-RTN,supplier,Honduras,"COLONIA GODOY,CALLE HACIA EL FHIS, CASA NO.3Francisco Morazan, Distrito Central",DISTRIBUCIONES VALENCIA,WILMAN DANILO MORALES ZELAYA,22349914,dvalenciahonduras@yahoo.com,-
ocds-lcuori-222312,ocds-lcuori-222312/2-contract,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible,BzX17y,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222312,ocds-lcuori-222312/2-contract,BzX17y-byP1K8,GERENCIA_CENTRAL,BzX17y-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222312,ocds-lcuori-222312/2-contract,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS,BzX17y-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222312,ocds-lcuori-222312/2-contract,HN-RTN-08019012454874,INPROVA,08019012454874,HN-RTN,supplier,Honduras,"Barrio el Centro, Avenida Jazmin, Media Cuadra del Ministerio de Finanzas. Francisco Morazan, Distrito Central","Inversiones y Productos Varios, Sociedad de Responsabilidad Limitada de Capital Variable",Hernan Jose  Giron Montoya ,-,hernangiron81@yahoo.com,-
ocds-lcuori-215874,ocds-lcuori-215874/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215874,ocds-lcuori-215874/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215874,ocds-lcuori-215874/2-contract,byPeXK-byP1K8-lzWOzp,DECANATO CIENCIAS JURIDICAS,byPeXK-byP1K8-lzWOzp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215874,ocds-lcuori-215874/2-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-222313,ocds-lcuori-222313/2-contract,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible,BzX17y,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222313,ocds-lcuori-222313/2-contract,BzX17y-byP1K8,GERENCIA_CENTRAL,BzX17y-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222313,ocds-lcuori-222313/2-contract,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS,BzX17y-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222313,ocds-lcuori-222313/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-215885,ocds-lcuori-215885/2-contract,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan,NzBkRy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215885,ocds-lcuori-215885/2-contract,NzBkRy-byP1K8,GERENCIA CENTRAL,NzBkRy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215885,ocds-lcuori-215885/2-contract,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA,NzBkRy-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215885,ocds-lcuori-215885/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-222320,ocds-lcuori-222320/2-contract,BzX17y,Programa Nacional de Desarrollo Rural y Urbano Sostenible,BzX17y,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222320,ocds-lcuori-222320/2-contract,BzX17y-byP1K8,GERENCIA_CENTRAL,BzX17y-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222320,ocds-lcuori-222320/2-contract,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS,BzX17y-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222320,ocds-lcuori-222320/2-contract,HN-RTN-08029995001549,K-DIPROVA,08029995001549,HN-RTN,supplier,Honduras,"Col America calle principal contiguo a estadio Los Angeles centro comercial DiprovaFrancisco Morazan, Distrito Central",K DISTRIBUIDORA DE PRODUCTOS VARIOS S.A. DE C.V. ,Leonel Saleh Kafati Bichara,9500-1004,supermercadodiprova@kdiprova.com,-
ocds-lcuori-215896,ocds-lcuori-215896/2-contract,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan,NzBkRy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215896,ocds-lcuori-215896/2-contract,NzBkRy-byP1K8,GERENCIA CENTRAL,NzBkRy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215896,ocds-lcuori-215896/2-contract,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA,NzBkRy-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215896,ocds-lcuori-215896/2-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-222321,ocds-lcuori-222321/2-contract,byPqXK,Alcaldia Municipal del Distrito Central,byPqXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222321,ocds-lcuori-222321/2-contract,byPqXK-byP1K8,GERENCIA CENTRAL,byPqXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222321,ocds-lcuori-222321/2-contract,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC,byPqXK-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222321,ocds-lcuori-222321/2-contract,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA,08011986138652,HN-RTN,supplier,Honduras,"COLONIA GODOY,CALLE HACIA EL FHIS, CASA NO.3Francisco Morazan, Distrito Central",DISTRIBUCIONES VALENCIA,WILMAN DANILO MORALES ZELAYA,22349914,dvalenciahonduras@yahoo.com,-
ocds-lcuori-222322,ocds-lcuori-222322/2-contract,6y6kKW,Instituto Hondure?o de Geologia y Minas,6y6kKW,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222322,ocds-lcuori-222322/2-contract,6y6kKW-byP1K8,GERENCIA_CENTRAL,6y6kKW-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222322,ocds-lcuori-222322/2-contract,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA,6y6kKW-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222322,ocds-lcuori-222322/2-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-215918,ocds-lcuori-215918/2-contract,by4dly,Servicio Autonomo Nacional de Acueductos y Alcantarillados,by4dly,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215918,ocds-lcuori-215918/2-contract,by4dly-byP1K8,GERENCIA CENTRAL,by4dly-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215918,ocds-lcuori-215918/2-contract,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS,by4dly-byP1K8-QrN6r0,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215918,ocds-lcuori-215918/2-contract,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.,08019995390633,HN-RTN,supplier,Honduras,"Colonia Florencia Sur ,Boulevard Suyapa,Edificio Color Rojo y Azul.Francisco Morazan, Distrito Central",CASH BUSINESS S DE R.L.,Carlos Roberto  Arias Banegas,2239-0041,carlos.arias@cash-business.net,2239-0760
ocds-lcuori-222323,ocds-lcuori-222323/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222323,ocds-lcuori-222323/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222323,ocds-lcuori-222323/2-contract,byPeXK-byP1K8-5zp8zA,DIRECCION DE GESTION DE TECNOLOGIA,byPeXK-byP1K8-5zp8zA,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222323,ocds-lcuori-222323/2-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-215920,ocds-lcuori-215920/2-contract,Dzn3Py,Secretaria de Seguridad,Dzn3Py,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215920,ocds-lcuori-215920/2-contract,Dzn3Py-byP1K8,GERENCIA CENTRAL,Dzn3Py-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215920,ocds-lcuori-215920/2-contract,Dzn3Py-byP1K8-NzBWyw,SECRETARIA GENERAL,Dzn3Py-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215920,ocds-lcuori-215920/2-contract,HN-RTN-08019004002160,Leoplast S.de R.L,08019004002160,HN-RTN,supplier,Honduras,"Altos de Miraflores, tegucigalpa M.D.C.Francisco Morazan, Distrito Central",Leoplast S.de R.L,Jose Manuel Agurcia Matute,2221-2077,ventas@leoplasthn.com,-
ocds-lcuori-222331,ocds-lcuori-222331/2-contract,6y6kKW,Instituto Hondure?o de Geologia y Minas,6y6kKW,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222331,ocds-lcuori-222331/2-contract,6y6kKW-byP1K8,GERENCIA_CENTRAL,6y6kKW-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222331,ocds-lcuori-222331/2-contract,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA,6y6kKW-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222331,ocds-lcuori-222331/2-contract,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA,08011986138652,HN-RTN,supplier,Honduras,"COLONIA GODOY,CALLE HACIA EL FHIS, CASA NO.3Francisco Morazan, Distrito Central",DISTRIBUCIONES VALENCIA,WILMAN DANILO MORALES ZELAYA,22349914,dvalenciahonduras@yahoo.com,-
ocds-lcuori-215929,ocds-lcuori-215929/2-contract,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.,nz0ARy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215929,ocds-lcuori-215929/2-contract,nz0ARy-byP1K8,GERENCIA CENTRAL,nz0ARy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215929,ocds-lcuori-215929/2-contract,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA,nz0ARy-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215929,ocds-lcuori-215929/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-222332,ocds-lcuori-222332/2-contract,6y6kKW,Instituto Hondure?o de Geologia y Minas,6y6kKW,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222332,ocds-lcuori-222332/2-contract,6y6kKW-byP1K8,GERENCIA_CENTRAL,6y6kKW-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222332,ocds-lcuori-222332/2-contract,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA,6y6kKW-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222332,ocds-lcuori-222332/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-222333,ocds-lcuori-222333/2-contract,byPeXK,Universidad Nacional Autonoma de Honduras,byPeXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222333,ocds-lcuori-222333/2-contract,byPeXK-byP1K8,GERENCIA CENTRAL,byPeXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222333,ocds-lcuori-222333/2-contract,byPeXK-byP1K8-5zp8zA,DIRECCION DE GESTION DE TECNOLOGIA,byPeXK-byP1K8-5zp8zA,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222333,ocds-lcuori-222333/2-contract,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA,08011986138652,HN-RTN,supplier,Honduras,"COLONIA GODOY,CALLE HACIA EL FHIS, CASA NO.3Francisco Morazan, Distrito Central",DISTRIBUCIONES VALENCIA,WILMAN DANILO MORALES ZELAYA,22349914,dvalenciahonduras@yahoo.com,-
ocds-lcuori-215951,ocds-lcuori-215951/2-contract,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.,nz0ARy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215951,ocds-lcuori-215951/2-contract,nz0ARy-byP1K8,GERENCIA CENTRAL,nz0ARy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215951,ocds-lcuori-215951/2-contract,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA,nz0ARy-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215951,ocds-lcuori-215951/2-contract,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.,08019995390633,HN-RTN,supplier,Honduras,"Colonia Florencia Sur ,Boulevard Suyapa,Edificio Color Rojo y Azul.Francisco Morazan, Distrito Central",CASH BUSINESS S DE R.L.,Carlos Roberto  Arias Banegas,2239-0041,carlos.arias@cash-business.net,2239-0760
ocds-lcuori-222334,ocds-lcuori-222334/2-contract,Dzn3Py,Secretaria de Seguridad,Dzn3Py,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222334,ocds-lcuori-222334/2-contract,Dzn3Py-byP1K8,GERENCIA CENTRAL,Dzn3Py-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222334,ocds-lcuori-222334/2-contract,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA,Dzn3Py-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222334,ocds-lcuori-222334/2-contract,HN-RTN-08019008165911,REENCAUCHE Y DISTRIBUCIONES DE LLANTAS S.A. DE C.V.,08019008165911,HN-RTN,supplier,Honduras,"Col. Las Torres, Carretera al batallon, Edificio Rendillantas, contiguo a gasolinera PumaFrancisco Morazan, Distrito Central",REENCAUCHE Y DISTRIBUCIONES DE LLANTAS S.A. DE C.V.,HECTOR ODDE FARAJ CASTA?EDA,2234-0369,administracion@reendillantas.com,-
ocds-lcuori-222335,ocds-lcuori-222335/2-contract,BzXX7z,Secretaria de Finanzas,BzXX7z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222335,ocds-lcuori-222335/2-contract,BzXX7z-byP1K8,GERENCIA CENTRAL,BzXX7z-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222335,ocds-lcuori-222335/2-contract,BzXX7z-byP1K8-ArxkKR,DIRECCION GENERAL DE INVERSIONES PUBLICAS,BzXX7z-byP1K8-ArxkKR,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222335,ocds-lcuori-222335/2-contract,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.,08019995390633,HN-RTN,supplier,Honduras,"Colonia Florencia Sur ,Boulevard Suyapa,Edificio Color Rojo y Azul.Francisco Morazan, Distrito Central",CASH BUSINESS S DE R.L.,Carlos Roberto  Arias Banegas,2239-0041,carlos.arias@cash-business.net,2239-0760
ocds-lcuori-215963,ocds-lcuori-215963/2-contract,NzBo0y,Banco Central de Honduras,NzBo0y,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215963,ocds-lcuori-215963/2-contract,NzBo0y-byP1K8,GERENCIA CENTRAL,NzBo0y-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215963,ocds-lcuori-215963/2-contract,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA,NzBo0y-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215963,ocds-lcuori-215963/2-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-222336,ocds-lcuori-222336/2-contract,byPqXK,Alcaldia Municipal del Distrito Central,byPqXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222336,ocds-lcuori-222336/2-contract,byPqXK-byP1K8,GERENCIA CENTRAL,byPqXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222336,ocds-lcuori-222336/2-contract,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC,byPqXK-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222336,ocds-lcuori-222336/2-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-215973,ocds-lcuori-215973/2-contract,NzBkRy,Universidad Pedagogica Nacional Francisco Morazan,NzBkRy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215973,ocds-lcuori-215973/2-contract,NzBkRy-byP1K8,GERENCIA CENTRAL,NzBkRy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215973,ocds-lcuori-215973/2-contract,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA,NzBkRy-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215973,ocds-lcuori-215973/2-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-222342,ocds-lcuori-222342/2-contract,RyYlqz,Instituto de Credito Educativo,RyYlqz,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222342,ocds-lcuori-222342/2-contract,RyYlqz-byP1K8,GERENCIA CENTRAL,RyYlqz-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222342,ocds-lcuori-222342/2-contract,RyYlqz-byP1K8-5zp8zA,SISTEMAS DE CENTROS DE INNOVACION TECNOLOGICA Y AGRICOLA,RyYlqz-byP1K8-5zp8zA,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222342,ocds-lcuori-222342/2-contract,HN-RTN-08019005013440,Componentes El Orbe S.A.,08019005013440,HN-RTN,supplier,Honduras,"colonia lomas del guijarro ,ave:republica dominicana,torre alfa piso 6Francisco Morazan, Distrito Central",Componentes El Orbe S.A.,Tania Yohana  Paz David,2263-6274,emprsarial@orbe.com.hn,-
ocds-lcuori-215984,ocds-lcuori-215984/2-contract,nz0ARy,Secretaria de Relaciones Exteriores y Cooperacion Internac.,nz0ARy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215984,ocds-lcuori-215984/2-contract,nz0ARy-byP1K8,GERENCIA CENTRAL,nz0ARy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215984,ocds-lcuori-215984/2-contract,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA,nz0ARy-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-215984,ocds-lcuori-215984/2-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-222343,ocds-lcuori-222343/2-contract,BzXX7z,Secretaria de Finanzas,BzXX7z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222343,ocds-lcuori-222343/2-contract,BzXX7z-byP1K8,GERENCIA CENTRAL,BzXX7z-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-222343,ocds-lcuori-222343/2-contract,BzXX7z-byP1K8-ArxkKR,DIRECCION GENERAL DE INVERSIONES PUBLICAS,BzXX7z-byP1K8-ArxkKR,X-HN-ONCAE-CE,buyer,,,,,,,
