ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-DL9JqG-LPN-007-2018-SDN-2,ocds-lcuori-DL9JqG-LPN-007-2018-SDN-2/3,DL9JqG-LPN-007-2018-SDN-2,DL9JqG-LPN-007-2018-SDN-2,500.0,document
ocds-lcuori-orvkNL-LPN No.27-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.27-2018-SEAF-UNAH-2/3,orvkNL-LPN No.27-2018-SEAF-UNAH-2,orvkNL-LPN No.27-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-DL9JqG-LP-002-2018-SDN-2,ocds-lcuori-DL9JqG-LP-002-2018-SDN-2/3,DL9JqG-LP-002-2018-SDN-2,DL9JqG-LP-002-2018-SDN-2,250.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-022-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-022-2018-2/4,mrY1dr-LPN No.SEDS-022-2018-2,mrY1dr-LPN No.SEDS-022-2018-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS- COT-03-2018 “CONSTRUCCIÓN DE CU-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS- COT-03-2018 “CONSTRUCCIÓN DE CU-2/3,PR8wNG-IDECOAS-PRONADERS- COT-03-2018 “CONSTRUCCIÓN DE CU-2,PR8wNG-IDECOAS-PRONADERS- COT-03-2018 “CONSTRUCCIÓN DE CU-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS- COT-04-2018 “REPARACIÓN DE ACUE-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS- COT-04-2018 “REPARACIÓN DE ACUE-2/3,PR8wNG-IDECOAS-PRONADERS- COT-04-2018 “REPARACIÓN DE ACUE-2,PR8wNG-IDECOAS-PRONADERS- COT-04-2018 “REPARACIÓN DE ACUE-2,300.0,document
ocds-lcuori-PR8wNG-Construcción de Huellas Vehiculares en Col. Villa -2,ocds-lcuori-PR8wNG-Construcción de Huellas Vehiculares en Col. Villa -2/3,PR8wNG-Construcción de Huellas Vehiculares en Col. Villa -2,PR8wNG-Construcción de Huellas Vehiculares en Col. Villa -2,300.0,document
ocds-lcuori-PR8wNG-Pavimentación concreto ciclópeo y obras de drenaje-2,ocds-lcuori-PR8wNG-Pavimentación concreto ciclópeo y obras de drenaje-2/3,PR8wNG-Pavimentación concreto ciclópeo y obras de drenaje-2,PR8wNG-Pavimentación concreto ciclópeo y obras de drenaje-2,300.0,document
"ocds-lcuori-PR8wNG-PAVIMENTACIÓN DE CALLE CON CONCRETO HIDRAULICO, CO-2","ocds-lcuori-PR8wNG-PAVIMENTACIÓN DE CALLE CON CONCRETO HIDRAULICO, CO-2/3","PR8wNG-PAVIMENTACIÓN DE CALLE CON CONCRETO HIDRAULICO, CO-2","PR8wNG-PAVIMENTACIÓN DE CALLE CON CONCRETO HIDRAULICO, CO-2",300.0,document
"ocds-lcuori-PR8wNG-PAVIMENTACIÓN SECTOR 6 COL. CANAÁN, MUNICIPIO DEL -2","ocds-lcuori-PR8wNG-PAVIMENTACIÓN SECTOR 6 COL. CANAÁN, MUNICIPIO DEL -2/3","PR8wNG-PAVIMENTACIÓN SECTOR 6 COL. CANAÁN, MUNICIPIO DEL -2","PR8wNG-PAVIMENTACIÓN SECTOR 6 COL. CANAÁN, MUNICIPIO DEL -2",300.0,document
"ocds-lcuori-PR8wNG-REPARACIÓN ACUEDUCTO NUEVA ARCADIA, COPÁN Cd. de P-2","ocds-lcuori-PR8wNG-REPARACIÓN ACUEDUCTO NUEVA ARCADIA, COPÁN Cd. de P-2/3","PR8wNG-REPARACIÓN ACUEDUCTO NUEVA ARCADIA, COPÁN Cd. de P-2","PR8wNG-REPARACIÓN ACUEDUCTO NUEVA ARCADIA, COPÁN Cd. de P-2",300.0,document
ocds-lcuori-7rBxpG-CPrivado No.03-2018-2,ocds-lcuori-7rBxpG-CPrivado No.03-2018-2/4,7rBxpG-CPrivado No.03-2018-2,7rBxpG-CPrivado No.03-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.54-2018-2,ocds-lcuori-7rBxpG-LPública No.54-2018-2/6,7rBxpG-LPública No.54-2018-2,7rBxpG-LPública No.54-2018-2,200.0,document
ocds-lcuori-2LmqDL-COT-5-AMDC-194-2018-2,ocds-lcuori-2LmqDL-COT-5-AMDC-194-2018-2/3,2LmqDL-COT-5-AMDC-194-2018-2,2LmqDL-COT-5-AMDC-194-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-06-AMDC-191-2018-2,ocds-lcuori-2LmqDL-LPuNO-06-AMDC-191-2018-2/3,2LmqDL-LPuNO-06-AMDC-191-2018-2,2LmqDL-LPuNO-06-AMDC-191-2018-2,500.0,document
ocds-lcuori-0rwyzG-MSPS-GI-04-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-04-2018-2/3,0rwyzG-MSPS-GI-04-2018-2,0rwyzG-MSPS-GI-04-2018-2,2500.0,document
ocds-lcuori-0rwyzG-MSPS-GI-05-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-05-2018-2/3,0rwyzG-MSPS-GI-05-2018-2,0rwyzG-MSPS-GI-05-2018-2,2500.0,document
ocds-lcuori-0rwyzG-MSPS-GI-06-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-06-2018-2/3,0rwyzG-MSPS-GI-06-2018-2,0rwyzG-MSPS-GI-06-2018-2,2500.0,document
ocds-lcuori-0rwyzG-MSPS-GI-07-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-07-2018-2/3,0rwyzG-MSPS-GI-07-2018-2,0rwyzG-MSPS-GI-07-2018-2,2500.0,document
ocds-lcuori-0rwyzG-MSPS-GI-08-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-08-2018-2/3,0rwyzG-MSPS-GI-08-2018-2,0rwyzG-MSPS-GI-08-2018-2,2500.0,document
ocds-lcuori-0rwyzG-MSPS-GI-09-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-09-2018-2/3,0rwyzG-MSPS-GI-09-2018-2,0rwyzG-MSPS-GI-09-2018-2,2500.0,document
ocds-lcuori-lRongG-LPI-002-INM-2018-2,ocds-lcuori-lRongG-LPI-002-INM-2018-2/4,lRongG-LPI-002-INM-2018-2,lRongG-LPI-002-INM-2018-2,300.0,document
ocds-lcuori-2LmXXr-LPN-001-I-2019-2,ocds-lcuori-2LmXXr-LPN-001-I-2019-2/3,2LmXXr-LPN-001-I-2019-2,2LmXXr-LPN-001-I-2019-2,500.0,document
ocds-lcuori-2LmXXr-LPN-002-I-2019-2,ocds-lcuori-2LmXXr-LPN-002-I-2019-2/3,2LmXXr-LPN-002-I-2019-2,2LmXXr-LPN-002-I-2019-2,500.0,document
ocds-lcuori-Zr5B9L-LPN No.013-2018-SS-2,ocds-lcuori-Zr5B9L-LPN No.013-2018-SS-2/3,Zr5B9L-LPN No.013-2018-SS-2,Zr5B9L-LPN No.013-2018-SS-2,1000.0,document
ocds-lcuori-7rBxpG-LPública No.39-2018-2,ocds-lcuori-7rBxpG-LPública No.39-2018-2/4,7rBxpG-LPública No.39-2018-2,7rBxpG-LPública No.39-2018-2,200.0,document
ocds-lcuori-7rBxpG-Licitacion Privada No.09-2017-2,ocds-lcuori-7rBxpG-Licitacion Privada No.09-2017-2/4,7rBxpG-Licitacion Privada No.09-2017-2,7rBxpG-Licitacion Privada No.09-2017-2,200.0,document
ocds-lcuori-7rBxpG-Lictación Pública No.48-2018-2,ocds-lcuori-7rBxpG-Lictación Pública No.48-2018-2/5,7rBxpG-Lictación Pública No.48-2018-2,7rBxpG-Lictación Pública No.48-2018-2,200.0,document
ocds-lcuori-2LmqDL-CPuNO-09-AMDC-171-2018-2,ocds-lcuori-2LmqDL-CPuNO-09-AMDC-171-2018-2/4,2LmqDL-CPuNO-09-AMDC-171-2018-2,2LmqDL-CPuNO-09-AMDC-171-2018-2,500.0,document
