ocid,id,tender/id,tender/documents/0/id,tender/documents/0/description,tender/documents/0/documentType,tender/documents/0/title,tender/documents/0/format,tender/documents/0/datePublished,tender/documents/0/url
ocds-lcuori-jRDkVG-LP-01-2020-2,ocds-lcuori-jRDkVG-LP-01-2020-2/4,jRDkVG-LP-01-2020-2,145545,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-02-24T15:48:59.583000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-01-2020100-AvisodePrensa.xlsx
ocds-lcuori-jRDkVG-LP-01-2020-2,ocds-lcuori-jRDkVG-LP-01-2020-2/4,jRDkVG-LP-01-2020-2,145546,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-02-24T15:49:05.500000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-01-2020101-AvisodePrensa.xlsx
ocds-lcuori-jRDkVG-LP-01-2020-2,ocds-lcuori-jRDkVG-LP-01-2020-2/4,jRDkVG-LP-01-2020-2,145547,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-24T15:49:11.760000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-01-2020202-PliegooTerminosdeReferencia.doc
ocds-lcuori-jRDkVG-LP-01-2020-2,ocds-lcuori-jRDkVG-LP-01-2020-2/4,jRDkVG-LP-01-2020-2,146415,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-14T10:56:06.867000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-01-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-02-2020-2,ocds-lcuori-MrMPYR-LPN-CNBS-02-2020-2/3,MrMPYR-LPN-CNBS-02-2020-2,145552,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-24T16:03:29.560000-06:00,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-02-2020100-AvisodePrensa.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-02-2020-2,ocds-lcuori-MrMPYR-LPN-CNBS-02-2020-2/3,MrMPYR-LPN-CNBS-02-2020-2,145564,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T09:51:01.380000-06:00,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-02-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-02-2020-2,ocds-lcuori-MrMPYR-LPN-CNBS-02-2020-2/3,MrMPYR-LPN-CNBS-02-2020-2,146671,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-04-03T07:41:30.003000-06:00,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-02-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-jRDkVG-LP-02-2020-2,ocds-lcuori-jRDkVG-LP-02-2020-2/4,jRDkVG-LP-02-2020-2,145549,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-02-24T15:57:24.827000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-02-2020100-AvisodePrensa.xlsx
ocds-lcuori-jRDkVG-LP-02-2020-2,ocds-lcuori-jRDkVG-LP-02-2020-2/4,jRDkVG-LP-02-2020-2,145550,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-02-24T15:57:29.233000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-02-2020101-AvisodePrensa.xlsx
ocds-lcuori-jRDkVG-LP-02-2020-2,ocds-lcuori-jRDkVG-LP-02-2020-2/4,jRDkVG-LP-02-2020-2,145551,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-24T15:57:35.840000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-02-2020202-PliegooTerminosdeReferencia.doc
ocds-lcuori-jRDkVG-LP-02-2020-2,ocds-lcuori-jRDkVG-LP-02-2020-2/4,jRDkVG-LP-02-2020-2,146416,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-14T11:00:39.240000-06:00,http://h1.honducompras.gob.hn/Docs/Lic92LP-02-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-lRoxQr-LED PEEE 004 CP B -2,ocds-lcuori-lRoxQr-LED PEEE 004 CP B -2/3,lRoxQr-LED PEEE 004 CP B -2,144647,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-22T12:34:25.913000-06:00,http://h1.honducompras.gob.hn/Docs/Lic601LED%20PEEE%20004%20CP%20B%20100-AvisodePrensa.pdf
ocds-lcuori-lRoxQr-LED PEEE 004 CP B -2,ocds-lcuori-lRoxQr-LED PEEE 004 CP B -2/3,lRoxQr-LED PEEE 004 CP B -2,144648,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-22T12:36:14.377000-06:00,http://h1.honducompras.gob.hn/Docs/Lic601LED%20PEEE%20004%20CP%20B%20201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-lRoxQr-LED PEEE 004 CP B -2,ocds-lcuori-lRoxQr-LED PEEE 004 CP B -2/3,lRoxQr-LED PEEE 004 CP B -2,145346,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-02-18T10:52:15.480000-06:00,http://h1.honducompras.gob.hn/Docs/Lic601LED%20PEEE%20004%20CP%20B%20602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1Ra6lr-No. LP-CENET-M-001-2020-2,ocds-lcuori-1Ra6lr-No. LP-CENET-M-001-2020-2/3,1Ra6lr-No. LP-CENET-M-001-2020-2,145560,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-25T08:52:50.747000-06:00,http://h1.honducompras.gob.hn/Docs/Lic47No.%20LP-CENET-M-001-2020100-AvisodePrensa.PDF
ocds-lcuori-1Ra6lr-No. LP-CENET-M-001-2020-2,ocds-lcuori-1Ra6lr-No. LP-CENET-M-001-2020-2/3,1Ra6lr-No. LP-CENET-M-001-2020-2,145563,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T09:37:51.533000-06:00,http://h1.honducompras.gob.hn/Docs/Lic47No.%20LP-CENET-M-001-2020201-PliegooTerminosdeReferencia.PDF
ocds-lcuori-1Ra6lr-No. LP-CENET-M-001-2020-2,ocds-lcuori-1Ra6lr-No. LP-CENET-M-001-2020-2/3,1Ra6lr-No. LP-CENET-M-001-2020-2,146516,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-23T13:40:14.257000-06:00,http://h1.honducompras.gob.hn/Docs/Lic47No.%20LP-CENET-M-001-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-orvkNL-LPN No.02-2020-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.02-2020-SEAF-UNAH-2/3,orvkNL-LPN No.02-2020-SEAF-UNAH-2,145570,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-25T10:52:51.523000-06:00,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.02-2020-SEAF-UNAH101-AvisodePrensa.pdf
ocds-lcuori-orvkNL-LPN No.02-2020-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.02-2020-SEAF-UNAH-2/3,orvkNL-LPN No.02-2020-SEAF-UNAH-2,145571,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T10:53:43.833000-06:00,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.02-2020-SEAF-UNAH201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-orvkNL-LPN No.02-2020-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.02-2020-SEAF-UNAH-2/3,orvkNL-LPN No.02-2020-SEAF-UNAH-2,146817,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-04-10T11:16:59.980000-06:00,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.02-2020-SEAF-UNAH402-EnmiendaoAdendum.pdf
ocds-lcuori-7GX5MR-00297838-2,ocds-lcuori-7GX5MR-00297838-2/2,7GX5MR-00297838-2,145573,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-25T11:10:47.383000-06:00,http://h1.honducompras.gob.hn/Docs/Lic111500297838100-AvisodePrensa.pdf
ocds-lcuori-7GX5MR-00297838-2,ocds-lcuori-7GX5MR-00297838-2/2,7GX5MR-00297838-2,145574,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T11:12:13.397000-06:00,http://h1.honducompras.gob.hn/Docs/Lic111500297838201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-orvkNL-LPN No.10-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.10-2019-SEAF-UNAH-2/3,orvkNL-LPN No.10-2019-SEAF-UNAH-2,145576,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-25T11:19:45.707000-06:00,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.10-2019-SEAF-UNAH100-AvisodePrensa.pdf
ocds-lcuori-orvkNL-LPN No.10-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.10-2019-SEAF-UNAH-2/3,orvkNL-LPN No.10-2019-SEAF-UNAH-2,145577,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T11:26:09.070000-06:00,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.10-2019-SEAF-UNAH201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-orvkNL-LPN No.10-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.10-2019-SEAF-UNAH-2/3,orvkNL-LPN No.10-2019-SEAF-UNAH-2,146816,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-04-10T11:16:00.480000-06:00,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.10-2019-SEAF-UNAH402-EnmiendaoAdendum.pdf
ocds-lcuori-7GX5MR-SEN-004-2020-2,ocds-lcuori-7GX5MR-SEN-004-2020-2/2,7GX5MR-SEN-004-2020-2,145580,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T11:50:48.140000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1115SEN-004-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GX5MR-SEN-004-2020-2,ocds-lcuori-7GX5MR-SEN-004-2020-2/2,7GX5MR-SEN-004-2020-2,145665,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-02-27T15:32:41.070000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1115SEN-004-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-gLnAqr-LPN NO. 02-2020-2,ocds-lcuori-gLnAqr-LPN NO. 02-2020-2/4,gLnAqr-LPN NO. 02-2020-2,144678,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-23T16:02:46.550000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1124LPN%20NO.%2002-2020100-AvisodePrensa.docx
ocds-lcuori-gLnAqr-LPN NO. 02-2020-2,ocds-lcuori-gLnAqr-LPN NO. 02-2020-2/4,gLnAqr-LPN NO. 02-2020-2,144744,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T11:14:54.403000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1124LPN%20NO.%2002-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-gLnAqr-LPN NO. 02-2020-2,ocds-lcuori-gLnAqr-LPN NO. 02-2020-2/4,gLnAqr-LPN NO. 02-2020-2,145153,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-11T11:13:43.920000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1124LPN%20NO.%2002-2020202-PliegooTerminosdeReferencia.docx
ocds-lcuori-gLnAqr-LPN NO.03-2020-2,ocds-lcuori-gLnAqr-LPN NO.03-2020-2/4,gLnAqr-LPN NO.03-2020-2,144706,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T09:08:24.067000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1124LPN%20NO.03-2020100-AvisodePrensa.docx
ocds-lcuori-gLnAqr-LPN NO.03-2020-2,ocds-lcuori-gLnAqr-LPN NO.03-2020-2/4,gLnAqr-LPN NO.03-2020-2,144707,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T09:10:36.550000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1124LPN%20NO.03-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-gLnAqr-LPN NO.03-2020-2,ocds-lcuori-gLnAqr-LPN NO.03-2020-2/4,gLnAqr-LPN NO.03-2020-2,145152,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-11T11:06:03.927000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1124LPN%20NO.03-2020202-PliegooTerminosdeReferencia.docx
ocds-lcuori-7GX5MR-SEN-GA-004-2020-2,ocds-lcuori-7GX5MR-SEN-GA-004-2020-2/2,7GX5MR-SEN-GA-004-2020-2,145581,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T11:59:33.403000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1115SEN-GA-004-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GX5MR-SEN-GA-004-2020-2,ocds-lcuori-7GX5MR-SEN-GA-004-2020-2/2,7GX5MR-SEN-GA-004-2020-2,145667,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-02-27T15:33:45.803000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1115SEN-GA-004-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2,ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2/3,2LmqDL-LPuNBS-01-AMDC-01-2020-2,144664,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-23T09:32:18.620000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-01-AMDC-01-2020100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2,ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2/3,2LmqDL-LPuNBS-01-AMDC-01-2020-2,144665,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-23T09:35:07.490000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-01-AMDC-01-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2,ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2/3,2LmqDL-LPuNBS-01-AMDC-01-2020-2,145701,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-02-28T15:52:57.870000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-01-AMDC-01-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2,ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2/3,2LmqDL-LPuNBS-01-AMDC-01-2020-2,145702,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-02-28T15:53:29.250000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-01-AMDC-01-2020403-EnmiendaoAdendum.xlsx
ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2,ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-01-2020-2/3,2LmqDL-LPuNBS-01-AMDC-01-2020-2,146064,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-06T13:29:51.130000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-01-AMDC-01-2020404-EnmiendaoAdendum.pdf
ocds-lcuori-wrVwAL-LPN-MUNINAC-01-2020-2,ocds-lcuori-wrVwAL-LPN-MUNINAC-01-2020-2/3,wrVwAL-LPN-MUNINAC-01-2020-2,144737,Aviso de Prensa,tenderNotice,Aviso de Prensa,image/jpeg,2020-01-24T10:55:00.780000-06:00,http://h1.honducompras.gob.hn/Docs/Lic311LPN-MUNINAC-01-2020100-AvisodePrensa.jpg
ocds-lcuori-wrVwAL-LPN-MUNINAC-01-2020-2,ocds-lcuori-wrVwAL-LPN-MUNINAC-01-2020-2/3,wrVwAL-LPN-MUNINAC-01-2020-2,144741,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-24T11:13:58.613000-06:00,http://h1.honducompras.gob.hn/Docs/Lic311LPN-MUNINAC-01-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7rBxpG-HN-BCH-149786-CS-CDS-2,ocds-lcuori-7rBxpG-HN-BCH-149786-CS-CDS-2/2,7rBxpG-HN-BCH-149786-CS-CDS-2,144729,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T10:15:07.530000-06:00,http://h1.honducompras.gob.hn/Docs/Lic123HN-BCH-149786-CS-CDS100-AvisodePrensa.pdf
ocds-lcuori-7rBxpG-HN-BCH-149786-CS-CDS-2,ocds-lcuori-7rBxpG-HN-BCH-149786-CS-CDS-2/2,7rBxpG-HN-BCH-149786-CS-CDS-2,144730,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-24T10:15:27.373000-06:00,http://h1.honducompras.gob.hn/Docs/Lic123HN-BCH-149786-CS-CDS201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2,ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2/3,2LmqDL-LPrNO-01-AMDC-03-2020-2,144731,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T10:29:20.860000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-01-AMDC-03-2020100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2,ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2/3,2LmqDL-LPrNO-01-AMDC-03-2020-2,144732,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-24T10:30:36.180000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-01-AMDC-03-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2,ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2/3,2LmqDL-LPrNO-01-AMDC-03-2020-2,145109,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-02-10T11:05:45.590000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-01-AMDC-03-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2,ocds-lcuori-2LmqDL-LPrNO-01-AMDC-03-2020-2/3,2LmqDL-LPrNO-01-AMDC-03-2020-2,144733,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-01-24T10:30:45.753000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-01-AMDC-03-20201402-AnexosalPliego.xlsx
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-01-2020-2,144736,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T10:54:56.457000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-01-2020100-AvisodePrensa.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-01-2020-2,144738,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-24T10:55:18.857000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-01-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-01-2020-2,144905,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-01-30T11:23:46.170000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-01-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-01-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-01-2020-2,146322,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-12T16:39:36.430000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-01-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-02-2020-2,144758,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T12:03:28.107000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-02-2020100-AvisodePrensa.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-02-2020-2,144768,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-24T12:17:00.023000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-02-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-02-2020-2,144906,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-01-30T11:24:57.263000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-02-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-02-2020-2/4,Er6jdr-Expresión de Interés No.PGRD-02-2020-2,146324,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-12T16:47:46.053000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-02-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-wrVwAL-LPN-MUNINAC-02-2020-2,ocds-lcuori-wrVwAL-LPN-MUNINAC-02-2020-2/3,wrVwAL-LPN-MUNINAC-02-2020-2,144754,Aviso de Prensa,tenderNotice,Aviso de Prensa,image/jpeg,2020-01-24T11:42:16.427000-06:00,http://h1.honducompras.gob.hn/Docs/Lic311LPN-MUNINAC-02-2020100-AvisodePrensa.jpg
ocds-lcuori-wrVwAL-LPN-MUNINAC-02-2020-2,ocds-lcuori-wrVwAL-LPN-MUNINAC-02-2020-2/3,wrVwAL-LPN-MUNINAC-02-2020-2,144755,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-24T11:42:35.420000-06:00,http://h1.honducompras.gob.hn/Docs/Lic311LPN-MUNINAC-02-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2/6,Er6jdr-Expresión de Interés No.PGRD-03-2020-2,144766,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T12:12:46.840000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-03-2020100-AvisodePrensa.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2/6,Er6jdr-Expresión de Interés No.PGRD-03-2020-2,144767,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-24T12:12:58.760000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-03-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2/6,Er6jdr-Expresión de Interés No.PGRD-03-2020-2,144907,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-01-30T11:25:50.540000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-03-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2,ocds-lcuori-Er6jdr-Expresión de Interés No.PGRD-03-2020-2/6,Er6jdr-Expresión de Interés No.PGRD-03-2020-2,144949,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-02-03T11:26:11.010000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.PGRD-03-2020403-EnmiendaoAdendum.pdf
