ocid,id,buyer/id,buyer/name,language,tender/id,tender/procurementMethod,tender/statusDetails,tender/tenderPeriod/endDate,tender/tenderPeriod/startDate,tender/enquiryPeriod/endDate,tender/enquiryPeriod/startDate,tender/title,tender/localProcurementCategory,tender/status,tender/procurementMethodDetails,tender/datePublished,tender/procuringEntity/id,tender/procuringEntity/name,tag,date,initiationType,publisher/name,tender/description,tender/mainProcurementCategory,planning/budget/id,tender/additionalProcurementCategories
ocds-lcuori-PLeQ0L-CM-MEP-285-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-285-2020-1/2,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-285-2020-1,open,Recepción de Ofertas,2020-03-11T13:38:00-06:00,2020-03-06T13:38:00-06:00,2020-03-11T13:38:00-06:00,2020-03-06T13:38:00-06:00,CM-MEP-285-2020,goodsOrServices,active,Compra Menor,2020-03-06T13:39:03.430000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-06T13:39:03.430000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDkVG-08-003-2020-1,ocds-lcuori-jRDkVG-08-003-2020-1/2,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,es,jRDkVG-08-003-2020-1,open,Recepción de Ofertas,2020-03-11T13:46:00-06:00,2020-03-06T13:46:00-06:00,2020-03-11T13:46:00-06:00,2020-03-06T13:46:00-06:00,08-003-2020,goodsOrServices,active,Compra Menor,2020-03-06T13:46:29.590000-06:00,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,tender,2020-03-06T13:46:29.590000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLeQ0L-CM-MEP-286-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-286-2020-1/2,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-286-2020-1,open,Recepción de Ofertas,2020-03-11T14:23:00-06:00,2020-03-06T14:23:00-06:00,2020-03-11T14:23:00-06:00,2020-03-06T14:23:00-06:00,CM-MEP-286-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:24:54.813000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-06T14:24:54.813000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLeQ0L-CM-MEP-287-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-287-2020-1/2,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-287-2020-1,open,Recepción de Ofertas,2020-03-11T14:55:00-06:00,2020-03-06T14:55:00-06:00,2020-03-11T14:55:00-06:00,2020-03-06T14:55:00-06:00,CM-MEP-287-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:55:58.220000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-06T14:55:58.220000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLeQ0L-CM-MEP-288-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-288-2020-1/3,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-288-2020-1,open,Adjudicado,2020-03-11T16:13:00-06:00,2020-03-06T16:13:00-06:00,2020-03-11T16:13:00-06:00,2020-03-06T16:13:00-06:00,CM-MEP-288-2020,goodsOrServices,complete,Compra Menor,2020-03-06T16:13:31.150000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender;award,2020-03-06T16:13:31.150000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLeQ0L-CM-MEP-289-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-289-2020-1/2,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-289-2020-1,open,Recepción de Ofertas,2020-03-11T16:27:00-06:00,2020-03-06T16:27:00-06:00,2020-03-11T16:27:00-06:00,2020-03-06T16:27:00-06:00,CM-MEP-289-2020,goodsOrServices,active,Compra Menor,2020-03-06T16:27:37.123000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-06T16:27:37.123000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmXXr-CM-SU-FINA2-CONSULT-006-2020-1,ocds-lcuori-2LmXXr-CM-SU-FINA2-CONSULT-006-2020-1/2,2LmXXr-DL9wKR,Gerencia Administrativa,es,2LmXXr-CM-SU-FINA2-CONSULT-006-2020-1,open,Recepción de Ofertas,2020-03-11T15:00:00-06:00,2020-03-06T17:09:00-06:00,2020-03-11T15:00:00-06:00,2020-03-06T17:09:00-06:00,CM-SU-FINA2-CONSULT-006-2020,goodsOrServices,active,Compra Menor,2020-03-06T17:10:30.340000-06:00,2LmXXr-DL9wKR,Gerencia Administrativa,tender,2020-03-06T17:10:30.340000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-kG1ger-LPN-ENP-01-2020-2,ocds-lcuori-kG1ger-LPN-ENP-01-2020-2/2,kG1ger-1Ra6lr,Unidad Central,es,kG1ger-LPN-ENP-01-2020-2,open,Elaboración,2020-04-15T10:00:00-06:00,2020-03-06T19:55:00-06:00,2020-04-15T10:00:00-06:00,2020-03-06T19:55:00-06:00,LPN-ENP-01-2020,goodsOrServices,planned,Licitación pública nacional,2020-03-06T20:02:43.703000-06:00,kG1ger-1Ra6lr,Unidad Central,tender,2020-03-06T20:02:43.703000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,SUMINISTRO DE SEGUROS PARA PROTEGER AL PERSONAL Y LOS ACTIVOS DE LA EMPRESA NACIONAL PORTUARIA,goods,kG1ger-LPN-ENP-01-2020-2,services
ocds-lcuori-2LmqDL-CMA-0147-2020-1,ocds-lcuori-2LmqDL-CMA-0147-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0147-2020-1,open,Recepción de Ofertas,2020-03-11T09:50:00-06:00,2020-03-04T09:50:00-06:00,2020-03-11T09:50:00-06:00,2020-03-04T09:50:00-06:00,CMA-0147-2020,goodsOrServices,active,Compra Menor,2020-03-07T09:47:53.973000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-07T09:47:53.973000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-063-2020-1,ocds-lcuori-2LmqDL-CMA-063-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-063-2020-1,open,Recepción de Ofertas,2020-03-11T09:53:00-06:00,2020-02-28T09:53:00-06:00,2020-03-11T09:53:00-06:00,2020-02-28T09:53:00-06:00,CMA-063-2020,goodsOrServices,active,Compra Menor,2020-03-07T09:51:51.970000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-07T09:51:51.970000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PGJpAr-006-2020-2,ocds-lcuori-PGJpAr-006-2020-2/2,PGJpAr-mrYzL9,Región Departamental de Salud de Copán No. 4,es,PGJpAr-006-2020-2,open,Recepción de Ofertas,2020-03-19T11:27:00-06:00,2020-03-16T11:27:00-06:00,2020-03-19T11:27:00-06:00,2020-03-16T11:27:00-06:00,006-2020,goodsOrServices,active,Licitación privada,2020-03-16T11:30:30.190000-06:00,PGJpAr-mrYzL9,Región Departamental de Salud de Copán No. 4,tender,2020-03-16T11:30:30.190000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,39100 elementos de limpieza,goods,PGJpAr-006-2020-2,services
ocds-lcuori-2LmqDL-CMA-083-2020-1,ocds-lcuori-2LmqDL-CMA-083-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-083-2020-1,open,Recepción de Ofertas,2020-03-11T09:56:00-06:00,2020-02-28T09:56:00-06:00,2020-03-11T09:56:00-06:00,2020-02-28T09:56:00-06:00,CMA-083-2020,goodsOrServices,active,Compra Menor,2020-03-07T09:55:42.970000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-07T09:55:42.970000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-015-2020-1,ocds-lcuori-2LmqDL-CMA-015-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-015-2020-1,open,Recepción de Ofertas,2020-03-11T10:12:00-06:00,2020-02-28T10:12:00-06:00,2020-03-11T10:12:00-06:00,2020-02-28T10:12:00-06:00,CMA-015-2020,goodsOrServices,active,Compra Menor,2020-03-07T10:10:39.980000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-07T10:10:39.980000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0230-2020-1,ocds-lcuori-2LmqDL-CMA-0230-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0230-2020-1,open,Recepción de Ofertas,2020-03-05T09:12:00-06:00,2020-02-24T09:13:00-06:00,2020-03-05T09:12:00-06:00,2020-02-24T09:13:00-06:00,CMA-0230-2020,goodsOrServices,active,Compra Menor,2020-03-09T09:07:23.287000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T09:07:23.287000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0212-2020-1,ocds-lcuori-2LmqDL-CMA-0212-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0212-2020-1,open,Recepción de Ofertas,2020-02-27T09:43:00-06:00,2020-02-24T09:43:00-06:00,2020-02-27T09:43:00-06:00,2020-02-24T09:43:00-06:00,CMA-0212-2020,goodsOrServices,active,Compra Menor,2020-03-09T09:27:22.640000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T09:27:22.640000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PR8Q5r-73-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-73-CM-IHT-2020-1/2,PR8Q5r-MLQa7L,Servicios Administrativos y Financieros,es,PR8Q5r-73-CM-IHT-2020-1,open,Elaboración,2020-02-18T16:30:00-06:00,2020-02-18T10:12:00-06:00,2020-02-18T16:30:00-06:00,2020-02-18T10:12:00-06:00,73-CM-IHT-2020,goodsOrServices,planned,Compra Menor,2020-03-09T09:33:44.357000-06:00,PR8Q5r-MLQa7L,Servicios Administrativos y Financieros,tender,2020-03-09T09:33:44.357000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0213-2020-1,ocds-lcuori-2LmqDL-CMA-0213-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0213-2020-1,open,Recepción de Ofertas,2020-03-02T09:57:00-06:00,2020-02-24T09:57:00-06:00,2020-03-02T09:57:00-06:00,2020-02-24T09:57:00-06:00,CMA-0213-2020,goodsOrServices,active,Compra Menor,2020-03-09T09:46:01.640000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T09:46:01.640000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDVyL-BANHP_094_2020-1,ocds-lcuori-jRDVyL-BANHP_094_2020-1/2,jRDVyL-kG1ADG,Unidad Central,es,jRDVyL-BANHP_094_2020-1,open,Elaboración,2020-03-10T09:54:00-06:00,2020-03-06T09:54:00-06:00,2020-03-10T09:54:00-06:00,2020-03-06T09:54:00-06:00,BANHP_094_2020,goodsOrServices,planned,Compra Menor,2020-03-09T09:54:14.183000-06:00,jRDVyL-kG1ADG,Unidad Central,tender,2020-03-09T09:54:14.183000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PGJpAr-007-2020-2,ocds-lcuori-PGJpAr-007-2020-2/1,PGJpAr-mrYzL9,Región Departamental de Salud de Copán No. 4,es,PGJpAr-007-2020-2,open,Elaboración,2020-03-19T11:31:00-06:00,2020-03-16T11:30:00-06:00,2020-03-19T11:31:00-06:00,2020-03-16T11:30:00-06:00,007-2020,goodsOrServices,planned,Licitación privada,2020-03-16T11:32:02.780000-06:00,PGJpAr-mrYzL9,Región Departamental de Salud de Copán No. 4,tender,2020-03-16T11:32:02.780000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,39100 ELEMENTOS DE LIMPIEZA Y ASEO PERSONAL,goods,PGJpAr-007-2020-2,services
ocds-lcuori-2LmqDL-CMA-0145-B-2020-1,ocds-lcuori-2LmqDL-CMA-0145-B-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0145-B-2020-1,open,Recepción de Ofertas,2020-02-26T09:55:00-06:00,2020-02-24T09:54:00-06:00,2020-02-26T09:55:00-06:00,2020-02-24T09:54:00-06:00,CMA-0145-B-2020,goodsOrServices,active,Compra Menor,2020-03-09T09:54:18.020000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T09:54:18.020000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0216-2020-1,ocds-lcuori-2LmqDL-CMA-0216-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0216-2020-1,open,Recepción de Ofertas,2020-03-06T10:32:00-06:00,2020-02-25T10:31:00-06:00,2020-03-06T10:32:00-06:00,2020-02-25T10:31:00-06:00,CMA-0216-2020,goodsOrServices,active,Compra Menor,2020-03-09T10:11:26.527000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T10:11:26.527000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-062-2020-1,ocds-lcuori-2LmqDL-CMA-062-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-062-2020-1,open,Recepción de Ofertas,2020-02-05T10:43:00-06:00,2020-02-03T10:42:00-06:00,2020-02-05T10:43:00-06:00,2020-02-03T10:42:00-06:00,CMA-062-2020,goodsOrServices,active,Compra Menor,2020-03-09T10:36:19.423000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T10:36:19.423000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-8L4YaG-CM-0036-INA-2020-1,ocds-lcuori-8L4YaG-CM-0036-INA-2020-1/1,8L4YaG-KLgNr8,Unidad Central,es,8L4YaG-CM-0036-INA-2020-1,open,Elaboración,2020-03-25T11:32:00-06:00,2020-03-23T11:32:00-06:00,2020-03-25T11:32:00-06:00,2020-03-23T11:32:00-06:00,CM-0036-INA-2020,goodsOrServices,planned,Compra Menor,2020-03-16T11:32:19.400000-06:00,8L4YaG-KLgNr8,Unidad Central,tender,2020-03-16T11:32:19.400000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0150-2020-1,ocds-lcuori-2LmqDL-CMA-0150-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0150-2020-1,open,Recepción de Ofertas,2020-03-16T11:42:00-06:00,2020-03-04T11:42:00-06:00,2020-03-16T11:42:00-06:00,2020-03-04T11:42:00-06:00,CMA-0150-2020,goodsOrServices,active,Compra Menor,2020-03-09T10:58:55.690000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T10:58:55.690000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0153-2020-1,ocds-lcuori-2LmqDL-CMA-0153-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0153-2020-1,open,Recepción de Ofertas,2020-03-16T11:49:00-06:00,2020-03-04T11:49:00-06:00,2020-03-16T11:49:00-06:00,2020-03-04T11:49:00-06:00,CMA-0153-2020,goodsOrServices,active,Compra Menor,2020-03-09T11:43:51.790000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T11:43:51.790000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0151-2020-1,ocds-lcuori-2LmqDL-CMA-0151-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0151-2020-1,open,Recepción de Ofertas,2020-03-16T12:10:00-06:00,2020-03-04T12:10:00-06:00,2020-03-16T12:10:00-06:00,2020-03-04T12:10:00-06:00,CMA-0151-2020,goodsOrServices,active,Compra Menor,2020-03-09T11:51:56.960000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T11:51:56.960000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0154-2020-1,ocds-lcuori-2LmqDL-CMA-0154-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0154-2020-1,open,Recepción de Ofertas,2020-03-16T12:13:00-06:00,2020-03-04T12:13:00-06:00,2020-03-16T12:13:00-06:00,2020-03-04T12:13:00-06:00,CMA-0154-2020,goodsOrServices,active,Compra Menor,2020-03-09T12:12:26.297000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T12:12:26.297000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0152-2020-1,ocds-lcuori-2LmqDL-CMA-0152-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0152-2020-1,open,Recepción de Ofertas,2020-03-10T12:14:00-06:00,2020-03-09T12:14:00-06:00,2020-03-10T12:14:00-06:00,2020-03-09T12:14:00-06:00,CMA-0152-2020,goodsOrServices,active,Compra Menor,2020-03-09T12:14:28.840000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T12:14:28.840000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JL7OdL-LP 009-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 009-2020 FHLMV-2/3,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,es,JL7OdL-LP 009-2020 FHLMV-2,open,Recepción de Ofertas,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,LP 009-2020 FHLMV,goodsOrServices,active,Licitación privada,2020-03-09T14:03:52.993000-06:00,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,tender,2020-03-09T14:03:52.993000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,productos químicos ,goods,JL7OdL-LP 009-2020 FHLMV-2,services
ocds-lcuori-JL7OdL-LP 011-2020-2,ocds-lcuori-JL7OdL-LP 011-2020-2/3,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,es,JL7OdL-LP 011-2020-2,open,Recepción de Ofertas,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,LP 011-2020,goodsOrServices,active,Licitación privada,2020-03-09T14:34:57.643000-06:00,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,tender,2020-03-09T14:34:57.643000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,PRODUCTOS FOTOQUIMICOS ,goods,JL7OdL-LP 011-2020-2,services
ocds-lcuori-JL7OdL-LP 017-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 017-2020 FHLMV-2/3,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,es,JL7OdL-LP 017-2020 FHLMV-2,open,Recepción de Ofertas,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,LP 017-2020 FHLMV,goodsOrServices,active,Licitación privada,2020-03-09T14:42:37.953000-06:00,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,tender,2020-03-09T14:42:37.953000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,PRODUCTOS DE ARTES GRAFICOS ,goods,JL7OdL-LP 017-2020 FHLMV-2,services
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-111-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-111-2020-1/3,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-CM-111-2020-1,open,Recepción de Ofertas,2020-03-11T13:00:00-06:00,2020-03-09T14:50:00-06:00,2020-03-11T13:00:00-06:00,2020-03-09T14:50:00-06:00,AMPC-GAF-CM-111-2020,goodsOrServices,active,Compra Menor,2020-03-09T14:50:52.587000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-09T14:50:52.587000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-lRongG-CM-028-INM-2020-1,ocds-lcuori-lRongG-CM-028-INM-2020-1/2,lRongG-MrMXJR,Gerencia Administrativa INM,es,lRongG-CM-028-INM-2020-1,open,Elaboración,2020-03-03T14:00:00-06:00,2020-02-28T09:30:00-06:00,2020-03-03T14:00:00-06:00,2020-02-28T09:30:00-06:00,CM-028-INM-2020,goodsOrServices,planned,Compra Menor,2020-03-09T14:56:25.037000-06:00,lRongG-MrMXJR,Gerencia Administrativa INM,tender,2020-03-09T14:56:25.037000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMPYR-060-2020-1,ocds-lcuori-MrMPYR-060-2020-1/2,MrMPYR-grxELe,Unidad Central,es,MrMPYR-060-2020-1,open,Fracasados,2020-03-10T14:00:00-06:00,2020-03-09T15:30:00-06:00,2020-03-10T14:00:00-06:00,2020-03-09T15:30:00-06:00,060-2020,goodsOrServices,unsuccessful,Compra Menor,2020-03-09T15:31:05.100000-06:00,MrMPYR-grxELe,Unidad Central,tender,2020-03-09T15:31:05.100000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-8L4YaG-CM-0037-INA-2020-1,ocds-lcuori-8L4YaG-CM-0037-INA-2020-1/1,8L4YaG-KLgNr8,Unidad Central,es,8L4YaG-CM-0037-INA-2020-1,open,Elaboración,2020-03-25T11:56:00-06:00,2020-03-23T11:55:00-06:00,2020-03-25T11:56:00-06:00,2020-03-23T11:55:00-06:00,CM-0037-INA-2020,goodsOrServices,planned,Compra Menor,2020-03-16T11:56:07.147000-06:00,8L4YaG-KLgNr8,Unidad Central,tender,2020-03-16T11:56:07.147000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-DRWQ0L-Honducor-Dc-112-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-112-2020-1/2,DRWQ0L-kR2lqL,Unidad Central,es,DRWQ0L-Honducor-Dc-112-2020-1,open,Adjudicado,2020-03-10T15:39:00-06:00,2020-03-09T15:38:00-06:00,2020-03-10T15:39:00-06:00,2020-03-09T15:38:00-06:00,Honducor-Dc-112-2020,goodsOrServices,complete,Compra Menor,2020-03-09T15:39:05.053000-06:00,DRWQ0L-kR2lqL,Unidad Central,tender;award,2020-03-09T15:39:05.053000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-DRWQ0L-Honducor-Dc-113-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-113-2020-1/2,DRWQ0L-kR2lqL,Unidad Central,es,DRWQ0L-Honducor-Dc-113-2020-1,open,Adjudicado,2020-03-10T15:42:00-06:00,2020-03-09T15:42:00-06:00,2020-03-10T15:42:00-06:00,2020-03-09T15:42:00-06:00,Honducor-Dc-113-2020,goodsOrServices,complete,Compra Menor,2020-03-09T15:42:11.023000-06:00,DRWQ0L-kR2lqL,Unidad Central,tender;award,2020-03-09T15:42:11.023000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0247-2020-1,ocds-lcuori-2LmqDL-CMA-0247-2020-1/2,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0247-2020-1,open,Recepción de Ofertas,2020-03-12T09:00:00-06:00,2020-03-09T09:00:00-06:00,2020-03-12T09:00:00-06:00,2020-03-09T09:00:00-06:00,CMA-0247-2020,goodsOrServices,active,Compra Menor,2020-03-09T15:59:52.360000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T15:59:52.360000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-oLjYzr-CM-061-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-061-MSFYC-2020-1/3,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,es,oLjYzr-CM-061-MSFYC-2020-1,open,Adjudicado,2020-03-10T16:31:00-06:00,2020-03-09T16:31:00-06:00,2020-03-10T16:31:00-06:00,2020-03-09T16:31:00-06:00,CM-061-MSFYC-2020,goodsOrServices,complete,Compra Menor,2020-03-09T16:32:00.360000-06:00,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,tender;award;contract,2020-03-09T16:32:00.360000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,oLjYzr-CM-061-MSFYC-2020-1,
