ocid,id,awards/0/id,awards/0/items/0/id,awards/0/items/0/description,awards/0/items/0/unit/name,awards/0/items/0/unit/value/amount,awards/0/items/0/quantity,awards/0/items/0/classification/id,awards/0/items/0/classification/description,awards/0/items/0/classification/scheme
ocds-lcuori-vGZKAR-CM-AMD-CS-014-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-014-2020-1/2,vGZKAR-CM-AMD-CS-014-2020-1,vGZKARCM-AMD-CS-014-20201627593,"50 PLATOS DE COMIDA
Las cotizaciones se recibirán hasta el día 13 de febrero del 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 14 de febrero 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio email valerioreinaelizabeth@gmail.com",Unidad,3904.25,1.0,93131608,Servicios de suministro de alimentos,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-015-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-015-2020-1/2,vGZKAR-CM-AMD-CS-015-2020-1,vGZKARCM-AMD-CS-015-20201627595,"92 CENAS CON CAFE Y REFRESCOS
Las cotizaciones se recibirán hasta el día 13 de febrero del 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 14 de febrero 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio email valerioreinaelizabeth@gmail.com",Unidad,6877.0,1.0,93131608,Servicios de suministro de alimentos,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-016-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-016-2020-1/2,vGZKAR-CM-AMD-CS-016-2020-1,vGZKARCM-AMD-CS-016-20201627597,"9 ALMUERZOS, 7 CENAS
Las cotizaciones se recibirán hasta el día 13 de febrero del 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 14 de febrero 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio email valerioreinaelizabeth@gmail.com",Unidad,1483.5,1.0,93131608,Servicios de suministro de alimentos,UNSPSC
ocds-lcuori-Zr56vL-Cot.0002-2020-1,ocds-lcuori-Zr56vL-Cot.0002-2020-1/3,Zr56vL-Cot.0002-2020-1,Zr56vLCot.0002-20201625487,"20 canaletas galvanizada de 2""x2 3/4"" x 6 mts ",Cada uno,310.5,20.0,30151703,Canaletas para el tejado ,UNSPSC
ocds-lcuori-Zr56vL-Cot.0002-2020-1,ocds-lcuori-Zr56vL-Cot.0002-2020-1/3,Zr56vL-Cot.0002-2020-1,Zr56vLCot.0002-20201625490,"6 laminas de durock de 1/2"" x 6 mts ",Cada uno,1518.0,6.0,30102526,Láminas de asbesto,UNSPSC
ocds-lcuori-Zr56vL-Cot.0002-2020-1,ocds-lcuori-Zr56vL-Cot.0002-2020-1/3,Zr56vL-Cot.0002-2020-1,Zr56vLCot.0002-20201625492,10 laminas densglas,Cada uno,1265.0,10.0,30102526,Láminas de asbesto,UNSPSC
ocds-lcuori-Zr56vL-Cot.0002-2020-1,ocds-lcuori-Zr56vL-Cot.0002-2020-1/3,Zr56vL-Cot.0002-2020-1,Zr56vLCot.0002-20201625493,1000 tornillos phillips punta roca ,Cada uno,2.4725,1000.0,31161507,Tornillos roscadores,UNSPSC
ocds-lcuori-Zr56vL-Cot.0002-2020-1,ocds-lcuori-Zr56vL-Cot.0002-2020-1/3,Zr56vL-Cot.0002-2020-1,Zr56vLCot.0002-20201625495,200 tornillos autoroscante en concreto color azul,Cada uno,12.65,200.0,31161507,Tornillos roscadores,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-017-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-017-2020-1/2,vGZKAR-CM-AMD-CS-017-2020-1,vGZKARCM-AMD-CS-017-20201627599,"5 ALMUERZOS
Las cotizaciones se recibirán hasta el día 13 de febrero del 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 14 de febrero 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio email valerioreinaelizabeth@gmail.com",Unidad,500.0,1.0,93131608,Servicios de suministro de alimentos,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-018-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-018-2020-1/2,vGZKAR-CM-AMD-CS-018-2020-1,vGZKARCM-AMD-CS-018-20201627601,"85 MERIENDAS
Las cotizaciones se recibirán hasta el día 13 de febrero del 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 14 de febrero 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio email valerioreinaelizabeth@gmail.com",Unidad,3400.0,1.0,93131608,Servicios de suministro de alimentos,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-019-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-019-2020-1/3,vGZKAR-CM-AMD-CS-019-2020-1,vGZKARCM-AMD-CS-019-20201627634,"N1 cinta epson 15335fx.
Las cotizaciones se recibirán hasta el día 13 de febrero del 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 14 de febrero 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio email valerioreinaelizabeth@gmail.com",Unidad,920.0,1.0,44103112,Cinta de tinta para impresora,UNSPSC
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-008-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-008-2020-1/3,MrM6zL-CM-CONEANFO-UAF-008-2020-1,MrM6zLCM-CONEANFO-UAF-008-20201625504,"La Administración y Finanzas requiere lo siguiente: Cambio de bomba madre y bomba auxiliar de clutch, para vehículo Nissan Frontier, color gris, placa N10452. Realizar cotización a nombre de CONEANFO. Mayor información al Tel. 2239-0202 o correo electrónico sandra.giron@coneanfo.hn;  contacto Sandra Girón.",Unidad,3398.25,1.0,25172004,Amortiguadores para automóviles,UNSPSC
ocds-lcuori-gLkw4L-CM-671-CBD-2020-1,ocds-lcuori-gLkw4L-CM-671-CBD-2020-1/3,gLkw4L-CM-671-CBD-2020-1,gLkw4LCM-671-CBD-20201625507,COMPRA DE 15 DISCOS DE CORTE PARA CORTE DE ESTRUCTURAS DE ANGAR ESTACION DE BOMBEROS DE DANLI,Kilogramo,1170.0,1.0,43201803,Discos duros,UNSPSC
ocds-lcuori-ERpbkL-CM-019-UNAHVS-2020-1,ocds-lcuori-ERpbkL-CM-019-UNAHVS-2020-1/2,ERpbkL-CM-019-UNAHVS-2020-1,ERpbkLCM-019-UNAHVS-20201628559,"Proyecto: Compra de almuerzos para reunion con los directores de los diferentes Centros Regionales  UNAH-VS.

Descripción

15 Unidad Estación de café: café, galleta, jugo de naranja, cocktail de fruta, Almuerzo tipo Buffet: 3 carnes  (Camararones-churrasco-pollo), papas al perejil y ensalada multicolor con vinagreta  crepa de papa como entrada. Incluir postre y bebida natural. Servicio de catering. Servicios de 2 meseros

",Unidad,9065.23,1.0,50192702,Platos combinados congelados,UNSPSC
ocds-lcuori-MrMPYR-037-2020-1,ocds-lcuori-MrMPYR-037-2020-1/2,MrMPYR-037-2020-1,MrMPYR037-20201627619,"Servicio de alimentación y Coffe break   en el evento de capacitación en Ciudad Mujer,  San Pedro Sula, el 12 y 13 de febrero del 2020,  según el horario  y cantidad detallada por día: 
Almuerzo servido uno diario por persona (25 diarios) durante los 2 días que incluya entrada, plato fuerte, postre y refresco.
Coffe Break servido por la mañana  de 4 boquitas (2 dulces y 2 saladas)  que incluya jugo de temporada por persona   durante  2 días  que dure el evento (25 diarios)
Coffe Break servido por la tarde  de 4 boquitas (2 dulces y 2 saladas)  que incluya soda por persona   durante  2 días  que dure el evento (25 diarios)
Fecha del Evento: 12 y 13 de febrero del 2020
Servicio de Coffe break deberá ser servido  por la mañana 10: 00  a.m. por la tarde 3: 00 p.m. 
Servicio de almuerzo deberá ser servido a las 12:00 p.m.
Lugar de Entrega: Ciudad Mujer, San Pedro Sula.
",Unidad,17250.0,1.0,90101603,Servicios de catering,UNSPSC
ocds-lcuori-7GX5MR-COT-004-2020-1,ocds-lcuori-7GX5MR-COT-004-2020-1/2,7GX5MR-COT-004-2020-1,7GX5MRCOT-004-20201627620,"4 TALONARIOS DE RECIBIDO DE COMPROBANTES DE IMPUESTO TAMAÑO 1/2 CARTA, PAPEL TERMICO(UN ORIGINAL Y UNA COPIA)DE 50 HOJASC/TALONARIO.",Unidad,1012.0,1.0,14111805,Talones o talonarios,UNSPSC
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0040-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0040-1/3,XRbOkr-SPS-CSJ-2020-0040-1,XRbOkrSPS-CSJ-2020-00401625528,SE SOLICITA LA COMPRA DE ALFOMBRAS PARA SER UTILIZADAS EN EL VEHICULAO TOYOTA LAN CRUISER TIPO CAMIONETA CON PLACA N09703 EXP. 101 COLOR BLANCO.SOLICITADO POR LA ABOGADA MARISA BURGOS SUAZO JUEZ COORDINADORA DEL JUZGADO DE EJECUCION DE SAN PEDRO SULA.  ,Unidad,770.0055000000001,1.0,52101513,Protector de alfombras,UNSPSC
ocds-lcuori-Zr56vL-Cot.000075-2020-1,ocds-lcuori-Zr56vL-Cot.000075-2020-1/2,Zr56vL-Cot.000075-2020-1,Zr56vLCot.000075-20201629518,32 VENTILADORES DE PARED,Cada uno,1529.5,32.0,40101604,Ventiladores,UNSPSC
ocds-lcuori-Zr56vL-Cot.000075-2020-1,ocds-lcuori-Zr56vL-Cot.000075-2020-1/2,Zr56vL-Cot.000075-2020-1,Zr56vLCot.000075-20201629519,2 CAJAS DE ALAMBRE CORDON #14,Cada uno,1458.9935,2.0,39121435,Alambre o cables de conexión,UNSPSC
ocds-lcuori-Zr56vL-Cot.000075-2020-1,ocds-lcuori-Zr56vL-Cot.000075-2020-1/2,Zr56vL-Cot.000075-2020-1,Zr56vLCot.000075-20201629520,10 BOLSAS DE GRAPAS PARA ALAMBRE CORDON #14,Cada uno,0.345,10.0,39121705,Grapas para cables,UNSPSC
ocds-lcuori-KLg9wR-CM-INJUPEMP-DSG-018-2020-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DSG-018-2020-1/3,KLg9wR-CM-INJUPEMP-DSG-018-2020-1,KLg9wRCM-INJUPEMP-DSG-018-20201625533,"SE SOLICITA LA COMPRA DE 150 BOLSAS DE CAFE DE 06 ONZAS C/U,DE CALIDAD CUALQUIER DUDA FAVOR COMUNICARSE AL TELEFONO 22908000 EXT. 1317 CON EL DEPTO. DE COMPRAS Y SUMINISTROS.",Unidad,2550.0,1.0,50201706,Café,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-023-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-023-2020-1/2,vGZKAR-CM-AMD-CS-023-2020-1,vGZKARCM-AMD-CS-023-20201627624,"10 CUCHILLAS, 2 LIMAS, 4 BARRA DE GRASA, 1 ROLLO DE CUERDA PARA CHINDAGUA, 2 PARES DE GUANTES, 2 PARES DE LENTES, 2 ASADONES, 1 PALA, 2 RASTRILLOS, 3 LLAVES DE MARIPOSA PARA AGUA
Las cotizaciones se recibirán hasta el día 13 de febrero del 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 14 de febrero 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio email valerioreinaelizabeth@gmail.com",Unidad,6220.0,1.0,27111902,Limas,UNSPSC
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0041-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0041-1/3,XRbOkr-SPS-CSJ-2020-0041-1,XRbOkrSPS-CSJ-2020-00411625535,SE SOLICITA LOS SERVICIOS DE REPARACION DE UNA VENTILADORA DE LA UNIDAD DE AIRE ACONDICIONADO DE LOS JUZGADOS DE LA CIUDAD DE TELA.SOLICITADO POR LE jEFE DE MANTENIMIENTO DE LA ZONA NOR OCCIDENTAL  ,Unidad,1840.0,1.0,73152102,Servicio de reparación de equipo de fabricación,UNSPSC
ocds-lcuori-grxELe-82-2020-SAG-1,ocds-lcuori-grxELe-82-2020-SAG-1/3,grxELe-82-2020-SAG-1,grxELe82-2020-SAG1627630,2 BOLETOS AEREOS ,Cada uno,23228.735,1.0,78101904,Transporte aéreo-carretera,UNSPSC
ocds-lcuori-2LmKVR-CM-016-INAMI-2020-1,ocds-lcuori-2LmKVR-CM-016-INAMI-2020-1/3,2LmKVR-CM-016-INAMI-2020-1,2LmKVRCM-016-INAMI-20201625537,"35 tomacorrientes; 
35 rosetas;  
15 interruptores;  
250 metros de tubo (poliducto de ¾); 
90 lances de tupo EMT de plástico ½ pulg; 
90 curvas de ½; 
90 coples de ½; 
90 terminales machos con sus roscas de ½.; 
14 cajas de alambre THHN No. 12 (3 verde, 3 blanco, 4 negro, 4 rojo); 
8 Cajas de registro; 
10 rollos de cinta aislante 3M; 
2 breaker doble de 15 amp; 
2 breaker doble 10 amp; 
25 cajas octagonales metálicas; 
25 cajas metálicas para tomas; 
300 abrasadera de ½.; 
200 clavos de acero de 1 ½; 
100 tornillos punta broca 1 ½; 
45 focos luz blanca; 
15 bolsas de faja plastica grandes; 
1 cubeta de pintura blanca de aceite; 
1 cubeta de pintura amarillo tierno base acuosa; 
1 cubeta de pintura verde menta base acuosa; 
1 cubeta de pintura azul celeste base acuosa; 
2 cubetas de Pintura blanca base acuosa; 
3 galones de Diluyente; 
5 felpas; 
4 brochas de 3 pulg; 
********Las cotizaciones deben presentarse en sobre sellado en la Gerencia Administrativa de INAMI, en las fechas indicadas, especificando el número del proceso, cualquier consulta adicional avocarse en la Gerencia de Infraestructura.*****FONDOS INAMI DEL FIDEICOMISO PANI-SEFIN",Unidad,37633.002499999995,1.0,39111810,Interruptor de lámpara,UNSPSC
ocds-lcuori-mGE7er-CM-003-DINAF-2020-1,ocds-lcuori-mGE7er-CM-003-DINAF-2020-1/2,mGE7er-CM-003-DINAF-2020-1,mGE7erCM-003-DINAF-20201625540,"Se Necesita Asegurar Una Flota Vehicular con las Siguientes Características ; (3)- Vehículos Volkwagen Amarok Tipo Pick Up Doble Cabina año 2014, (4)-Nissan Navara Tipo Pick Up Doble Cabina año 2014, (2)-Toyota Coaster Autobús año 2015, (3)- Motocicletas Honda año 2015",Unidad,121500.0,1.0,84131503,Seguro de automóviles o camiones,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629527,3 ROLLOS DE CAÑAMO O HILO #18,Cada uno,0.0,3.0,11121801,Cáñamo,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629528,3 ROLLOS DE ALAMBRE #20,Cada uno,690.0,3.0,39121435,Alambre o cables de conexión,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629529,"18 BROCHAS DE 1""",Cada uno,16.215,18.0,31211904,Brochas,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629530,"10 BROCHAS DE 1/2""",Cada uno,12.19,10.0,31211904,Brochas,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629531,"10 BROCHAS DE 2""",Cada uno,23.0,10.0,31211904,Brochas,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629532,12 SEGUETAS(HOJAS PARA SEGUETAS DE SIERRA),Cada uno,25.3,12.0,42291604,"Sierras de mano, seguetas o mangos de sierra quirúrgicos para huesos",UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629533,6 ROLLOS DE CAÑAMO O HILO #16,Cada uno,0.0,6.0,11121801,Cáñamo,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629535,6 GALONES DE PEGAMENTO 525,Cada uno,494.5,6.0,31201610,Colas o pegamentos,UNSPSC
ocds-lcuori-Zr56vL-Cot.000077-2020-1,ocds-lcuori-Zr56vL-Cot.000077-2020-1/2,Zr56vL-Cot.000077-2020-1,Zr56vLCot.000077-20201629537,2 ROLLOS DE ALAMBRE #21,Cada uno,690.0,2.0,39121435,Alambre o cables de conexión,UNSPSC
ocds-lcuori-gLkw4L-CM-672-CBD-2020-1,ocds-lcuori-gLkw4L-CM-672-CBD-2020-1/5,gLkw4L-CM-672-CBD-2020-1,gLkw4LCM-672-CBD-20201625545,"por suministro de 12,244.897 litros de combustible a las unidades operativas de la estación local Bomberos Danli de enero a diciembre de 2020.",1/litro,270000.0,1.0,78180301,Aprovisionar vehículos de combustible,UNSPSC
ocds-lcuori-2LAgaR-CM-CBPC-001-2020-1,ocds-lcuori-2LAgaR-CM-CBPC-001-2020-1/4,2LAgaR-CM-CBPC-001-2020-1,2LAgaRCM-CBPC-001-20201625548,"Estación Local de Bomberos de Potrerillos, Cortes solicita la cotización de Combustibles Diesel y Gasolina para el suministro a las Unidades Operativas que están Asignadas a esta Estación Local, por un monto estimado de Lps.57,000.00 comprendido del periodo correspondiente a partir del mes de  Enero a Diciembre del año 2020. El  suministro se realizara cancelando mes a mes según sea el consumo reflejado en el estado de cuenta, facturas y comparativo con ordenes de suministro interna.",Unidad,3500.0,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0042-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0042-1/3,XRbOkr-SPS-CSJ-2020-0042-1,XRbOkrSPS-CSJ-2020-00421625549,SE SOLICITA LA COMPRA DE 30 PIES DE CABLE TSJ #12 DE 3 HILOS. MISMO QUE SERA UTILIZADOEN EL JUZGADO DE LA NIÑEZ Y LA ADOLENCENCIA. SOLICITADO POR LE JEFE DE MANTENIMIENTO DE LA ZONA NOR OCCIDENTAL. AMILCAR HERNANDEZ.,Unidad,353.97,1.0,26121610,Cable de bronce,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625550,"1296.709	LITROS	DIESEL
",Litros,21.51,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625551,"1986.171	LITROS	DIESEL
",Litros,21.52,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625552,"1810.3437	LITROS	DIESEL
",Litros,21.53,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625553,"159.50929	LITROS	DIESEL
",Litros,21.54,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625554,"1469.90	LITROS	DIESEL
",Litros,21.68,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625555,"728.40092	LITROS	DIESEL
",Litros,21.85,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625556,"45.57918	LITROS	DIESEL
",Litros,23.05,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1,ocds-lcuori-7G3n9L-CM 007-2020 FUNDAGES HEAC-1/3,7G3n9L-CM 007-2020 FUNDAGES HEAC-1,7G3n9LCM 007-2020 FUNDAGES HEAC1625557,"36.93988	LITROS	DIESEL
",Litros,25.45,1.0,15101505,Diesel,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-087-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-087-2020-1/3,vGZKAR-CM-AMD-CS-087-2020-1,vGZKARCM-AMD-CS-087-20201629550,"04 BOLSAS CON CEMENTO
02 BOLSA ARENILLA PARA PULIR.
Las cotizaciones se recibirán hasta el día 02 de Marzo 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 06 de Marzo 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio correo Valerioreinaelizabethgmail.com",Unidades,856.0,1.0,30111601,Cemento,UNSPSC
ocds-lcuori-vGZKAR-CM-AMD-CS-088-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-088-2020-1/3,vGZKAR-CM-AMD-CS-088-2020-1,vGZKARCM-AMD-CS-088-20201629552,"3 CUCHILLAS PARA CHINDAGUA
6 AZADONES
6 ECOBILLAS
2 ESCOBAS
6 MACHETES IMACASO
6 LIMAS.
Las cotizaciones se recibirán hasta el día 02 de Marzo 2020 en la Oficina de Compras y Suministro en atención a Reina Valerio Jefe del Departamento Las cotizaciones deben venir acompañadas de fotocopia de permiso de operación vigente, fotocopia de identidad, fotocopia de solvencia municipal, fotocopia del RTN y constancia de inscripción de ONCAE. El ganador deberá presentar declaración Jurada. El plazo de entrega del producto será contra entrega el 06 de Marzo 2020 y se recibirá el producto en buen estado. El proveedor deberá presentar factura original y comprobante de entrega para hacer efectivo el pago. La municipalidad proporcionara el formato para la presentación de la cotización. Para cualquier consulta comunicarse a los teléfonos 27632199 cel. 88648565 con Reina Valerio correo Valerioreinaelizabethgmail.com",Unidades,3315.0,1.0,47131604,Escobas,UNSPSC
