ocid,id,contracts/0/id,contracts/0/documents/0/id,contracts/0/documents/0/description,contracts/0/documents/0/documentType,contracts/0/documents/0/title,contracts/0/documents/0/format,contracts/0/documents/0/datePublished,contracts/0/documents/0/url
ocds-lcuori-vGZWNR-30011595-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011595-IHSS-SPS-1/4,vGZWNR-4300008659,65758-vGZWNR-4300008659-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:15:28.543000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086591200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011632-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011632-IHSS-SPS-1/4,vGZWNR-4300008665,65762-vGZWNR-4300008665-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:25:03.183000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086651200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011633-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011633-IHSS-SPS-1/4,vGZWNR-4300008662,65763-vGZWNR-4300008662-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:26:29.947000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086621200-ContratouOrdendeCompra.PDF
ocds-lcuori-7GX4eG-INE-001-2020-1,ocds-lcuori-7GX4eG-INE-001-2020-1/3,7GX4eG-INE-001-2020,65428-7GX4eG-INE-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-14T15:31:02.073000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-001-2020-1,ocds-lcuori-7GX4eG-INE-001-2020-1/3,7GX4eG-INE-001-2020,65631-7GX4eG-INE-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T16:21:24.147000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-001-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-ERp23L-CM-HBCBCR-036-2020-1,ocds-lcuori-ERp23L-CM-HBCBCR-036-2020-1/3,ERp23L-CM-HBCBCR-036-2020,65292-ERp23L-CM-HBCBCR-036-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-06T08:58:09.933000-06:00,http://h1.honducompras.gob.hn/Docs/Con1000CM-HBCBCR-036-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-ERp23L-CM-HBCBCR-036-2020-1,ocds-lcuori-ERp23L-CM-HBCBCR-036-2020-1/3,ERp23L-CM-HBCBCR-036-2020,65602-ERp23L-CM-HBCBCR-036-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-03T11:33:25.227000-06:00,http://h1.honducompras.gob.hn/Docs/Con1000CM-HBCBCR-036-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-003-2020-1,ocds-lcuori-7GX4eG-INE-003-2020-1/3,7GX4eG-INE-003-2020,65431-7GX4eG-INE-003-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-14T16:22:26.580000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-003-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-003-2020-1,ocds-lcuori-7GX4eG-INE-003-2020-1/3,7GX4eG-INE-003-2020,65634-7GX4eG-INE-003-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T16:38:15.950000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-003-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-004-2020-1,ocds-lcuori-7GX4eG-INE-004-2020-1/4,7GX4eG-INE-004-2020,65433-7GX4eG-INE-004-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-14T16:36:58.127000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-004-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-004-2020-1,ocds-lcuori-7GX4eG-INE-004-2020-1/4,7GX4eG-INE-004-2020,65814-7GX4eG-INE-004-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-13T14:36:29.420000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-004-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-004-2020-1,ocds-lcuori-7GX4eG-INE-004-2020-1/4,7GX4eG-INE-004-2020,65815-7GX4eG-INE-004-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-13T14:38:23.137000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-004-20201202-ContratouOrdendeCompra.pdf
ocds-lcuori-gLkw4L-CM-674-CBD-2020-1,ocds-lcuori-gLkw4L-CM-674-CBD-2020-1/3,gLkw4L-CM-674-CBD-2020,65504-gLkw4L-CM-674-CBD-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-25T14:59:33.340000-06:00,http://h1.honducompras.gob.hn/Docs/Con827CM-674-CBD-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-gLkw4L-CM-675-CBD-2020-1,ocds-lcuori-gLkw4L-CM-675-CBD-2020-1/3,gLkw4L-CM-675-CBD-2020,65505-gLkw4L-CM-675-CBD-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-25T15:06:12.047000-06:00,http://h1.honducompras.gob.hn/Docs/Con827CM-675-CBD-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-wrVggL-CM-001-CHOLU-2020-1,ocds-lcuori-wrVggL-CM-001-CHOLU-2020-1/4,wrVggL-CM-001-CHOLU-2020,65285-wrVggL-CM-001-CHOLU-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T20:30:27.687000-06:00,http://h1.honducompras.gob.hn/Docs/Con855CM-001-CHOLU-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-05-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-05-CM-IHT-2020-1/5,PR8Q5r-OC 37-2020,65710-PR8Q5r-OC 37-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T10:27:21.603000-06:00,http://h1.honducompras.gob.hn/Docs/Con1136OC%2037-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-07-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-07-CM-IHT-2020-1/5,PR8Q5r-OC 35-2020,65711-PR8Q5r-OC 35-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T10:29:47.803000-06:00,http://h1.honducompras.gob.hn/Docs/Con1136OC%2035-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-10-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-10-CM-IHT-2019-1/5,PR8Q5r-006-2020,65706-PR8Q5r-006-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T08:49:58.127000-06:00,http://h1.honducompras.gob.hn/Docs/Con1136006-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-10-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-10-CM-IHT-2019-1/5,PR8Q5r-6-2020,65718-PR8Q5r-6-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T14:00:21.860000-06:00,http://h1.honducompras.gob.hn/Docs/Con11366-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-11-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-11-CM-IHT-2019-1/5,PR8Q5r-07-2020,65717-PR8Q5r-07-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T13:54:32.080000-06:00,http://h1.honducompras.gob.hn/Docs/Con113607-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-12-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-12-CM-IHT-2020-1/4,PR8Q5r-OC 15-2020,65315-PR8Q5r-OC 15-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-07T10:24:07.230000-06:00,http://h1.honducompras.gob.hn/Docs/Con1136OC%2015-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-004-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-004-2020-1/3,MrM6zL-00565839,65277-MrM6zL-00565839-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T16:42:52.150000-06:00,http://h1.honducompras.gob.hn/Docs/Con240005658391200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-16-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-16-CM-IHT-2020-1/4,PR8Q5r-OC 008-2020,65361-PR8Q5r-OC 008-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-10T12:49:39.613000-06:00,http://h1.honducompras.gob.hn/Docs/Con1136OC%20008-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-17-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-17-CM-IHT-2020-1/4,PR8Q5r-OC 10-2020,65324-PR8Q5r-OC 10-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-07T10:57:56.707000-06:00,http://h1.honducompras.gob.hn/Docs/Con1136OC%2010-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-wrVggL-CM-007-CHOLU-2020-1,ocds-lcuori-wrVggL-CM-007-CHOLU-2020-1/4,wrVggL-CM-007-CHOLU-2020,65291-wrVggL-CM-007-CHOLU-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T20:47:06.713000-06:00,http://h1.honducompras.gob.hn/Docs/Con855CM-007-CHOLU-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-002-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-002-2020-1/3,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-011-2020,65714-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-011-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T11:16:18.753000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20PROGRAMA%20DE%20SEMILLAS-CM-011-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7G3mOr-CM-842-HBCBHSPS-2020-1,ocds-lcuori-7G3mOr-CM-842-HBCBHSPS-2020-1/3,7G3mOr-842,65605-7G3mOr-842-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-03T20:41:52.360000-06:00,http://h1.honducompras.gob.hn/Docs/Con8528421200-ContratouOrdendeCompra.pdf
ocds-lcuori-7G3mOr-CM-843-HBCBHSPS-2020-1,ocds-lcuori-7G3mOr-CM-843-HBCBHSPS-2020-1/3,7G3mOr-843,65606-7G3mOr-843-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-03T20:48:26.070000-06:00,http://h1.honducompras.gob.hn/Docs/Con8528431200-ContratouOrdendeCompra.pdf
ocds-lcuori-DL936R-CM-001-CBS-2020-1,ocds-lcuori-DL936R-CM-001-CBS-2020-1/3,DL936R-CM-001-CBS-2020,65310-DL936R-CM-001-CBS-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-07T09:37:34.960000-06:00,http://h1.honducompras.gob.hn/Docs/Con829CM-001-CBS-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-DL936R-CM-001-CBS-2020-1,ocds-lcuori-DL936R-CM-001-CBS-2020-1/3,DL936R-CM-001-CBS-2020,65311-DL936R-CM-001-CBS-2020-15,Anexos al Contrato,contractAnnexe,Anexos al Contrato,application/pdf,2020-02-07T09:39:32.780000-06:00,http://h1.honducompras.gob.hn/Docs/Con829CM-001-CBS-20201501-AnexosalContrato.pdf
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-004-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-004-2020-1/2,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-007-2020,65692-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-007-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-09T15:18:19.960000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20PROGRAMA%20DE%20SEMILLAS-CM-007-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-20001703-TEG-1,ocds-lcuori-vGZWNR-20001703-TEG-1/3,vGZWNR-420000960,65453-vGZWNR-420000960-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-20T10:11:49.940000-06:00,http://h1.honducompras.gob.hn/Docs/Con1174200009601200-ContratouOrdendeCompra.PDF
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-005-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-005-2020-1/4,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-004-2020,65586-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-004-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-02T10:25:05.840000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20PROGRAMA%20DE%20SEMILLAS-CM-004-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-005-2020-1,ocds-lcuori-7GX4eG-INE-005-2020-1/3,7GX4eG-INE-005-2020,65438-7GX4eG-INE-005-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-14T16:51:22.343000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-005-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX4eG-INE-005-2020-1,ocds-lcuori-7GX4eG-INE-005-2020-1/3,7GX4eG-INE-005-2020,65635-7GX4eG-INE-005-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T16:41:12.667000-06:00,http://h1.honducompras.gob.hn/Docs/Con159INE-005-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011649-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011649-IHSS-SPS-1/3,vGZWNR-4300008706,65764-vGZWNR-4300008706-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:27:41.030000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087061200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011658-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011658-IHSS-SPS-1/3,vGZWNR-4300008735,65766-vGZWNR-4300008735-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:33:23.560000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087351200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011659-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011659-IHSS-SPS-1/3,vGZWNR-4300008703,65767-vGZWNR-4300008703-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:34:57.400000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087031200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011660-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011660-IHSS-SPS-1/3,vGZWNR-4300008729,65768-vGZWNR-4300008729-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:36:16.760000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087291200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011661-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011661-IHSS-SPS-1/3,vGZWNR-4300008705,65769-vGZWNR-4300008705-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:37:37.130000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087051200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011667-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011667-IHSS-SPS-1/3,vGZWNR-4300008726,65770-vGZWNR-4300008726-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:38:37.697000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087261200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011668-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011668-IHSS-SPS-1/3,vGZWNR-4300008727,65771-vGZWNR-4300008727-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:39:47.647000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087271200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011669-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011669-IHSS-SPS-1/3,vGZWNR-4300008736,65765-vGZWNR-4300008736-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:28:50.460000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087361200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011670-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011670-IHSS-SPS-1/3,vGZWNR-4300008728,65772-vGZWNR-4300008728-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:41:05.977000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087281200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011676-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011676-IHSS-SPS-1/3,vGZWNR-4300008734,65773-vGZWNR-4300008734-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:42:31.130000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087341200-ContratouOrdendeCompra.PDF
ocds-lcuori-7GX5MR-COT-003-2020-1,ocds-lcuori-7GX5MR-COT-003-2020-1/3,7GX5MR-SEN-003-2020,65383-7GX5MR-SEN-003-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-11T15:10:40.807000-06:00,http://h1.honducompras.gob.hn/Docs/Con1115SEN-003-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-ZGqwer-CM-003-BomberosElProgreso-2020-1,ocds-lcuori-ZGqwer-CM-003-BomberosElProgreso-2020-1/2,ZGqwer-CM-003-BomberosElProgreso-2020,65303-ZGqwer-CM-003-BomberosElProgreso-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-06T15:20:38-06:00,http://h1.honducompras.gob.hn/Docs/Con818CM-003-BomberosElProgreso-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-ZGqwer-CM-003-BomberosElProgreso-2020-1,ocds-lcuori-ZGqwer-CM-003-BomberosElProgreso-2020-1/2,ZGqwer-CM-003-BomberosElProgreso-2020,65614-ZGqwer-CM-003-BomberosElProgreso-2020-15,Anexos al Contrato,contractAnnexe,Anexos al Contrato,application/pdf,2020-03-04T11:00:14.947000-06:00,http://h1.honducompras.gob.hn/Docs/Con818CM-003-BomberosElProgreso-20201501-AnexosalContrato.pdf
ocds-lcuori-JL7JBr-CM-29-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-29-HBCBHR-2020-1/2,JL7JBr-CM-021-2020,65641-JL7JBr-CM-021-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T20:47:54.340000-06:00,http://h1.honducompras.gob.hn/Docs/Con987CM-021-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-10006532-IHSS-SPS-1,ocds-lcuori-vGZWNR-10006532-IHSS-SPS-1/3,vGZWNR-4100004553,65741-vGZWNR-4100004553-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T08:41:14.663000-06:00,http://h1.honducompras.gob.hn/Docs/Con11741000045531200-ContratouOrdendeCompra.pdf
ocds-lcuori-Er6QoR-CM-008-LV-2020-1,ocds-lcuori-Er6QoR-CM-008-LV-2020-1/4,Er6QoR-CM-008-LV-2020,65573-Er6QoR-CM-008-LV-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-28T14:54:24.027000-06:00,http://h1.honducompras.gob.hn/Docs/Con819CM-008-LV-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-0rw29R-CM-04-2020-1,ocds-lcuori-0rw29R-CM-04-2020-1/2,0rw29R-CM-04-2020,65333-0rw29R-CM-04-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-07T14:43:10.003000-06:00,http://h1.honducompras.gob.hn/Docs/Con134CM-04-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-0rw29R-CM-04-2020-1,ocds-lcuori-0rw29R-CM-04-2020-1/2,0rw29R-CM-04-2020,65334-0rw29R-CM-04-2020-15,Anexos al Contrato,contractAnnexe,Anexos al Contrato,application/pdf,2020-02-07T14:43:26.057000-06:00,http://h1.honducompras.gob.hn/Docs/Con134CM-04-20201501-AnexosalContrato.pdf
ocds-lcuori-0rw29R-CM-04-2020-1,ocds-lcuori-0rw29R-CM-04-2020-1/2,0rw29R-CM-04-2020,65335-0rw29R-CM-04-2020-15,Anexos al Contrato,contractAnnexe,Anexos al Contrato,application/pdf,2020-02-07T14:43:33.090000-06:00,http://h1.honducompras.gob.hn/Docs/Con134CM-04-20201502-AnexosalContrato.pdf
ocds-lcuori-0rw29R-CM-05-2020-1,ocds-lcuori-0rw29R-CM-05-2020-1/2,0rw29R-CM-05-2020,65336-0rw29R-CM-05-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-07T14:49:48.373000-06:00,http://h1.honducompras.gob.hn/Docs/Con134CM-05-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-0rw29R-CM-05-2020-1,ocds-lcuori-0rw29R-CM-05-2020-1/2,0rw29R-CM-05-2020,65337-0rw29R-CM-05-2020-15,Anexos al Contrato,contractAnnexe,Anexos al Contrato,application/pdf,2020-02-07T14:49:55.260000-06:00,http://h1.honducompras.gob.hn/Docs/Con134CM-05-20201501-AnexosalContrato.pdf
ocds-lcuori-0rw29R-CM-05-2020-1,ocds-lcuori-0rw29R-CM-05-2020-1/2,0rw29R-CM-05-2020,65338-0rw29R-CM-05-2020-15,Anexos al Contrato,contractAnnexe,Anexos al Contrato,application/pdf,2020-02-07T14:50:01.773000-06:00,http://h1.honducompras.gob.hn/Docs/Con134CM-05-20201502-AnexosalContrato.pdf
ocds-lcuori-NLPAVG-2020-008-FN-INAM-1,ocds-lcuori-NLPAVG-2020-008-FN-INAM-1/3,NLPAVG-2020-008-FN-INAM,65668-NLPAVG-2020-008-FN-INAM-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-05T14:50:17.280000-06:00,http://h1.honducompras.gob.hn/Docs/Con1662020-008-FN-INAM1200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-013-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-013-2020-1/3,MrM6zL-00565891,65535-MrM6zL-00565891-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-26T13:13:17.657000-06:00,http://h1.honducompras.gob.hn/Docs/Con240005658911200-ContratouOrdendeCompra.pdf
