ocid,id,contracts/0/id,contracts/0/dateSigned,contracts/0/description,contracts/0/buyer/id,contracts/0/buyer/name,contracts/0/awardID,contracts/0/title,contracts/0/value/currency,contracts/0/value/amount,contracts/0/localProcurementCategory
ocds-lcuori-7GXa9R-CM-UDH-097-2017-1,ocds-lcuori-7GXa9R-CM-UDH-097-2017-1/4,7GXa9R-CM-UDH-097-2017,2017-08-10T00:00:00-06:00,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,7GXa9R-oLj6LM,Universidad de Defensa de Honduras,7GXa9R-CM-UDH-097-2017-1,CM-UDH-097-2017,HNL,12880.0,goodsOrServices
ocds-lcuori-PR8jYL-CM-057-IHGM-2017-1,ocds-lcuori-PR8jYL-CM-057-IHGM-2017-1/3,PR8jYL-OCA-63-17,2018-01-09T00:00:00-06:00,"PASAJE AEREO IDA Y VUELTA DE TEGUCIGALPA, HONDURAS A CUIDAD DE GUATEMALA, GUATEMALA",PR8jYL-ZGqEaG,Gerencia Administrativa,PR8jYL-CM-057-IHGM-2017-1,OCA-63-17,HNL,13984.0,goodsOrServices
ocds-lcuori-mrYQZr-CM-065-SDN-SGRMSG-2017-1,ocds-lcuori-mrYQZr-CM-065-SDN-SGRMSG-2017-1/3,mrYQZr-CM-065-SDN-SGRMSG-2017,2017-03-20T00:00:00-06:00,CEREMONIAL Y PROTOCOLO,mrYQZr-oLj6LM,Unidad Central,mrYQZr-CM-065-SDN-SGRMSG-2017-1,CM-065-SDN-SGRMSG-2017,HNL,33810.0,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-159-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-159-2017-1/3,vGZKAR-CM-AMD-CS-159-2017,2017-05-04T00:00:00-06:00,DONACION A JOSE DE JESUS GONZALES- DONACION A TRAVES DE CODEM-COMPROMISO 06-01-01-581 FONDO11,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-159-2017-1,CM-AMD-CS-159-2017,HNL,4080.0,goodsOrServices
ocds-lcuori-jRDA5r-SOLICITUD 474-1,ocds-lcuori-jRDA5r-SOLICITUD 474-1/3,jRDA5r-SOLICITUD 474,2017-08-04T00:00:00-06:00,compra de repuestos,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-SOLICITUD 474-1,SOLICITUD 474,HNL,2389.35,goodsOrServices
ocds-lcuori-mrYQZr-CM-062-SDN-SGRMSG-2017-1,ocds-lcuori-mrYQZr-CM-062-SDN-SGRMSG-2017-1/3,mrYQZr-CM-062-SDN-SGRMSG-2017,2017-03-20T00:00:00-06:00,"ALIMENTOS Y BEBIDAS PARA PERSONAS, CEREMONIAL Y PROTOCOLO.",mrYQZr-oLj6LM,Unidad Central,mrYQZr-CM-062-SDN-SGRMSG-2017-1,CM-062-SDN-SGRMSG-2017,HNL,87860.0,goodsOrServices
ocds-lcuori-jRDA5r-Solicitud No 464-1,ocds-lcuori-jRDA5r-Solicitud No 464-1/3,jRDA5r-Solicitud No 464,2017-07-06T00:00:00-06:00,compra de píntura,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-Solicitud No 464-1,Solicitud No 464,HNL,27340.82,goodsOrServices
ocds-lcuori-WRzdbL-LP-019-2017-HT-2,ocds-lcuori-WRzdbL-LP-019-2017-HT-2/3,WRzdbL-111-2017,2017-09-06T00:00:00-06:00,35620  DIESEL,WRzdbL-mrYzL9,Hospital Tela Integrado,WRzdbL-LP-019-2017-HT-2,111-2017,HNL,400731.9,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-101A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-101A-2017-1/4,7G3JQL-70101638,2018-05-03T00:00:00-06:00,"Compra de equipo para uso del taller de Confeccionista Artesanal de Ropa Femenina, CP Sagrado Corazón. CONEANFO-SEDIS",7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFO-UPP-SEDIS-101A-2017-1,70101638,HNL,1160.0,goodsOrServices
ocds-lcuori-orvDGM-S-277-17-1,ocds-lcuori-orvDGM-S-277-17-1/3,orvDGM-251-17,2018-01-18T00:00:00-06:00,ARENA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-277-17-1,251-17,HNL,45000.0,goodsOrServices
ocds-lcuori-mrYQZr-CM-063-SDN-SGRMSG-2017-1,ocds-lcuori-mrYQZr-CM-063-SDN-SGRMSG-2017-1/3,mrYQZr-CM-063-SDN-SGRMSG-2017,2017-03-20T00:00:00-06:00,"ALIMENTOS Y BEBIDAS PARA PERSONAS, CEREMONIAL Y PROTOCOLO.",mrYQZr-oLj6LM,Unidad Central,mrYQZr-CM-063-SDN-SGRMSG-2017-1,CM-063-SDN-SGRMSG-2017,HNL,169970.0,goodsOrServices
ocds-lcuori-mGEMGM-CGR-004-2017-1,ocds-lcuori-mGEMGM-CGR-004-2017-1/3,mGEMGM-168-2017,2017-06-02T00:00:00-06:00,MATERIALES ELECTRICOS VARIOS Y REPUESTOS Y ACCESORIOS,mGEMGM-NLPKrv,Unidad Central,mGEMGM-CGR-004-2017-1,168-2017,HNL,2973.9,goodsOrServices
ocds-lcuori-orvDGM-S-279-17-1,ocds-lcuori-orvDGM-S-279-17-1/3,orvDGM-250-17,2018-01-18T00:00:00-06:00,GRAVA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-279-17-1,250-17,HNL,59500.0,goodsOrServices
ocds-lcuori-DL9JqG-UME-016-2BPMOP-2017-1,ocds-lcuori-DL9JqG-UME-016-2BPMOP-2017-1/4,DL9JqG-UME-016-2BPMOP-2017,2017-03-18T00:00:00-06:00,UTILES Y MATERIALES ELECTRICOS,DL9JqG-oLj6LM,Estado Mayor,DL9JqG-UME-016-2BPMOP-2017-1,UME-016-2BPMOP-2017,HNL,18858.62,goodsOrServices
ocds-lcuori-MLQgWR-CM 168-CBVA-2017-1,ocds-lcuori-MLQgWR-CM 168-CBVA-2017-1/3,MLQgWR-CM 168-CBVA-2017,2017-06-01T00:00:00-06:00,"COMPRA DE 2 GNS DE PINTURAS TRAFICO AMARILLO Y 2 DE AZUL DE ACEITE P/SALA DE AMAQUINAS, 1 TINA DE LATEX PARA LAS INSTALACIONES, ACCESORIOS Y DILUYENTE.",MLQgWR-MLQ77R,Cuerpo de Bomberos Valle de Angeles,MLQgWR-CM 168-CBVA-2017-1,CM 168-CBVA-2017,HNL,5399.0,goodsOrServices
ocds-lcuori-wrVggL-CM-39-CHOLBOMB-2017-1,ocds-lcuori-wrVggL-CM-39-CHOLBOMB-2017-1/4,wrVggL-CM-39-CHOLBOMB-2017,2017-06-03T00:00:00-06:00,COMPRA DE 119 PLATOS DE COMIDA PARA PERSONAL VOLUNTARIO QUE PRESTA SERVICIO EN LA ESTACION EN EL MES DE MAYO,wrVggL-MLQ77R,Cuerpo de Bomberos Choluteca,wrVggL-CM-39-CHOLBOMB-2017-1,CM-39-CHOLBOMB-2017,HNL,4105.5,goodsOrServices
ocds-lcuori-gGywVr-37-2017-1,ocds-lcuori-gGywVr-37-2017-1/3,gGywVr-34-17,2017-11-06T00:00:00-06:00,39550 instrumental medico odontologico,gGywVr-mrYzL9,Región Departamental de Salud de Francisco Morazán No.8,gGywVr-37-2017-1,34-17,HNL,37999.96,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-101B-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-101B-2017-1/4,7G3JQL-70101637,2018-03-27T00:00:00-06:00,Compra de equipo para uso del Taller de Confeccionista Artesanal de Ropa Femenina de la Escuela Taller Centro Pedagógico Sagrado Corazón. CONEANFO-SEDIS. ,7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFO-UPP-SEDIS-101B-2017-1,70101637,HNL,65550.0,goodsOrServices
ocds-lcuori-orvDGM-S-563-17-1,ocds-lcuori-orvDGM-S-563-17-1/3,orvDGM-254-17,2018-01-19T00:00:00-06:00,TONER PARA LA SECRETARIA DE CONASA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-563-17-1,254-17,HNL,43943.8,goodsOrServices
ocds-lcuori-PR8ooG-CM-136-CONAPID-2017-1,ocds-lcuori-PR8ooG-CM-136-CONAPID-2017-1/3,PR8ooG-92-CONAPID-2017,2017-11-24T00:00:00-06:00,"4 jgo	Accesorios p/tanque p/inodoro 6lts			
7	Llave doble p/lavamano			
5	Sifon semicromado negro			
5	Desague sencillo negro			
6	Valvula p/lavamanos 1/2x3/8"" lat			
4	Sellador silicona transparente 300ml			
6	Tubo abasto vsb-b16-3/8x7/8-16 vinilo			
6	Tubo abasto vsb-d16-3/8x1/2-16 vinilo			
10	Cinta teflon 3/4""x10 mts			
3	Valvula recta p/ inodoro 1/2x3/8			
6	Palanca p/inodoro cromado			
",PR8ooG-NrdqVL,Unidad Central,PR8ooG-CM-136-CONAPID-2017-1,92-CONAPID-2017,HNL,5626.04,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-50003560-1,ocds-lcuori-0rwYG8-SOLPED-50003560-1/3,0rwYG8-PEDIDO-4500004548,2017-11-10T00:00:00-06:00,"OLICITANTE:DEPTO.DE ELECTROMECANICA MEMO JDE 368 2017

LAS BATERIAS DE ARRANQUE SERAN INSTALADAS EN LOS M/G QUE ESTAN DISTRIBUIDOS EN LA REGION CENTRO SUR.

PARA MAYOR INFORMACION LLAMAR AL ING.SAUL PADILLA AL TELEFONO 22390988",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50003560-1,PEDIDO-4500004548,HNL,130960.9,goodsOrServices
ocds-lcuori-PR8jYL-CM-099-IHGM-2017-1,ocds-lcuori-PR8jYL-CM-099-IHGM-2017-1/3,PR8jYL-OCA-095-17,2018-01-08T00:00:00-06:00,SEGURO DE 07 VEHICULOS ,PR8jYL-ZGqEaG,Gerencia Administrativa,PR8jYL-CM-099-IHGM-2017-1,OCA-095-17,HNL,93380.46,goodsOrServices
ocds-lcuori-jRDkQG-CM-557-2017-HNMCR-2,ocds-lcuori-jRDkQG-CM-557-2017-HNMCR-2/3,jRDkQG-1201-2017,2017-11-22T00:00:00-06:00,MANTENIMIENTO Y REPARACIÓN DE EQUIPOS SANITARIOS Y DE LABORATORIO,jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-CM-557-2017-HNMCR-2,1201-2017,HNL,174492.25,goodsOrServices
ocds-lcuori-Zr5B9L-C-0133-2017-PE-0109-2017-1,ocds-lcuori-Zr5B9L-C-0133-2017-PE-0109-2017-1/3,Zr5B9L-0093-2017,2017-05-23T00:00:00-06:00,"SILLAS DE ESPERA,COLOR NEGRO SIN BRAZOS ",Zr5B9L-mrYzL9,Unidad Central,Zr5B9L-C-0133-2017-PE-0109-2017-1,0093-2017,HNL,12075.0,goodsOrServices
ocds-lcuori-7GXa9R-CM-UDH-098-2017-1,ocds-lcuori-7GXa9R-CM-UDH-098-2017-1/3,7GXa9R-CM-UDH-098-2017,2017-08-22T00:00:00-06:00,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,7GXa9R-oLj6LM,Universidad de Defensa de Honduras,7GXa9R-CM-UDH-098-2017-1,CM-UDH-098-2017,HNL,892.5,goodsOrServices
ocds-lcuori-2Lmz0G-CM-359-BNP-2017-1,ocds-lcuori-2Lmz0G-CM-359-BNP-2017-1/3,2Lmz0G-CA-17-0001034,2017-09-15T00:00:00-06:00,MATERIAL DE EMPAQUE PARA SER UTILIZADO EN BODEGA BOLSA SOLIDARIA.,2Lmz0G-JL7nrj,Unidad Central,2Lmz0G-CM-359-BNP-2017-1,CA-17-0001034,HNL,25875.0,goodsOrServices
ocds-lcuori-PR8M9r-CM-0175-IP-2017-1,ocds-lcuori-PR8M9r-CM-0175-IP-2017-1/3,PR8M9r-133-2017,2017-12-05T00:00:00-06:00,VOLANTE DE MOTOR Y CILINDRO MAESTRO PARA VEHICULO NISSAN NAVARA,PR8M9r-7rBMpR,Instituto de la Propiedad,PR8M9r-CM-0175-IP-2017-1,133-2017,HNL,22113.65,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No.250-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.250-2017-1/3,ERpWgG-OC No.485-2017,2017-10-14T00:00:00-06:00,MANTENIMIENTO Y REPARACION DE EQUIPOS Y MEDIOS DE TRANSPORTE.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No.250-2017-1,OC No.485-2017,HNL,10925.0,goodsOrServices
ocds-lcuori-orvDGM-S-226-17-1,ocds-lcuori-orvDGM-S-226-17-1/3,orvDGM-24-17,2018-01-18T00:00:00-06:00,REPARACION DE FOTOCOPIADORA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-226-17-1,24-17,HNL,4025.0,goodsOrServices
ocds-lcuori-grxELe-266-2017-SAG-1,ocds-lcuori-grxELe-266-2017-SAG-1/4,grxELe-266-A,2017-10-18T00:00:00-06:00,39600: 2 CAJA DE CABLE UTP CAT5E 1000 PIES 4 BOLSAS DE 100 CONECTORES RJ45 CAT5E 1 PATCH PANEL 24 PUERTOS CAT5E ,grxELe-MLQALQ,Unidad Central,grxELe-266-2017-SAG-1,266-A,HNL,8038.5,goodsOrServices
ocds-lcuori-grxELe-266-2017-SAG-1,ocds-lcuori-grxELe-266-2017-SAG-1/4,grxELe-266-B,2017-10-18T00:00:00-06:00,"39600: 3 ENCLOSURE SATA DE 3.0, 4 ORGANOZADOR DE CABLEADO DE RED

SE LE ADJUDICO A CENTROMATIC ",grxELe-MLQALQ,Unidad Central,grxELe-266-2017-SAG-1,266-B,HNL,4813.9,goodsOrServices
ocds-lcuori-DL9B6G-CM-004-CONATEL-2017-1,ocds-lcuori-DL9B6G-CM-004-CONATEL-2017-1/3,DL9B6G-CM-004-CONATEL-2017,2018-01-12T00:00:00-06:00,Compra de camisas para empleados de CONATEL.,DL9B6G-WRzb5R,Gerencia Administrativa,DL9B6G-CM-004-CONATEL-2017-1,CM-004-CONATEL-2017,HNL,94001.0,goodsOrServices
ocds-lcuori-orvDGM-S-55-17-1,ocds-lcuori-orvDGM-S-55-17-1/3,orvDGM-OCA-96-17,2017-06-28T00:00:00-06:00,TALONARIOS PARA COMBUSTIBLE,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-55-17-1,OCA-96-17,HNL,12937.5,goodsOrServices
ocds-lcuori-gLnw4G-HBCBLP-00042-2017-1,ocds-lcuori-gLnw4G-HBCBLP-00042-2017-1/4,gLnw4G-HBCBLP-00042-2017,2017-12-15T00:00:00-06:00,Compra de pintura para pintar la fachada exterior de la estación local la paz,gLnw4G-MLQ77R,Cuerpo de Bomberos La Paz,gLnw4G-HBCBLP-00042-2017-1,HBCBLP-00042-2017,HNL,2307.0,goodsOrServices
ocds-lcuori-jRDA5r-SOICITUD 366-1,ocds-lcuori-jRDA5r-SOICITUD 366-1/3,jRDA5r-SOICITUD 366,2017-06-22T00:00:00-06:00,reparacuin electrica HRB 00-902,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-SOICITUD 366-1,SOICITUD 366,HNL,2490.0,goodsOrServices
ocds-lcuori-vGZWNR-110000622-TEG-1,ocds-lcuori-vGZWNR-110000622-TEG-1/3,vGZWNR-4300006286,2017-09-27T00:00:00-06:00,MATERIALES PARA CONSTRUCCION,vGZWNR-orvxDG,Unidad Central,vGZWNR-110000622-TEG-1,4300006286,HNL,44383.0,goodsOrServices
ocds-lcuori-Zr5mWr-CPN No. 01-2017-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-CPN No. 01-2017-SEAPI-UNAH-2/3,Zr5mWr-CS-03-2017-SEAPI-UNAH,2017-05-22T00:00:00-06:00,SERVICIOS DE SUPERVISIÓN DEL PROYECTO CONSTRUCCIÓN MURO PERIMETRAL Y PORTALES DE ACCESO EN UNAH-VS.,Zr5mWr-PGJALo,Secretaría Ejecutiva de Administración de Proyectos de Infraestructura,Zr5mWr-CPN No. 01-2017-SEAPI-UNAH-2,CS-03-2017-SEAPI-UNAH,HNL,4400714.93,consultingServices
ocds-lcuori-PLewkR-HBCBCH-217-2017-1,ocds-lcuori-PLewkR-HBCBCH-217-2017-1/4,PLewkR-HBCBCH-217-2017,2017-07-05T00:00:00-06:00,FILTROS PARA EL MANTENIMIENTO PREVENTIVO DE LA UNIDAD HRB-1126,PLewkR-MLQ77R,Estación Regional Choloma #011.,PLewkR-HBCBCH-217-2017-1,HBCBCH-217-2017,HNL,9610.55,goodsOrServices
ocds-lcuori-7GXa9R-CMA-UDH-038-2017-1,ocds-lcuori-7GXa9R-CMA-UDH-038-2017-1/3,7GXa9R-CMA-UDH-038-2017,2017-08-10T00:00:00-06:00,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,7GXa9R-oLj6LM,Universidad de Defensa de Honduras,7GXa9R-CMA-UDH-038-2017-1,CMA-UDH-038-2017,HNL,24911.0,goodsOrServices
ocds-lcuori-gLnw4G-HBCBLP-00043-2017-1,ocds-lcuori-gLnw4G-HBCBLP-00043-2017-1/4,gLnw4G-HBCBLP-00043-2017,2017-12-18T00:00:00-06:00,Valor a pagar por consumo de combustible diesel para las unidades HRB 2104 HRB 2106 HRB 0408 HRB 0051 estas unidades de emergencias de la estacion local la paz,gLnw4G-MLQ77R,Cuerpo de Bomberos La Paz,gLnw4G-HBCBLP-00043-2017-1,HBCBLP-00043-2017,HNL,5881.82,goodsOrServices
ocds-lcuori-jRDA5r-SOICITUD 350-1,ocds-lcuori-jRDA5r-SOICITUD 350-1/3,jRDA5r-SOICITUD 350,2017-06-26T00:00:00-06:00,COMPRA DE DOS BATERIAS PARA VEHICULOS,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-SOICITUD 350-1,SOICITUD 350,HNL,5793.9,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-103A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-103A-2017-1/3,7G3JQL-70101673,2018-03-28T00:00:00-06:00,Compra de mobiliario para uso del taller de Computación. (Sagrado Corazón y Jalteva) CONEANFO-SEDIS,7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFO-UPP-SEDIS-103A-2017-1,70101673,HNL,65115.14,goodsOrServices
ocds-lcuori-jRDA5r-Solicitud No 1021 -1,ocds-lcuori-jRDA5r-Solicitud No 1021 -1/3,jRDA5r-Solicitud No 1021,2018-01-04T00:00:00-06:00,pago por revision y compra,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-Solicitud No 1021 -1,Solicitud No 1021,HNL,2461.97,goodsOrServices
ocds-lcuori-PR8ooG-CM-137-CONAPID-2017-1,ocds-lcuori-PR8ooG-CM-137-CONAPID-2017-1/3,PR8ooG-93-CONAPID-2017,2018-01-17T00:00:00-06:00,"8 Bombillo Metalarc MH1500/Bu/Hor/CL E			
",PR8ooG-NrdqVL,Unidad Central,PR8ooG-CM-137-CONAPID-2017-1,93-CONAPID-2017,HNL,5750.0,goodsOrServices
ocds-lcuori-PR8ooG-CM-137-CONAPID-2017-1,ocds-lcuori-PR8ooG-CM-137-CONAPID-2017-1/3,PR8ooG-94-CONAPID-2017,2018-01-17T00:00:00-06:00,"8 Bombillo Metalarc MH1500/Bu/Hor/CL E			
",PR8ooG-NrdqVL,Unidad Central,PR8ooG-CM-137-CONAPID-2017-1,94-CONAPID-2017,HNL,5750.0,goodsOrServices
ocds-lcuori-orvDGM-S-280-17-1,ocds-lcuori-orvDGM-S-280-17-1/3,orvDGM-252-17,2018-01-18T00:00:00-06:00,TONER PARA EL PROGRAMA CONASA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-S-280-17-1,252-17,HNL,64525.0,goodsOrServices
ocds-lcuori-orvDGM-108-17-ONCAE-418-1,ocds-lcuori-orvDGM-108-17-ONCAE-418-1/3,orvDGM-OCA-066-17,2017-07-10T00:00:00-06:00,TINTAS HP 664 NEGRA,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-108-17-ONCAE-418-1,OCA-066-17,HNL,3684.6,goodsOrServices
ocds-lcuori-PR8M9r-CM-0174-IP-2017-1,ocds-lcuori-PR8M9r-CM-0174-IP-2017-1/4,PR8M9r-132-2017,2017-11-21T00:00:00-06:00,cenas con refrescos,PR8M9r-7rBMpR,Instituto de la Propiedad,PR8M9r-CM-0174-IP-2017-1,132-2017,HNL,30912.0,goodsOrServices
ocds-lcuori-PR85r9-SOL-PED200001803-1,ocds-lcuori-PR85r9-SOL-PED200001803-1/3,PR85r9-4200001644,2017-11-14T00:00:00-06:00,"SE SOLICITA LA REPARACION DE LA MAQUINA IMPRESORA LANIER SP-5100N PORQUE ES NECESARIA PARA EL DESARROLLO EFICIENTE Y OPORTUNO DE LAS FUNCIONES QUE SE REALIZAN DIARIAMENTE EN LA SECCION DE TESORERIA.


",PR85r9-PLemLJ,Hondutel - SPS,PR85r9-SOL-PED200001803-1,4200001644,HNL,10889.35,goodsOrServices
ocds-lcuori-2Lmz0G-CM-360-BNP-2017-1,ocds-lcuori-2Lmz0G-CM-360-BNP-2017-1/3,2Lmz0G-CA-17-0001033,2017-09-15T00:00:00-06:00,36 CINTA EN CARRETE PARA MAQUINA SUMADORA.,2Lmz0G-JL7nrj,Unidad Central,2Lmz0G-CM-360-BNP-2017-1,CA-17-0001033,HNL,1117.8,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-94-AMDC-114-2017-2,ocds-lcuori-2LmqDL-LPrNO-94-AMDC-114-2017-2/3,2LmqDL-0939-GLCSI-AMDC-2017,2017-06-09T00:00:00-06:00,"Código: 1370; Pavimentación de calle con concreto hidráulico, col. Popular, sector C y sector I",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-94-AMDC-114-2017-2,0939-GLCSI-AMDC-2017,HNL,1940389.8,works
ocds-lcuori-2LmqDL-LPrNO-95-AMDC-115-2017-2,ocds-lcuori-2LmqDL-LPrNO-95-AMDC-115-2017-2/3,2LmqDL-0937-GLCSI-AMDC-2017,2017-06-16T00:00:00-06:00,"Código: 1561; Pavimentación de calle con concreto hidráulico, col. Miraflores Sur, portón 1",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-95-AMDC-115-2017-2,0937-GLCSI-AMDC-2017,HNL,1957570.42,works
ocds-lcuori-2Lmz0G-CM-361-BNP-2017-1,ocds-lcuori-2Lmz0G-CM-361-BNP-2017-1/3,2Lmz0G-CA-17-0001045,2017-09-15T00:00:00-06:00,COMPRA DE 105 COLUMNARES AUDITORIA TSC,2Lmz0G-JL7nrj,Unidad Central,2Lmz0G-CM-361-BNP-2017-1,CA-17-0001045,HNL,20096.25,goodsOrServices
ocds-lcuori-ZGqwer-CM-121-BomberosElProgreso-2017-1,ocds-lcuori-ZGqwer-CM-121-BomberosElProgreso-2017-1/4,ZGqwer-124,2017-10-23T00:00:00-06:00,Compra de un juego de casquillos de bancada por motor MITSUBISHI FUSSO para la reparación de la unidad tipo tanque cisterna con registro HRB-321 asignada a la Estación Central de Bomberos RECKLINGHAUSEN en Barrios Los Pinos. ,ZGqwer-MLQ77R,Cuerpo de Bomberos El Progreso,ZGqwer-CM-121-BomberosElProgreso-2017-1,124,HNL,9890.0,goodsOrServices
ocds-lcuori-PR85r9-SOL-PED10001311-1,ocds-lcuori-PR85r9-SOL-PED10001311-1/4,PR85r9-4100000579-580,2017-08-31T00:00:00-06:00,"SE SOLICITA LA COMPRA DE DIEZ CINTURONES DE LINIERO CON SU RESPECTIVO ESTROBO Y 29 PARES DE GUANTES DE CUERO,PARA RESGUARDAR LA INTEGRIDAD FISICA DEL PERSONAL DE SERVICIOS TECNICOS RESIDENCIALES EN EL DESARROLLO DE SUS LABORES DIARIAS ENCAMINADAS A DAR CUMPLIMIENTO A LAS METAS ESTABLECIDAS EN EL POA 2017 Y CON ASIGNACION EN EL PAAC SEGUN LOS ITEMS 14 Y 15.

NOTA: ESTA SOLICITUD DE PEDIDO TIENE 2 ITEM Y GENERO 2 ORDENES DE COMPRA:
10 CINTURONES DE CUERO, COMPRADOS A TALABARTERIA LA MONTURA Y
29 PARES DE GUANTES COMPRADOS A FERRETERIA TORNIFESA.",PR85r9-PLemLJ,Hondutel - SPS,PR85r9-SOL-PED10001311-1,4100000579-580,HNL,77626.77,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-161-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-161-2017-1/4,vGZKAR-CM-AMD-CS-161-2017,2017-05-05T00:00:00-06:00,DONACION A LA IGLESIA LUZ Y VIDA DE LA ASAMBLEA DE DIOS -EL PESCADERO- COMPROMISO 01-581-273,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-161-2017-1,CM-AMD-CS-161-2017,HNL,3940.0,goodsOrServices
ocds-lcuori-PR85r9-SOL-PED50003247-1,ocds-lcuori-PR85r9-SOL-PED50003247-1/3,PR85r9-4500004126,2017-08-27T00:00:00-06:00,"SE SOLICITA LA COMPRA DE 2170 CONECTOR MODULAR GELATINADO  PARA TELEFONO, QUE SERAN UTILIZADO POR PERSONAL DE ESTE DEPARTAMENTO PARA ATENDER LAS REPARACIONES E INSTALACIONES DE LINEAS DE COBRE Y EQUIPOS ADSL EN LA REGION NOR OCCIDENTAL EN FUNCION DE LAS METAS ESTABLECIDAS EN EL POA PARA 2017 EN LA REGION NOROCCIDENTAL Y ESTABLECIDO EN EL PAAC ITEM 20.

",PR85r9-PLemLJ,Hondutel - SPS,PR85r9-SOL-PED50003247-1,4500004126,HNL,72169.86,goodsOrServices
ocds-lcuori-WRz0xL-CM-SAR-065-2017-1,ocds-lcuori-WRz0xL-CM-SAR-065-2017-1/3,WRz0xL-074,2017-05-29T00:00:00-06:00,"39600-REPUESTOS Y ACCESORIOS
23200-MANTENIMIENTO Y REPARACION DE EQUIPO Y MEDIOS DE TRANSPORTE ",WRz0xL-ZGqBaR,Unidad de Compras,WRz0xL-CM-SAR-065-2017-1,074,HNL,6440.0,goodsOrServices
ocds-lcuori-7GXa9R-CMA-UDH-039-2017-1,ocds-lcuori-7GXa9R-CMA-UDH-039-2017-1/3,7GXa9R-CMA-UDH-039-2017,2017-08-11T00:00:00-06:00,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,7GXa9R-oLj6LM,Universidad de Defensa de Honduras,7GXa9R-CMA-UDH-039-2017-1,CMA-UDH-039-2017,HNL,38767.16,goodsOrServices
ocds-lcuori-8L47Pr-COT. 094-2017-1,ocds-lcuori-8L47Pr-COT. 094-2017-1/3,8L47Pr-174-2017,2017-11-10T00:00:00-06:00,23100 MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 094-2017-1,174-2017,HNL,130680.0,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-162-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-162-2017-1/4,vGZKAR-CM-AMD-CS-162-2017,2017-05-04T00:00:00-06:00,DONACION A LA IGLESIA APOSTOLICA DE JESUCRISTO-DANLI-COMPROMISO-I 01-581-273 ,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-162-2017-1,CM-AMD-CS-162-2017,HNL,4955.0,goodsOrServices
