ocid,id,awards/0/id,awards/0/description,awards/0/value/amount,awards/0/value/currency
ocds-lcuori-10299,ocds-lcuori-10299/3-contract,10299,para ser utilizados en las diferentes unidades direccion registro administracion biblioteca coordinacion academica maestros  del centro universitario regional de la UPNFM en Santa Rosa de Copan,9782.575,HNL
ocds-lcuori-10300,ocds-lcuori-10300/3-contract,10300,Compra de 9 cartuchos epson T090120 T073220 T073420 para ser utilizados en el departamento de control de calidad segun memorando 243,2339.0655,HNL
ocds-lcuori-10301,ocds-lcuori-10301/3-contract,10301,MATERIAL DE OFICINA,2580.255,HNL
ocds-lcuori-10302,ocds-lcuori-10302/3-contract,10302,COMPRA DE VARIOS PARA USO EN LAS OFICINAS DEL ERSAPS Deyby Vilorio Diaz,8224.11,HNL
ocds-lcuori-10303,ocds-lcuori-10303/3-contract,10303,Varios para uso en las oficinas del ERSAPS ,5085.7255000000005,HNL
ocds-lcuori-10304,ocds-lcuori-10304/3-contract,10304,Compra de varios para el uso del ERSAPS,372.232,HNL
ocds-lcuori-10306,ocds-lcuori-10306/3-contract,10306,Compra de papel bond para uso del personal del ERSAPS,3737.5,HNL
ocds-lcuori-10308,ocds-lcuori-10308/3-contract,10308,GRAPADORAS METALICAS DE BUENA CALIDAD,2121.75,HNL
ocds-lcuori-10309,ocds-lcuori-10309/3-contract,10309,INSUMOS PARA EL ALMUERZO NAVIDE?O A JUBILADOS Y PENSIONADOS DE TEGUCIGALPA,10380.506,HNL
ocds-lcuori-10310,ocds-lcuori-10310/3-contract,10310,INSUMOS PARA LA CELEBRACION DEL ALMUERZO NAVIDE?O A JUBILADOS Y PENSIONADOS DE TEGUCIGALPA EL DIA 11 DE DICIEMBRE DEL 2015,1836.2625,HNL
ocds-lcuori-10313,ocds-lcuori-10313/3-contract,10313,COMPRA DE REFRESCOS CONFITES Y GALLETAS PARA RECREOVIAS ,740.8090000000001,HNL
ocds-lcuori-10314,ocds-lcuori-10314/3-contract,10314,MATERIALES DE OFICINA PARA LA SUBDELEGACION DEL PROGRESO,247.68,HNL
ocds-lcuori-10315,ocds-lcuori-10315/3-contract,10315,COMPRA DE VASOS DESECHABLES PARA RECREOVIAS,58.9375,HNL
ocds-lcuori-10318,ocds-lcuori-10318/3-contract,10318,SACA GRAPAS,1207.5,HNL
ocds-lcuori-10317,ocds-lcuori-10317/3-contract,10317,PROCESO 305 A?O 2015,7845.3,HNL
ocds-lcuori-10319,ocds-lcuori-10319/3-contract,10319,Solicitado para uso de la Facultad,12497.0,HNL
ocds-lcuori-10328,ocds-lcuori-10328/3-contract,10328,compra de materiales de oficina para uso del personal del ERSAPS,283.1485,HNL
ocds-lcuori-10321,ocds-lcuori-10321/3-contract,10321,MATERIAL DE OFICINA PARA LA SUB DELEGACION DEL PROGRESO ,160.834,HNL
ocds-lcuori-10322,ocds-lcuori-10322/3-contract,10322,MATERIAL DE OFICINA PARA LA SUB DELEGACION DEL PROGRESO ,1779.4065,HNL
ocds-lcuori-10324,ocds-lcuori-10324/3-contract,10324,materiales de oficina,1468.7685000000001,HNL
ocds-lcuori-10325,ocds-lcuori-10325/3-contract,10325,MATERIALES DE OFINIA,3517.16,HNL
ocds-lcuori-10326,ocds-lcuori-10326/3-contract,10326,CAJA CHICA,575.02,HNL
ocds-lcuori-10327,ocds-lcuori-10327/3-contract,10327,Vida Mejor,254.28,HNL
ocds-lcuori-10331,ocds-lcuori-10331/3-contract,10331,Materiales varios de Oficina,72.0,HNL
ocds-lcuori-10332,ocds-lcuori-10332/3-contract,10332,Encuesta Hogares,69.0,HNL
ocds-lcuori-10333,ocds-lcuori-10333/3-contract,10333,500 2015,2355.2000000000003,HNL
ocds-lcuori-10339,ocds-lcuori-10339/3-contract,10339,COMPRA DE SERVILLETA PAPEL TOALLA Y TONER,2857.75,HNL
ocds-lcuori-10340,ocds-lcuori-10340/3-contract,10340,compra de insumos comestibles,1195.544,HNL
ocds-lcuori-10341,ocds-lcuori-10341/3-contract,10341,COMPRA DE TONERS,68956.7485,HNL
ocds-lcuori-10335,ocds-lcuori-10335/3-contract,10335,SUMINISTRO DE 16 CARPETA FOLDER DE CARTULINA TAMA?O OFICIO COLOR MANILA RESMA DE 100 UNIDADES 3 MARCADOR PERMANENTE DE PUNTA GRUESA COLOR AZUL CAJA DE 12 UNIDADES 4 MARCADOR PERMANENTE DE PUNTA GRUESA COLOR NEGRO  CAJA DE 12 UNIDADES 50 FASTENERS METALICO DE 8 CM COLOR PLATEADO CAJA DE 50 UNIDADES 20 REGLA DE ALUMINIO GRIS GRADUADA EN CENTIMETROS MILIMETROS Y PULGADAS 3 MARCADOR PARA PIZARRA AZUL PUNTA GRUESA CAJA DE 12 UNIDADES  3 MARCADOR PARA PIZARRA VERDE PUNTA GRUESA CAJA DE 12 UNIDADES 3 MARCADOR PERMANENTE DE PUNTA GRUESA COLOR ROJO CAJA DE 12 UNIDADES 30 QUITAGRAPAS METALICO U?AS 20 PAPEL BOND BASE 20 TAMA?O OFICIO COLOR BLANCO 10 PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO PARA USO DE LA DIRECCION GENERAL DE FRANQUICIAS ADUANERAS,6821.8150000000005,HNL
ocds-lcuori-10337,ocds-lcuori-10337/3-contract,10337,caja chica,262.65,HNL
ocds-lcuori-10338,ocds-lcuori-10338/3-contract,10338,500 2015,,
ocds-lcuori-10342,ocds-lcuori-10342/3-contract,10342,insumos desechables para gerencia administrativa,689.4250000000001,HNL
ocds-lcuori-10349,ocds-lcuori-10349/3-contract,10349,Adquisicion de Copiadora multifuncional para uso de la Direccion General de Adquisiciones,,
ocds-lcuori-10344,ocds-lcuori-10344/3-contract,10344,INSUMOS PARA EL TALLER FORTALECIMIENTO DE VALORES Y CULTURA DE TRANSPARENCIA,420.30350000000004,HNL
ocds-lcuori-10345,ocds-lcuori-10345/3-contract,10345,SUMINISTRO DE MARCADORES PARA PIZARRA COLOR NEGRO ROJO Y AZUL PARA USO EN EL PROGRAMA PILOTO INTEGRAL DE COMBATE A LA POBREZA URBANA PPICPU DE LA SECRETARIA DE FINANZAS,215.22,HNL
ocds-lcuori-10346,ocds-lcuori-10346/3-contract,10346,INSUMOS PARA EL SEMINARIO TALLER FORTALECIMIENTO DE VALORES Y CULTURA DE TRANSPARENCIA SOLICITADO POR EL DEPARTAMENTO CAPACITACION MEMORANDO DC7842015 OCONCAE0362015,166.8075,HNL
ocds-lcuori-10347,ocds-lcuori-10347/3-contract,10347,COMPRA DE ALIMENTOS PARA OFICINAS DE CONAPID,873.5975000000001,HNL
ocds-lcuori-10348,ocds-lcuori-10348/3-contract,10348,COMPRA DE ALIMENTOS PARA OFICINAS DE CONAPID,,
ocds-lcuori-10353,ocds-lcuori-10353/3-contract,10353,COMPRA DE 3 MEMORIAS USB PARA USO DE LA PRESIDENCIA,356.2815,HNL
ocds-lcuori-10350,ocds-lcuori-10350/3-contract,10350,COMPRA DE 20 ROLLOS DE PAPEL TOALLA Y 20 PAQUETES DE SERVILLETAS LAS QUE SERAN UTILIZADOS EN LA DIRECCION DE DEPORTES,1389.2,HNL
ocds-lcuori-10351,ocds-lcuori-10351/3-contract,10351,PARA VEHICULOS INM,,
ocds-lcuori-10355,ocds-lcuori-10355/3-contract,10355,GPR 22 para fotocopiadora Canon 1025iF,1943.5,HNL
ocds-lcuori-10356,ocds-lcuori-10356/3-contract,10356,Utiles para oficina,25211.0,HNL
ocds-lcuori-10357,ocds-lcuori-10357/3-contract,10357,utiles de oficina,4363.5,HNL
ocds-lcuori-10358,ocds-lcuori-10358/3-contract,10358,UTILES DE OFICINA,2522.0,HNL
ocds-lcuori-10362,ocds-lcuori-10362/3-contract,10362,Agua Purificada,1560.0,HNL
ocds-lcuori-10363,ocds-lcuori-10363/3-contract,10363,Adquisicion de Copiadora multifuncionalpara uso de la Direccion General de Adquisiciones,107870.0,HNL
ocds-lcuori-10361,ocds-lcuori-10361/3-contract,10361,UTILES DE OFICINA,420.0,HNL
ocds-lcuori-10364,ocds-lcuori-10364/3-contract,10364,MATERIAL DE OFICINA DE LA DIVISION TECNICA,212.3475,HNL
ocds-lcuori-10367,ocds-lcuori-10367/3-contract,10367,MATERIAL DE OFICINA SOLICITADO POR LA UNIDAD DE DIVISION TECNICA,793.0500000000001,HNL
ocds-lcuori-10368,ocds-lcuori-10368/3-contract,10368,Para clausura de Cursos,6684.26,HNL
ocds-lcuori-10365,ocds-lcuori-10365/3-contract,10365,Para actos de clausura ,1755.015,HNL
ocds-lcuori-10369,ocds-lcuori-10369/3-contract,10369,MATERIAL DE OFICINA SOLICITADO POR LA UNIDAD DE DE DIVISION TECNICA,372.945,HNL
ocds-lcuori-10371,ocds-lcuori-10371/3-contract,10371,PPARA SER UTILIZADO EN LOS DIFERENTES DEPARTAMENTOS DE LAS OFICINAS ANEXAS DEL INSTITUTO NACIONAL PENITENCIARIO EN TEGUCIGALPA,12961.92,HNL
ocds-lcuori-10374,ocds-lcuori-10374/3-contract,10374,Alimentos y bebidas,372.02500000000003,HNL
ocds-lcuori-10373,ocds-lcuori-10373/3-contract,10373,20 botellones de agua purificada de 5 galones,598.0,HNL
ocds-lcuori-10375,ocds-lcuori-10375/3-contract,10375,Compra de materiales para uso de la Direccion Departamental de Olancho,8236.57,HNL
ocds-lcuori-10376,ocds-lcuori-10376/3-contract,10376,Alimentos y bebidas,1027.663,HNL
ocds-lcuori-10377,ocds-lcuori-10377/3-contract,10377,Adquisicion de materiales para uso de la Sub Secretaria de Servicios Educativos Unidad Ejecutora 147,8834.550000000001,HNL
ocds-lcuori-10378,ocds-lcuori-10378/3-contract,10378,Desechables,3810.0,HNL
ocds-lcuori-10379,ocds-lcuori-10379/3-contract,10379,compra de azucar,33.8,HNL
ocds-lcuori-10384,ocds-lcuori-10384/3-contract,10384,Compra de materiales de oficina y papeleria solicitados segun requisicion DAP 036 2015 para ser utilizados en actividades del Departamento de Areas Protegidas,78282.2825,HNL
ocds-lcuori-10385,ocds-lcuori-10385/3-contract,10385,PARA VEHICULOS DEL INM,,
ocds-lcuori-10381,ocds-lcuori-10381/3-contract,10381,UTILES DE OFICINA,1418.0,HNL
ocds-lcuori-10382,ocds-lcuori-10382/3-contract,10382,Compra de papel para uso de la Sub Direccion General de Educacion para personas con Capacidades Diferentes o Talentos Excepcionales,2956.0750000000003,HNL
ocds-lcuori-10392,ocds-lcuori-10392/3-contract,10392,compra de 4 juegos de llantas,,
ocds-lcuori-10387,ocds-lcuori-10387/3-contract,10387,COMPUTADORAS PORTATILES SOLICITADAS SEGUN REQUISICION DAP 035 2015 PARA SER UTILIZADAS POR EL DEPARTAMENTO DE AREAS PROTEGIDAS,433619.368,HNL
ocds-lcuori-10388,ocds-lcuori-10388/3-contract,10388,PARA CONSUMO DEL INSTIRUTO NACIONAL DE MIGRACION,5046.012000000001,HNL
ocds-lcuori-10389,ocds-lcuori-10389/3-contract,10389,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,1003.375,HNL
ocds-lcuori-10390,ocds-lcuori-10390/3-contract,10390,COMPUTADORAS PORTATILES SOLICITADAS SEGUN REQUISICION DCHA 023 2015 PARA SER UTILIZADAS POR EL DEPARTAMENTO DE CUENCAS HIDROGRAFICAS Y AMBIENTE,206430.75,HNL
ocds-lcuori-10395,ocds-lcuori-10395/3-contract,10395,20 botellones de agua purificada de 5 galones,520.0,HNL
ocds-lcuori-10396,ocds-lcuori-10396/3-contract,10396,MASKING TAPE DE 3 4,7998.4800000000005,HNL
ocds-lcuori-10394,ocds-lcuori-10394/3-contract,10394,PARA USO EN LAS OFICINAS DE LA SECRETARIA DE DEFENSA NACIONAL,12506.25,HNL
ocds-lcuori-10398,ocds-lcuori-10398/3-contract,10398,Compra de 10 cintas epson LQ2090 para ser utilizadas en los centros de atencion integral al cliente segun memorando numero 266,5159.705,HNL
ocds-lcuori-10399,ocds-lcuori-10399/3-contract,10399,COMPRA DE SOBRE MANILA,576.15,HNL
ocds-lcuori-10400,ocds-lcuori-10400/3-contract,10400,materiales de oficina,646.3000000000001,HNL
ocds-lcuori-10401,ocds-lcuori-10401/3-contract,10401,PARA SER UTILIZADO EN LOS DIFERENTES DEPARTAMENTOS DE LAS OFICINAS ANEXAS DEL INSTITUTO NACIONAL PENITENCIARIO EN TEGUCIGALPA,14906.208,HNL
ocds-lcuori-10402,ocds-lcuori-10402/3-contract,10402,ORDEN DE COMPRA NUMERO 108 POR LA COMPRA DE UTILES DE ESCRITORIO OFICINA Y ENSE?ANZA PARA CUMPLIR CON LAS ACTIVIDADES DE PROHECO ,2911.75,HNL
ocds-lcuori-10405,ocds-lcuori-10405/3-contract,10405,MARCADOR PUNTA GRUESA ROJO,5000.0,HNL
ocds-lcuori-10406,ocds-lcuori-10406/3-contract,10406,Manteca para las Canastas Navide?as,147600.0,HNL
ocds-lcuori-10403,ocds-lcuori-10403/3-contract,10403,SE REQUIERE LA COMPRA DE ESTE TONER PARA USO EN LA IMPRESORA ASIGNADA A LA GERENCIA DE NEGOCIOS EN LA CUELA SE IMPRIMEN TODOS LOS REPORTES E INFORMES DE LAS ACTIVIDADES ENCOMENDADAS A DICHA AREA,4554.0,HNL
ocds-lcuori-10404,ocds-lcuori-10404/3-contract,10404,Compra de 4 juegos de llantas semi tractoras,,
ocds-lcuori-10407,ocds-lcuori-10407/3-contract,10407,ADQUISICION DE 120 PAQUETITOS DE POST IT DE 2 3 CON REQUISICION ALM 017 2015 PARA ABASTECIMIENTO DE ALMACEN CENTRAL,633.42,HNL
ocds-lcuori-10408,ocds-lcuori-10408/3-contract,10408,RESWALTADORES FLUORESCENTES VRDES,2613.996,HNL
ocds-lcuori-10409,ocds-lcuori-10409/3-contract,10409,ADQUISICION DE TONER SAMSUNG HP CON REQUISICION ALM 016 2015  ,3385.6,HNL
ocds-lcuori-10410,ocds-lcuori-10410/3-contract,10410,ADQUISICON DE 5 TONER HP 85A CON REQUISICION ALM 016 2015  ,6544.42,HNL
ocds-lcuori-10412,ocds-lcuori-10412/3-contract,10412,Compra de Materiales de oficina para la Direccion Departamental de Educacion,2616.25,HNL
ocds-lcuori-10413,ocds-lcuori-10413/3-contract,10413,Papel para decoraciOn navide?a,258.75,HNL
ocds-lcuori-10414,ocds-lcuori-10414/3-contract,10414,COMPRA DE UNA BANDEJA DE ESCRITORIO DE 3 DEPOSITOS PARA USO DEL DEPTO DE AUDITORIA INTERNA,299.0,HNL
ocds-lcuori-10416,ocds-lcuori-10416/3-contract,10416,Papel para decoracion,82.2825,HNL
ocds-lcuori-10417,ocds-lcuori-10417/3-contract,10417,orden 130 suministro utilizado en diferentes areas del hospital,21821.25,HNL
ocds-lcuori-10418,ocds-lcuori-10418/3-contract,10418,para ser utilizado cuarto trimestre 2015,31820.5,HNL
ocds-lcuori-10419,ocds-lcuori-10419/3-contract,10419,COMPRA DE MATERIALES DE OFICINA DE VARIOS DEPARTAMENTOS PARA DIFERENTES DEPENDENCIAS,25790.435,HNL
ocds-lcuori-10423,ocds-lcuori-10423/3-contract,10423,COMPRA DE MATERIALES PARA EXISTENCIA EN LA PROVEEDURIA DEL INE,25620.65,HNL
ocds-lcuori-10424,ocds-lcuori-10424/3-contract,10424,AUTORIZACION POR EL DIRECTOR EJECUTIVO RICHARD ZABLAH MEDIANTE MEMORANDO 5398 DEI IHSS DE FECHA 13 DE NOVIEMBRE DE 2015  SOLICITADO POR LA GERENCIA DE INFORMATICA INGENIERO FRANCISCO FRANCO MEDIANTE MEMORANDO 116 GTIC IHSS 2015 DE FECHA 10 DE NOVIEMBRE DE 2015 DISPONIBILIDAD PRESUPUESTARIA SUBGERENTE DE PRESUPUESTO LICENCADO JOSE LORENZO COTO MEDIANTE MEMORANDO 1533 SGP IHSS 2015 ,3363.75,HNL
ocds-lcuori-10426,ocds-lcuori-10426/3-contract,10426,ADQUISICION DE TONER PARA FOTOCOPIADORA DE USO DE LA GERENCIA DE NEGOCIOS,1725.0,HNL
ocds-lcuori-10421,ocds-lcuori-10421/3-contract,10421,COMPRA DE 400 REFRESCOS EN LATA PARA EL ENCENDIDO DEL ARBOL DE NAVIDAD,4688.8,HNL
ocds-lcuori-10422,ocds-lcuori-10422/3-contract,10422,LLANTAS,,
ocds-lcuori-10431,ocds-lcuori-10431/3-contract,10431,Compra de materiales para uso de la Direccion Departamental Olancho,2616.25,HNL
ocds-lcuori-10428,ocds-lcuori-10428/3-contract,10428,AUTORIZACION POR EL DIRECTOR EJECUTIVO RICHARD ZABLAH MEDIANTE MEMORANDO 5398 DEI IHSS DE FECHA 13 DE NOVIEMBRE DE 2015  SOLICITADO POR LA GERENCIA DE INFORMATICA INGENIERO FRANCISCO FRANCO MEDIANTE MEMORANDO 116 GTIC IHSS 2015 DE FECHA 10 DE NOVIEMBRE DE 2015 DISPONIBILIDAD PRESUPUESTARIA SUBGERENTE DE PRESUPUESTO LICENCADO JOSE LORENZO COTO MEDIANTE MEMORANDO 1533 SGP IHSS 2015 ,12402.75,HNL
ocds-lcuori-10429,ocds-lcuori-10429/3-contract,10429,LLANTAS,11910.0,HNL
ocds-lcuori-10430,ocds-lcuori-10430/3-contract,10430,LLANTAS,,
ocds-lcuori-10433,ocds-lcuori-10433/3-contract,10433,COMPRA DE INSUMOS PARA LA CELEBRACION NAVIDE?A DE LOS EMPLEADOS DEL INJUPEMP,11784.4,HNL
ocds-lcuori-10434,ocds-lcuori-10434/3-contract,10434,COMPRA INSUMOS PARA LA CELEBRACION NAVIDE?A DE LOS EMPLEADOS DEL INJUPEMP,233.45000000000002,HNL
ocds-lcuori-10435,ocds-lcuori-10435/3-contract,10435,LLANTA,,
ocds-lcuori-10436,ocds-lcuori-10436/3-contract,10436,LLANTA,11800.0,HNL
ocds-lcuori-10437,ocds-lcuori-10437/3-contract,10437,solicitado por almacen geneal para suplir necesidades de todas las unidades de la institucion,829.148,HNL
ocds-lcuori-10438,ocds-lcuori-10438/3-contract,10438,Materiales de Oficina,6336.845,HNL
ocds-lcuori-10442,ocds-lcuori-10442/3-contract,10442,COMPRA DE MATERIALES DE DIFERENTES DEPENDENCIAS,2619.502,HNL
ocds-lcuori-10441,ocds-lcuori-10441/3-contract,10441,COMPRA DE LLANTAS,,
ocds-lcuori-10443,ocds-lcuori-10443/3-contract,10443,COMPRA DE LLANTAS,,
ocds-lcuori-10444,ocds-lcuori-10444/3-contract,10444,MATERIALES DE OFICINA SOLICITADA POR REGION FORESTAL FRANCISCO MORAZAN CON REQUISICION No RFFM 002 2015 PARA USO DE LOS DIFERENTES DEPARTAMENTOS DE ESA REGION,2049.7025,HNL
ocds-lcuori-10445,ocds-lcuori-10445/3-contract,10445,Compra de materiales para uso de la Direccion Departamental de Educacion de Olancho,637.5600000000001,HNL
ocds-lcuori-10447,ocds-lcuori-10447/3-contract,10447,COMPRA DE CARTONCILLO BASE 22 BLANCO DEL DEPARTAMENTO DE EMYTE,1878.755,HNL
ocds-lcuori-10448,ocds-lcuori-10448/3-contract,10448,SUMINISTRO DE 6 TONER HP CE410A NEGRO 10 BATERIAS ALCALINAS AAA PAQUETE DE 2 UNIDADES 1 PERFORADORA DE DOS ORIFICIOS METALICA CAPACIDAD HASTA 20 HOJAS 40 NOTAS ADHESIVAS 3X3 PULGADAS CINCO COLORES DE 100 PAGINAS 10 TIJERA DE ACERO INOXIDABLE 20 ALMOHADILLAS DE ENTINTAR PLASTICA 2 SELLO FOLIADOR DE HASTA SIETE 7 DIGITOS 10 ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS 20 GOMAS ELASTICAS O HULES GRUESOS No33   35 CLIP JUMBO COLOR PLATEADO CAJA DE 100 UNIDADES 50 CLIP ESTANDAR PEQUE?O COLOR PLATEADO CAJA DE 100 UNIDADES 35 PORTACLIP MAGNETICO 11 SERVILLETA DE PAPEL DE UNA HOJA RECTANGULAR PAQUETE DE 100 A 159 UNIDADES 30 VASO PLASTICO DESECHABLE DE 12 ONZAS PAQUETE DE 25 UNIDADES 30 PLATO DESECHABLE No8 EN PAQUETE DE 25 UNIDADES 30 PLATO DESECHABLE No9 EN PAQUETE DE 25 UNIDADES 30 TENEDORES DESECHABLES EN PAQUETE DE 50 UNIDADES 30 CUCHARAS DESECHABLES EN PAQUETE DE 50 UNIDADES PARA USO DE LA DIRECCION GENERAL DE FRANQUICIAS ADUANERAS,20240.69,HNL
ocds-lcuori-10449,ocds-lcuori-10449/3-contract,10449,Compra de materiales para uso de la Direccion Departamental de Educacion,2628.73,HNL
ocds-lcuori-10450,ocds-lcuori-10450/3-contract,10450,2 MAteriales de oficina,346.72200000000004,HNL
ocds-lcuori-10451,ocds-lcuori-10451/3-contract,10451,materiales de oficina,562.143,HNL
ocds-lcuori-10454,ocds-lcuori-10454/3-contract,10454,ADQUISICION DE 2 TONER HP 36A COLOR NEGRO CON REQUICISICION ORO 80 2015 PARA SER UTILIZADO POR LA REGION FORESTAL DE OLANCHO JUTICALPA,3447.7000000000003,HNL
ocds-lcuori-10455,ocds-lcuori-10455/3-contract,10455,ADQUISICION DE TONER HP 05A CON REQUISICION ALM 016 2015 PARA ABASTECIMIENTO DE ALMACEN,1822.75,HNL
ocds-lcuori-10456,ocds-lcuori-10456/3-contract,10456,Compra de tintas para la impresora canon la cual pertenece a la directora del centro de arte y cultura de la UNAH,8261.554,HNL
ocds-lcuori-10457,ocds-lcuori-10457/3-contract,10457,Compra de toner color negro cyan amarillo y magenta para uso exclusivo de la impresora del CAC en la cual se imprimen informes documentos administrativos afiches e invitaciones a los eventos culturales del CAC,104144.0,HNL
ocds-lcuori-10459,ocds-lcuori-10459/3-contract,10459,Botes de tinta Epson,2118.75,HNL
ocds-lcuori-10460,ocds-lcuori-10460/3-contract,10460,COMPUTADORAS DE ESCRITORIO SOLICITADAS SEGUN REQUISICION SGP 08 2015 PARA SER UTILIZADAS EN ACTIVIDADES DE PAPSFOR A NIVEL NACIONAL,304828.2,HNL
ocds-lcuori-10461,ocds-lcuori-10461/3-contract,10461,PAPELERIA Y UTILES DE OFICINA SOLICITADOS SEGUN REQUISICION PNR RC 039 2015 PARA SER UTILIZADAS EN ACTIVIDADES DEL PROGRAMA NACIONAL DE REFORESTACION,1717.0720000000001,HNL
ocds-lcuori-10462,ocds-lcuori-10462/3-contract,10462,PAPELERIA Y UTILES DE OFICINA SOLICITADOS SEGUN REQUISICION PNR RC 039 2015 PARA SER UTILIZADAS EN ACTIVIDADES DEL PROGRAMA NACIONAL DE REFORESTACION,8720.45,HNL
ocds-lcuori-10464,ocds-lcuori-10464/3-contract,10464,PAPELERIA Y UTILES DE OFICINA SOLICITADOS SEGUN REQUISICION PNR RC 039 2015 PARA SER UTILIZADAS EN ACTIVIDADES DEL PROGRAMA NACIONAL DE REFORESTACION,2856.06,HNL
ocds-lcuori-10465,ocds-lcuori-10465/3-contract,10465,Para Clausura de cursos,5466.55,HNL
ocds-lcuori-10466,ocds-lcuori-10466/3-contract,10466,PAPELERIA Y UTILES DE OFICINA SOLICITADOS SEGUN REQUISICION PNR RC 039 2015 PARA SER UTILIZADAS EN ACTIVIDADES DEL PROGRAMA NACIONAL DE REFORESTACION,220.8,HNL
ocds-lcuori-10467,ocds-lcuori-10467/3-contract,10467,PAPELERIA Y UTILES DE OFICINA SOLICITADOS SEGUN REQUISICION PNR RC 039 2015 PARA SER UTILIZADAS EN ACTIVIDADES DEL PROGRAMA NACIONAL DE REFORESTACION,38776.6325,HNL
ocds-lcuori-10468,ocds-lcuori-10468/3-contract,10468,marcador punta gruesa color verde,369.35,HNL
ocds-lcuori-10473,ocds-lcuori-10473/3-contract,10473,LAPIZ TINTA COLOR ROJO,5564.04,HNL
ocds-lcuori-10505,ocds-lcuori-10505/3-contract,10505,COMPRA DE TINTAS Y TONERS SOLICITADOS POR LAS OFICINAS ADSCRITAS A ESTA SECRETARIA DE ESTADO,91251.35,HNL
ocds-lcuori-10471,ocds-lcuori-10471/3-contract,10471,LAPIZ TINTA COLOR NEGRO,15904.08,HNL
ocds-lcuori-10472,ocds-lcuori-10472/3-contract,10472,Juego de llantas para volqueta con registro numero 104 solicitado por sub comisionado Regional III,,
ocds-lcuori-10478,ocds-lcuori-10478/3-contract,10478,MARCADOR PARA PIZARRA PUNTA GRUESA COLOR NEGRO,1086.0,HNL
ocds-lcuori-10475,ocds-lcuori-10475/3-contract,10475,COMPRA DE MATERIALES PARA SER UTILIZADOS EN EXISTENCIA EN LA PROVEEDURIA DEL INE,24691.64,HNL
ocds-lcuori-10476,ocds-lcuori-10476/3-contract,10476,600 LICENCIAS ANTIVIRUS KASPERSKY RENOVACION DOS ANOS,165000.0,HNL
ocds-lcuori-10481,ocds-lcuori-10481/3-contract,10481,Adquisicion de Tintas y Toner para  la Direccion General de Adquisiciones y la Sub Direccion General de Proveeduria,63554.75,HNL
ocds-lcuori-10483,ocds-lcuori-10483/3-contract,10483,Adquisicion de tintas y toner para uso de la Direccion General de Adquisiciones y la Sub direccion General de Proveeduria,10858.231,HNL
ocds-lcuori-10484,ocds-lcuori-10484/3-contract,10484,COMPRA DE TONER PARA EQUIPO ASIGNADO A RRHH,2962.17,HNL
ocds-lcuori-10480,ocds-lcuori-10480/3-contract,10480,GRAPAS STANDAR,809.6,HNL
ocds-lcuori-10486,ocds-lcuori-10486/3-contract,10486,COMPRA DE TONER PARA EL EQUIPO ASIGNADO A LA UNIDAD DE BIENES NACIONALES,2962.17,HNL
ocds-lcuori-10487,ocds-lcuori-10487/3-contract,10487,Compra de 10 llantas semitractoras,25185.0,HNL
