ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/datePublished,awards/0/documents/0/description,awards/0/documents/0/format,awards/0/documents/0/title,awards/0/documents/0/url
ocds-lcuori-NrdVGA-LPN 010-DGAF-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN 010-DGAF-DGA-SE-2019-2/6,NrdVGA-LPN 010-DGAF-DGA-SE-2019-2,145368,awardNotice,2020-02-18T15:39:34.410000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic13LPN%20010-DGAF-DGA-SE-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-L.P. 050-2019-2,ocds-lcuori-grxXEr-L.P. 050-2019-2/7,grxXEr-L.P. 050-2019-2,136104,awardNotice,2019-07-08T09:31:21.790000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20050-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-CI-024-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-024-SSIS-BID-3371-2019-2/5,yRl6pL-CI-024-SSIS-BID-3371-2019-2,138050,awardNotice,2019-08-13T11:20:03.170000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232CI-024-SSIS-BID-3371-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-JL7OdL-LP 006-2019 FHLMV-2,ocds-lcuori-JL7OdL-LP 006-2019 FHLMV-2/3,JL7OdL-LP 006-2019 FHLMV-2,129312,awardNotice,2019-02-25T14:20:46.897000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1043LP%20006-2019%20FHLMV802-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-JL7OdL-LP 006-2019 FHLMV-2,ocds-lcuori-JL7OdL-LP 006-2019 FHLMV-2/3,JL7OdL-LP 006-2019 FHLMV-2,129313,awardNotice,2019-02-25T14:20:52.757000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1043LP%20006-2019%20FHLMV802-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-05-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-05-2019-2/5,mGE4eL-COT-IDECOAS-FHIS-05-2019-2,137045,awardNotice,2019-07-24T10:54:58.807000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic742COT-IDECOAS-FHIS-05-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-L.P. 016-2019-2,ocds-lcuori-grxXEr-L.P. 016-2019-2/3,grxXEr-L.P. 016-2019-2,132001,awardNotice,2019-04-10T10:20:09.680000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20016-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-KLgDwG-01-LPN-IHT-2019-2,ocds-lcuori-KLgDwG-01-LPN-IHT-2019-2/3,KLgDwG-01-LPN-IHT-2019-2,132043,awardNotice,2019-04-10T12:55:00.017000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic13101-LPN-IHT-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzbRe-LPR-041-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR-041-DGC-UATSV-2019-2/8,WRzbRe-LPR-041-DGC-UATSV-2019-2,144082,awardNotice,2020-01-06T16:26:28.283000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR-041-DGC-UATSV-2019805-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-kR05rP-LPR-029-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-029-UDEIP-INSEP-2019-2/4,kR05rP-LPR-029-UDEIP-INSEP-2019-2,139892,awardNotice,2019-09-23T14:57:08.080000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic12LPR-029-UDEIP-INSEP-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR05rP-LPR-031-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-031-UDEIP-INSEP-2019-2/4,kR05rP-LPR-031-UDEIP-INSEP-2019-2,139894,awardNotice,2019-09-23T14:59:29.547000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic12LPR-031-UDEIP-INSEP-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-86-2019-2,ocds-lcuori-4LOxWG-86-2019-2/4,4LOxWG-86-2019-2,136571,awardNotice,2019-07-16T12:47:39.183000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8386-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-2LmqDL-LPrNO-20-AMDC-39-2019-2,ocds-lcuori-2LmqDL-LPrNO-20-AMDC-39-2019-2/5,2LmqDL-LPrNO-20-AMDC-39-2019-2,136565,awardNotice,2019-07-16T11:45:08.580000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-20-AMDC-39-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-2LmqDL-CI-09-AMDC-63-2019-2,ocds-lcuori-2LmqDL-CI-09-AMDC-63-2019-2/4,2LmqDL-CI-09-AMDC-63-2019-2,136608,awardNotice,2019-07-16T14:26:09.630000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic221CI-09-AMDC-63-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR05rP-CPS-005-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-005-UDEIP-INSEP-2019-2/4,kR05rP-CPS-005-UDEIP-INSEP-2019-2,139895,awardNotice,2019-09-23T15:00:20.300000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic12CPS-005-UDEIP-INSEP-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-L.P. 013-2019-2,ocds-lcuori-grxXEr-L.P. 013-2019-2/3,grxXEr-L.P. 013-2019-2,130082,awardNotice,2019-03-08T13:02:28.073000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20013-2019802-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-MLQnAG-LPriv-033-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv-033-2019-HGS-2/4,MLQnAG-LPriv-033-2019-HGS-2,139452,awardNotice,2019-09-12T14:31:19.937000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPriv-033-2019-HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MLQnAG-LPriv-034-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv-034-2019-HGS-2/4,MLQnAG-LPriv-034-2019-HGS-2,139462,awardNotice,2019-09-12T15:25:41.117000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPriv-034-2019-HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MLQnAG-LPriv-035-2019HGS-2,ocds-lcuori-MLQnAG-LPriv-035-2019HGS-2/4,MLQnAG-LPriv-035-2019HGS-2,139438,awardNotice,2019-09-12T13:51:34.523000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPriv-035-2019HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MLQnAG-LPriv-036-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv-036-2019-HGS-2/4,MLQnAG-LPriv-036-2019-HGS-2,139440,awardNotice,2019-09-12T14:04:29.547000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPriv-036-2019-HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MLQnAG-LPriv-037-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv-037-2019-HGS-2/4,MLQnAG-LPriv-037-2019-HGS-2,139442,awardNotice,2019-09-12T14:09:04.880000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPriv-037-2019-HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR05rP-CPS-006-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-006-UDEIP-INSEP-2019-2/4,kR05rP-CPS-006-UDEIP-INSEP-2019-2,139896,awardNotice,2019-09-23T15:01:20.517000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic12CPS-006-UDEIP-INSEP-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GX4eG-LPN-INE-FN-001-2018-2,ocds-lcuori-7GX4eG-LPN-INE-FN-001-2018-2/3,7GX4eG-LPN-INE-FN-001-2018-2,130159,awardNotice,2019-03-08T16:34:31.450000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic159LPN-INE-FN-001-2018803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-008-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-008-2019-HNMCR-2/3,jRDkQG-CM-008-2019-HNMCR-2,128116,awardNotice,2019-01-21T12:37:20.040000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-008-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRz0xL-LPN-SAR-012-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-012-2019-2/7,WRz0xL-LPN-SAR-012-2019-2,140360,awardNotice,2019-10-07T13:30:07.370000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1010LPN-SAR-012-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-6-2019-HEP-2,ocds-lcuori-ERpaDr-LP-6-2019-HEP-2/3,ERpaDr-LP-6-2019-HEP-2,130883,awardNotice,2019-03-20T12:27:06.607000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-6-2019-HEP802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR05rP-CPS-007-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-007-UDEIP-INSEP-2019-2/4,kR05rP-CPS-007-UDEIP-INSEP-2019-2,142709,awardNotice,2019-11-14T10:02:11.450000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic12CPS-007-UDEIP-INSEP-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-JLKbbr-LP-STSS-01-2019-2,ocds-lcuori-JLKbbr-LP-STSS-01-2019-2/4,JLKbbr-LP-STSS-01-2019-2,136765,awardNotice,2019-07-18T09:59:40.183000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic135LP-STSS-01-2019804-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-02-2019-2,ocds-lcuori-2LmqDL-LPuNBS-01-AMDC-02-2019-2/3,2LmqDL-LPuNBS-01-AMDC-02-2019-2,132493,awardNotice,2019-04-26T09:22:40.660000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-01-AMDC-02-2019805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRlaDr-LP. 001-2019-RSDCH-2,ocds-lcuori-yRlaDr-LP. 001-2019-RSDCH-2/3,yRlaDr-LP. 001-2019-RSDCH-2,129336,awardNotice,2019-02-25T21:25:24.367000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic76LP.%20001-2019-RSDCH802-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-vGZWNR-CD-IHSS-10005991-2,ocds-lcuori-vGZWNR-CD-IHSS-10005991-2/3,vGZWNR-CD-IHSS-10005991-2,128287,awardNotice,2019-01-25T14:26:18.180000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005991803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-jRDkQG-CM-266-2019-HMCR-2,ocds-lcuori-jRDkQG-CM-266-2019-HMCR-2/5,jRDkQG-CM-266-2019-HMCR-2,138060,awardNotice,2019-08-13T12:09:31.270000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-266-2019-HMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-mrY67L-LP1109-2019RSGD-2,ocds-lcuori-mrY67L-LP1109-2019RSGD-2/4,mrY67L-LP1109-2019RSGD-2,137521,awardNotice,2019-08-01T15:01:27.770000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic616LP1109-2019RSGD803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-4LOxWG-24-2019-2,ocds-lcuori-4LOxWG-24-2019-2/3,4LOxWG-24-2019-2,133070,awardNotice,2019-05-07T10:29:32.080000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8324-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10005988-2,ocds-lcuori-vGZWNR-CD-IHSS-10005988-2/3,vGZWNR-CD-IHSS-10005988-2,128305,awardNotice,2019-01-28T09:08:51.323000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005988804-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-NrdVGA-LPN-013-DGEM-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN-013-DGEM-DGA-SE-2019-2/7,NrdVGA-LPN-013-DGEM-DGA-SE-2019-2,144979,awardNotice,2020-02-03T19:44:35.927000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic13LPN-013-DGEM-DGA-SE-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-LPN-001-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-001-2019FUNDAHMCR-2/4,jRDkQG-LPN-001-2019FUNDAHMCR-2,131351,awardNotice,2019-03-28T15:21:06.133000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104LPN-001-2019FUNDAHMCR804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-013-HGA-2019-2,ocds-lcuori-orvPDG-LP-013-HGA-2019-2/4,orvPDG-LP-013-HGA-2019-2,135234,awardNotice,2019-06-19T09:26:39.190000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-013-HGA-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-jRDkQG-CM-057-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-057-2019-HNMCR-2/3,jRDkQG-CM-057-2019-HNMCR-2,129455,awardNotice,2019-02-27T11:38:21.333000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-057-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PLeAqL-LP-COPECO-05-2019-2,ocds-lcuori-PLeAqL-LP-COPECO-05-2019-2/3,PLeAqL-LP-COPECO-05-2019-2,129746,awardNotice,2019-03-04T13:25:40.547000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic141LP-COPECO-05-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7rBxpG-CDirecta No.05-2019 -2,ocds-lcuori-7rBxpG-CDirecta No.05-2019 -2/4,7rBxpG-CDirecta No.05-2019 -2,136569,awardNotice,2019-07-16T11:54:32.490000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.05-2019%20803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MrM1xr-HND-014-B-01-2019-2,ocds-lcuori-MrM1xr-HND-014-B-01-2019-2/4,MrM1xr-HND-014-B-01-2019-2,135704,awardNotice,2019-07-01T11:45:54.733000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic684HND-014-B-01-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-128-2019-2,ocds-lcuori-4LOxWG-128-2019-2/4,4LOxWG-128-2019-2,142461,awardNotice,2019-11-09T10:02:44.933000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83128-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-lRo92L-LP-SESAL-HGST-029-2019-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-029-2019-2/5,lRo92L-LP-SESAL-HGST-029-2019-2,138591,awardNotice,2019-08-23T14:38:04.300000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-029-2019803-ResoluciondelaAdjudicacion.docx
ocds-lcuori-lRo92L-LP-SESAL-HGST-030-2019-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-030-2019-2/5,lRo92L-LP-SESAL-HGST-030-2019-2,138576,awardNotice,2019-08-23T10:58:52.127000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-030-2019803-ResoluciondelaAdjudicacion.docx
ocds-lcuori-lRo92L-LP-SESAL-HGST-031-2019-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-031-2019-2/4,lRo92L-LP-SESAL-HGST-031-2019-2,138131,awardNotice,2019-08-14T15:07:16.913000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-031-2019804-ResoluciondelaAdjudicacion.docx
ocds-lcuori-jRDkQG-CM-079-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-079-2019-HNMCR-2/3,jRDkQG-CM-079-2019-HNMCR-2,129438,awardNotice,2019-02-27T10:32:16.847000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-079-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-LP.027-19-2,ocds-lcuori-grxXEr-LP.027-19-2/3,grxXEr-LP.027-19-2,131058,awardNotice,2019-03-21T15:53:11.307000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97LP.027-19802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-254-2019HMCR-2,ocds-lcuori-jRDkQG-CM-254-2019HMCR-2/7,jRDkQG-CM-254-2019HMCR-2,138204,awardNotice,2019-08-15T15:15:25.960000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-254-2019HMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzbRe-LPR No.005-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.005-DGC-UATSV-2019-2/4,WRzbRe-LPR No.005-DGC-UATSV-2019-2,131748,awardNotice,2019-04-05T10:45:07.870000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.005-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-4LOxWG-72-2019-2,ocds-lcuori-4LOxWG-72-2019-2/4,4LOxWG-72-2019-2,135617,awardNotice,2019-06-28T09:26:13.007000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8372-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-74-2019-2,ocds-lcuori-4LOxWG-74-2019-2/4,4LOxWG-74-2019-2,135622,awardNotice,2019-06-28T09:48:05.037000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8374-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rwyzG-MSPS-PRIV-DP-01-2019-2,ocds-lcuori-0rwyzG-MSPS-PRIV-DP-01-2019-2/5,0rwyzG-MSPS-PRIV-DP-01-2019-2,135630,awardNotice,2019-06-28T10:38:48.183000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic578MSPS-PRIV-DP-01-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-46-2019-2,ocds-lcuori-4LOxWG-46-2019-2/4,4LOxWG-46-2019-2,133966,awardNotice,2019-05-21T12:59:49.190000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8346-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-LPI-001-SSIS-BID-3371-2019-ID-SEPA-661-2,ocds-lcuori-yRl6pL-LPI-001-SSIS-BID-3371-2019-ID-SEPA-661-2/5,yRl6pL-LPI-001-SSIS-BID-3371-2019-ID-SEPA-661-2,141272,awardNotice,2019-10-22T09:58:34.153000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232LPI-001-SSIS-BID-3371-2019-ID-SEPA-661804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-55-2019-2,ocds-lcuori-4LOxWG-55-2019-2/3,4LOxWG-55-2019-2,133996,awardNotice,2019-05-21T14:06:16.090000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8355-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-69-2019-2,ocds-lcuori-4LOxWG-69-2019-2/4,4LOxWG-69-2019-2,138068,awardNotice,2019-08-13T12:45:34.077000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8369-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-065-HGA-2019-2,ocds-lcuori-orvPDG-LP-065-HGA-2019-2/4,orvPDG-LP-065-HGA-2019-2,139080,awardNotice,2019-09-05T15:12:00.590000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-065-HGA-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-15-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-15-2019-2/5,mGE4eL-LPN-IDECOAS-FHIS-15-2019-2,141186,awardNotice,2019-10-21T10:03:58.130000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic742LPN-IDECOAS-FHIS-15-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-267-2019-HMCR-2,ocds-lcuori-jRDkQG-CM-267-2019-HMCR-2/5,jRDkQG-CM-267-2019-HMCR-2,138254,awardNotice,2019-08-16T14:58:34.667000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-267-2019-HMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-066-HGA-2019-2,ocds-lcuori-orvPDG-LP-066-HGA-2019-2/4,orvPDG-LP-066-HGA-2019-2,139076,awardNotice,2019-09-05T14:43:56.903000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-066-HGA-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-jRDkVG-LP-09-2019-2,ocds-lcuori-jRDkVG-LP-09-2019-2/4,jRDkVG-LP-09-2019-2,131943,awardNotice,2019-04-09T14:40:16.370000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-09-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-Er6jdr-Licitacion-No-PGRD-01-LPN-B-2019-2,ocds-lcuori-Er6jdr-Licitacion-No-PGRD-01-LPN-B-2019-2/7,Er6jdr-Licitacion-No-PGRD-01-LPN-B-2019-2,138797,awardNotice,2019-08-29T14:18:47.090000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic719Licitacion-No-PGRD-01-LPN-B-2019805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gGyD4L-LP No.10-2019-HEU-ARLC-2,ocds-lcuori-gGyD4L-LP No.10-2019-HEU-ARLC-2/8,gGyD4L-LP No.10-2019-HEU-ARLC-2,141174,awardNotice,2019-10-21T09:28:44.020000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic82LP%20No.10-2019-HEU-ARLC812-ResoluciondelaAdjudicacion.pdf
